Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat,Venue,Date,Results Score,discipline,year,ProfileURL,source
42,27:50.7h,,Kennedy KIMUTAI,18 JUL 1991,KEN,2,,Casablanca (MAR),14 JUN 2009,1146,men_10000m,2009,https://worldathletics.org/athletes/athlete=14372092,toplist
43,27:50.76,,Simon BAIRU,08 AUG 1983,CAN,2f1,,"Palo Alto, CA (USA)",02 MAY 2009,1146,men_10000m,2009,https://worldathletics.org/athletes/athlete=14174658,toplist
44,27:51.43,,Jacob WANJIKU,16 JAN 1986,KEN,4f2,,Fukuroi (JPN),17 OCT 2009,1145,men_10000m,2009,https://worldathletics.org/athletes/athlete=14209958,toplist
45,27:52.04,,Ayad LAMDASSEM,11 OCT 1981,ESP,2,,Avilés (ESP),18 JUL 2009,1144,men_10000m,2009,https://worldathletics.org/athletes/athlete=14166054,toplist
46,27:52.10,,Shawn FORREST,10 JUL 1983,AUS,3f1,,"Palo Alto, CA (USA)",02 MAY 2009,1144,men_10000m,2009,https://worldathletics.org/athletes/athlete=14179694,toplist
47,27:53.79,,Micah NJERU,05 AUG 1988,KEN,2f1,,Fugokawa (JPN),10 JUN 2009,1141,men_10000m,2009,https://worldathletics.org/athletes/athlete=14209441,toplist
48,27:54.29,,Ayele ABSHERO,28 DEC 1990,ETH,5,,Villeneuve d'Ascq (FRA),30 JUN 2009,1141,men_10000m,2009,https://worldathletics.org/athletes/athlete=14181296,toplist
49,27:56.55,,Titus Kwemoi MASAI,09 OCT 1989,KEN,6,,Villeneuve d'Ascq (FRA),30 JUN 2009,1137,men_10000m,2009,https://worldathletics.org/athletes/athlete=14333704,toplist
50,27:57.23,,Andrew LEMONCELLO,12 OCT 1982,GBR,7,,"Berkeley, CA (USA)",24 APR 2009,1136,men_10000m,2009,https://worldathletics.org/athletes/athlete=14189887,toplist
51,27:57.61,,José Manuel MARTÍNEZ,22 OCT 1971,ESP,1,,Ribeira Brava (POR),06 JUN 2009,1135,men_10000m,2009,https://worldathletics.org/athletes/athlete=14165788,toplist
52,27:58.03,,Yuki IWAI,30 DEC 1982,JPN,4f1,,Fugokawa (JPN),10 JUN 2009,1135,men_10000m,2009,https://worldathletics.org/athletes/athlete=14203522,toplist
53,27:58.48,,Martin FAGAN,26 JUN 1983,IRL,8,,"Berkeley, CA (USA)",24 APR 2009,1134,men_10000m,2009,https://worldathletics.org/athletes/athlete=14198853,toplist
54,27:58.76,,Manuel Ángel PEÑAS,09 NOV 1977,ESP,3,,Avilés (ESP),18 JUL 2009,1134,men_10000m,2009,https://worldathletics.org/athletes/athlete=14165438,toplist
55,27:58.83,,Marilson GOMES DOS SANTOS,06 AUG 1977,BRA,1,,Rio de Janeiro (BRA),04 JUN 2009,1134,men_10000m,2009,https://worldathletics.org/athletes/athlete=14175572,toplist
56,27:58.89,,Teklemariam MEDHIN,24 JUN 1989,ERI,12,,"Olympiastadion, Berlin (GER)",17 AUG 2009,1134,men_10000m,2009,https://worldathletics.org/athletes/athlete=14167386,toplist
57,27:59.5h,,Stephen TUM,12 JUL 1986,KEN,3,,Casablanca (MAR),14 JUN 2009,1133,men_10000m,2009,https://worldathletics.org/athletes/athlete=14374482,toplist
58,27:59.77,,Michael SHELLEY,10 OCT 1983,AUS,9,,"Berkeley, CA (USA)",24 APR 2009,1132,men_10000m,2009,https://worldathletics.org/athletes/athlete=14178799,toplist
59,28:00.22,,Fasil BIZUNEH,05 MAY 1980,USA,10,,"Berkeley, CA (USA)",24 APR 2009,1131,men_10000m,2009,https://worldathletics.org/athletes/athlete=14232688,toplist
60,28:00.97,,Alex MWANGI MUNGWA,1984,KEN,4f6,,Yokohama (JPN),24 OCT 2009,1130,men_10000m,2009,https://worldathletics.org/athletes/kenya/alex-mwangi-mungwa-14383732,toplist
61,28:01.63,,Rui Pedro SILVA,06 MAY 1981,POR,2,,Ribeira Brava (POR),06 JUN 2009,1129,men_10000m,2009,https://worldathletics.org/athletes/athlete=14218607,toplist
62,28:02.24,,Leonard Patrick KOMON,10 JAN 1988,KEN,6,,Nairobi (KEN),27 JUN 2009,1128,men_10000m,2009,https://worldathletics.org/athletes/athlete=14208682,toplist
63,28:02.50,,Julio Cesar PÉREZ MORALES,22 MAY 1982,MEX,11,,"Berkeley, CA (USA)",24 APR 2009,1128,men_10000m,2009,https://worldathletics.org/athletes/athlete=14213168,toplist
64,28:03.75,,Nicholas MAKAU,15 OCT 1990,KEN,5f1,,Okayama (JPN),25 SEP 2009,1126,men_10000m,2009,https://worldathletics.org/athletes/athlete=14208996,toplist
65,28:04.32,,Fabiano Joseph NAASI,24 DEC 1985,TAN,13,,"Olympiastadion, Berlin (GER)",17 AUG 2009,1125,men_10000m,2009,https://worldathletics.org/athletes/athlete=14228387,toplist
66,28:05.23,,Haron LAGAT,15 AUG 1983,KEN,12,,"Berkeley, CA (USA)",24 APR 2009,1124,men_10000m,2009,https://worldathletics.org/athletes/athlete=14208829,toplist
67,28:05.28,,Alejandro SUÁREZ,30 NOV 1980,MEX,13,,"Berkeley, CA (USA)",24 APR 2009,1124,men_10000m,2009,https://worldathletics.org/athletes/athlete=14213307,toplist
68,28:05.73,,Ben ST. LAWRENCE,07 NOV 1981,AUS,2,,Melbourne (AUS),10 DEC 2009,1123,men_10000m,2009,https://worldathletics.org/athletes/athlete=14178764,toplist
69,28:07.04,,Suehiro ISHIKAWA,27 SEP 1979,JPN,14,,"Berkeley, CA (USA)",24 APR 2009,1121,men_10000m,2009,https://worldathletics.org/athletes/athlete=14203432,toplist
70,28:07.34,,Lewis KORIR,11 JUN 1986,KEN,1,,Turku (FIN),24 JUN 2009,1121,men_10000m,2009,https://worldathletics.org/athletes/athlete=14208710,toplist
71,28:07.42,,Cyrus Gichobi NJUI,11 FEB 1986,KEN,7f1,,Okayama (JPN),25 SEP 2009,1120,men_10000m,2009,https://worldathletics.org/athletes/athlete=14209459,toplist
72,28:08.13,,Yoshinori ODA,05 DEC 1980,JPN,3,,Niigata (JPN),31 MAY 2009,1119,men_10000m,2009,https://worldathletics.org/athletes/athlete=14205108,toplist
73,28:08.15,,Samuel NDUNGU,04 APR 1988,KEN,4f1,,Shizuoka (JPN),03 MAY 2009,1119,men_10000m,2009,https://worldathletics.org/athletes/athlete=14209388,toplist
74,28:09.3h,,John Kemboi CHERUIYOT,05 JUL 1990,KEN,1,,Nairobi (KEN),16 JUN 2009,1118,men_10000m,2009,https://worldathletics.org/athletes/athlete=14366694,toplist
75,28:09.38,,Masato KIHARA,13 JUL 1986,JPN,1f1,,Hachioji (JPN),25 NOV 2009,1117,men_10000m,2009,https://worldathletics.org/athletes/athlete=14203867,toplist
76,28:09.53,,Awash Habtamu FIKADU,13 MAR 1988,ETH,7,,Villeneuve d'Ascq (FRA),30 JUN 2009,1117,men_10000m,2009,https://worldathletics.org/athletes/athlete=14181445,toplist
77,28:09.78,,Juan Carlos ROMERO BERNAL,15 DEC 1977,MEX,14,,"Olympiastadion, Berlin (GER)",17 AUG 2009,1117,men_10000m,2009,https://worldathletics.org/athletes/athlete=14213238,toplist
78,28:10.56,,Barnabas Kiplagat KOSGEI,20 AUG 1986,KEN,7,,Nairobi (KEN),27 JUN 2009,1116,men_10000m,2009,https://worldathletics.org/athletes/athlete=14208739,toplist
79,28:10.8h,,Peter Kimeli SOME,05 JUN 1990,KEN,2,,Nairobi (KEN),16 JUN 2009,1115,men_10000m,2009,https://worldathletics.org/athletes/athlete=14326273,toplist
80,28:10.91,,Nahom Mesfin TARIKU,03 JUN 1989,ETH,1f7,,Yokohama (JPN),21 NOV 2009,1115,men_10000m,2009,https://worldathletics.org/athletes/athlete=14181645,toplist
81,28:11.33,,Takashi MAKABE,03 FEB 1982,JPN,2f7,,Yokohama (JPN),21 NOV 2009,1114,men_10000m,2009,https://worldathletics.org/athletes/athlete=14204289,toplist
82,28:11.51,,Daisuke SHIMIZU,02 AUG 1982,JPN,3f7,,Yokohama (JPN),21 NOV 2009,1114,men_10000m,2009,https://worldathletics.org/athletes/athlete=14205766,toplist
83,28:11.99,,Naoki OKAMOTO,26 MAY 1984,JPN,4,,Niigata (JPN),31 MAY 2009,1113,men_10000m,2009,https://worldathletics.org/athletes/athlete=14205213,toplist
84,28:13.37,,James CARNEY,24 MAY 1978,USA,4,,"Eugene, OR (USA)",25 JUN 2009,1111,men_10000m,2009,https://worldathletics.org/athletes/athlete=14234266,toplist
85,28:13.92,,Yusuke HASEGAWA,06 AUG 1988,JPN,4f7,,Yokohama (JPN),21 NOV 2009,1110,men_10000m,2009,https://worldathletics.org/athletes/athlete=14202951,toplist
86,28:14.0h,,Titus Kipjumba MBISHEI,28 OCT 1990,KEN,3,,Nairobi (KEN),16 JUN 2009,1110,men_10000m,2009,https://worldathletics.org/athletes/athlete=14209071,toplist
87,28:14.75,,Atsushi IKAWA,13 DEC 1983,JPN,5,,Niigata (JPN),31 MAY 2009,1109,men_10000m,2009,https://worldathletics.org/athletes/athlete=14203267,toplist
88,28:15.0h,,Lucas Kimeli ROTICH,16 APR 1990,KEN,1,,Nairobi (KEN),06 JUN 2009,1109,men_10000m,2009,https://worldathletics.org/athletes/athlete=14209671,toplist
89,28:15.06,,Mengxu TIAN,29 NOV 1989,CHN,1,,Jinan (CHN),21 OCT 2009,1109,men_10000m,2009,https://worldathletics.org/athletes/athlete=14328884,toplist
90,28:15.39,,Kazuyoshi TOKUMOTO,22 JUN 1979,JPN,5f7,,Yokohama (JPN),21 NOV 2009,1108,men_10000m,2009,https://worldathletics.org/athletes/athlete=14206430,toplist
91,28:15.44,,José Manuel ROCHA,06 JUL 1976,POR,3,,Ribeira Brava (POR),06 JUN 2009,1108,men_10000m,2009,https://worldathletics.org/athletes/athlete=14218510,toplist
92,28:16.0h,,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,1,,Kampala (UGA),18 APR 2009,1107,men_10000m,2009,https://worldathletics.org/athletes/athlete=14229608,toplist
93,28:16.01,,Ali Hassan MAHBOOB,31 DEC 1981,BRN,1,,Damascus (SYR),06 OCT 2009,1107,men_10000m,2009,https://worldathletics.org/athletes/athlete=14175122,toplist
94,28:16.02,,Joseph GITAU,03 JAN 1988,KEN,1,,Miyoshi (JPN),16 MAY 2009,1107,men_10000m,2009,https://worldathletics.org/athletes/athlete=14329469,toplist
95,28:16.81,,Jorge TORRES,22 AUG 1980,USA,1,,"Eugene, OR (USA)",06 JUN 2009,1106,men_10000m,2009,https://worldathletics.org/athletes/athlete=14253365,toplist
96,28:16.87,,Eduardo TORRES,22 AUG 1980,USA,2,,"Eugene, OR (USA)",06 JUN 2009,1106,men_10000m,2009,https://worldathletics.org/athletes/athlete=14253361,toplist
97,28:17.60,,Guojian DONG,16 MAR 1987,CHN,2,,Jinan (CHN),21 OCT 2009,1105,men_10000m,2009,https://worldathletics.org/athletes/athlete=14172732,toplist
98,28:18.00,,Dickson MARWA MKAMI,09 MAR 1982,TAN,16,,"Olympiastadion, Berlin (GER)",17 AUG 2009,1104,men_10000m,2009,https://worldathletics.org/athletes/athlete=14228355,toplist
99,28:19.08,,Dinghong YANG,29 SEP 1987,CHN,3,,Jinan (CHN),21 OCT 2009,1103,men_10000m,2009,https://worldathletics.org/athletes/athlete=14170895,toplist
100,28:19.13,,Yevgeniy RYBAKOV,27 FEB 1985,RUS,1,,Cheboksary (RUS),23 JUL 2009,1103,men_10000m,2009,https://worldathletics.org/athletes/athlete=14223765,toplist
1,26:56.74,,Josphat Kiprono MENJO,20 AUG 1979,KEN,1,,Turku (FIN),29 AUG 2010,1231,men_10000m,2010,https://worldathletics.org/athletes/athlete=14209102,toplist
2,26:59.60,,Chris SOLINSKY,05 DEC 1984,USA,1f1,,"Palo Alto, CA (USA)",01 MAY 2010,1227,men_10000m,2010,https://worldathletics.org/athletes/athlete=14251830,toplist
3,27:07.85,,Daniel Lemashon SALEL,11 DEC 1990,KEN,2f1,,"Palo Alto, CA (USA)",01 MAY 2010,1214,men_10000m,2010,https://worldathletics.org/athletes/athlete=14209734,toplist
4,27:08.39,,Samuel CHELANGA,23 FEB 1985,KEN,3f1,,"Palo Alto, CA (USA)",01 MAY 2010,1213,men_10000m,2010,https://worldathletics.org/athletes/athlete=14207499,toplist
5,27:10.74,,Galen RUPP,08 MAY 1986,USA,4f1,,"Palo Alto, CA (USA)",01 MAY 2010,1209,men_10000m,2010,https://worldathletics.org/athletes/athlete=14250207,toplist
6,27:12.43,,Ibrahim JEILAN,12 JUN 1989,ETH,1f9,,Yokohama (JPN),25 SEP 2010,1206,men_10000m,2010,https://worldathletics.org/athletes/athlete=14181523,toplist
7,27:13.94,,Edward WAWERU,03 OCT 1990,KEN,1f2,,Fukuroi (JPN),16 OCT 2010,1204,men_10000m,2010,https://worldathletics.org/athletes/athlete=14209968,toplist
8,27:15.73,,John Kimondo THUO,27 NOV 1985,KEN,1f1,,Kobe (JPN),25 APR 2010,1201,men_10000m,2010,https://worldathletics.org/athletes/athlete=14209895,toplist
9,27:16.51,,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,2f1,,Kobe (JPN),25 APR 2010,1200,men_10000m,2010,https://worldathletics.org/athletes/athlete=14209351,toplist
10,27:17.61,,Paul Kipngetich TANUI,22 DEC 1990,KEN,3f1,,Kobe (JPN),25 APR 2010,1198,men_10000m,2010,https://worldathletics.org/athletes/athlete=14366690,toplist
11,27:22.46,,Gideon NGATUNYI,10 OCT 1986,KEN,1f2,,Kumagaya (JPN),15 MAY 2010,1190,men_10000m,2010,https://worldathletics.org/athletes/athlete=14209399,toplist
12,27:23.62,,Bedan KAROKI,21 AUG 1990,KEN,3f2,,Kumagaya (JPN),15 MAY 2010,1189,men_10000m,2010,https://worldathletics.org/athletes/athlete=14327782,toplist
13,27:23.63,,Simon BAIRU,08 AUG 1983,CAN,5f1,,"Palo Alto, CA (USA)",01 MAY 2010,1189,men_10000m,2010,https://worldathletics.org/athletes/athlete=14174658,toplist
14,27:26.93,,Wilson KIPROP,14 APR 1987,KEN,1,,Nairobi (KEN),26 JUN 2010,1183,men_10000m,2010,https://worldathletics.org/athletes/athlete=14329174,toplist
15,27:27.79,,Geoffrey MUTAI,07 OCT 1981,KEN,2,,Nairobi (KEN),26 JUN 2010,1182,men_10000m,2010,https://worldathletics.org/athletes/athlete=14209256,toplist
16,27:28.13,,Mathew Kipkoech KISORIO,16 MAY 1989,KEN,3,,Nairobi (KEN),26 JUN 2010,1181,men_10000m,2010,https://worldathletics.org/athletes/athlete=14208580,toplist
17,27:28.86,,Mo FARAH,23 MAR 1983,GBR,1f1,,Marseille (FRA),05 JUN 2010,1180,men_10000m,2010,https://worldathletics.org/athletes/athlete=14189197,toplist
18,27:29.13,,Titus Kipjumba MBISHEI,28 OCT 1990,KEN,4,,Nairobi (KEN),26 JUN 2010,1180,men_10000m,2010,https://worldathletics.org/athletes/athlete=14209071,toplist
19,27:29.61,,Chris THOMPSON,17 APR 1981,GBR,6f1,,"Palo Alto, CA (USA)",01 MAY 2010,1179,men_10000m,2010,https://worldathletics.org/athletes/athlete=14191000,toplist
20,27:29.82,,John Kemboi CHERUIYOT,05 JUL 1990,KEN,1,,Brasschaat (BEL),11 JUL 2010,1179,men_10000m,2010,https://worldathletics.org/athletes/athlete=14366694,toplist
21,27:31.56,,Tim NELSON,27 FEB 1984,USA,7f1,,"Palo Alto, CA (USA)",01 MAY 2010,1176,men_10000m,2010,https://worldathletics.org/athletes/athlete=14247089,toplist
22,27:32.43,,Chesari Kirui JACOB,06 APR 1984,KEN,5,,Nairobi (KEN),26 JUN 2010,1175,men_10000m,2010,https://worldathletics.org/athletes/athlete=14372030,toplist
23,27:32.58,,Dejene ASFAW,23 JAN 1979,ETH,2f9,,Yokohama (JPN),25 SEP 2010,1174,men_10000m,2010,https://worldathletics.org/athletes/ethiopia/dejene-asfaw-014384621,toplist
24,27:32.72,,Bilisuma Shugi GELASSA,19 JUL 1989,BRN,1,,Guangzhou (CHN),26 NOV 2010,1174,men_10000m,2010,https://worldathletics.org/athletes/athlete=14335995,toplist
25,27:33.09,,Essa Ismail RASHED,14 DEC 1986,QAT,2,,Guangzhou (CHN),26 NOV 2010,1174,men_10000m,2010,https://worldathletics.org/athletes/athlete=14219090,toplist
26,27:33.37,,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,2,,"Nyayo National Stadium, Nairobi (KEN)",28 JUL 2010,1173,men_10000m,2010,https://worldathletics.org/athletes/athlete=14229608,toplist
27,27:33.38,,Bobby CURTIS,28 NOV 1984,USA,8f1,,"Palo Alto, CA (USA)",01 MAY 2010,1173,men_10000m,2010,https://worldathletics.org/athletes/athlete=14235757,toplist
28,27:33.59,,Lucas Kimeli ROTICH,16 APR 1990,KEN,2,,Brasschaat (BEL),11 JUL 2010,1173,men_10000m,2010,https://worldathletics.org/athletes/athlete=14209671,toplist
29,27:36.94,,Philemon LIMO,02 AUG 1985,KEN,8,,Nairobi (KEN),26 JUN 2010,1168,men_10000m,2010,https://worldathletics.org/athletes/athlete=14418127,toplist
30,27:40.07,,Ali Hassan MAHBOOB,31 DEC 1981,BRN,3,,Guangzhou (CHN),26 NOV 2010,1163,men_10000m,2010,https://worldathletics.org/athletes/athlete=14175122,toplist
31,27:42.20,,Alex MWANGI,14 JUN 1990,KEN,3f2,,Fukuroi (JPN),16 OCT 2010,1159,men_10000m,2010,https://worldathletics.org/athletes/athlete=14438371,toplist
32,27:43.89,,Nathan LAGAT,1977,KEN,3,,Brasschaat (BEL),11 JUL 2010,1157,men_10000m,2010,https://worldathletics.org/athletes/athlete=14208833,toplist
33,27:49.44,,Jacob WANJIKU,16 JAN 1986,KEN,1f11,,Yokohama (JPN),04 DEC 2010,1148,men_10000m,2010,https://worldathletics.org/athletes/athlete=14209958,toplist
34,27:49.73,,Isaac ARUSEI,10 AUG 1976,KEN,11,,Nairobi (KEN),26 JUN 2010,1148,men_10000m,2010,https://worldathletics.org/athletes/athlete=14207335,toplist
35,27:50.40,,Josphat Kipkoech BETT,12 JUN 1990,KEN,12,,Nairobi (KEN),26 JUN 2010,1147,men_10000m,2010,https://worldathletics.org/athletes/athlete=14330102,toplist
36,27:50.64,,Paul KUIRA,25 JAN 1990,KEN,1,,Niigata (JPN),11 OCT 2010,1146,men_10000m,2010,https://worldathletics.org/athletes/athlete=14208797,toplist
37,27:50.72,,Tomoya ONISHI,28 MAR 1987,JPN,5f2,,Niigata (JPN),24 SEP 2010,1146,men_10000m,2010,https://worldathletics.org/athletes/athlete=14205299,toplist
38,27:52.75,,Masato KIHARA,13 JUL 1986,JPN,6f2,,Niigata (JPN),24 SEP 2010,1143,men_10000m,2010,https://worldathletics.org/athletes/athlete=14203867,toplist
39,27:53.00,,Duncan Maina MUTHEE,08 MAR 1991,KEN,1f8,,Tokyo (JPN),27 NOV 2010,1143,men_10000m,2010,https://worldathletics.org/athletes/athlete=14419633,toplist
40,27:53.13,,James Mwangi MACHARIA,23 JUN 1984,KEN,4f2,,Fukuroi (JPN),16 OCT 2010,1142,men_10000m,2010,https://worldathletics.org/athletes/athlete=14208939,toplist
41,27:53.50,,John MAINA,14 JUL 1993,KEN,2f8,,Tokyo (JPN),27 NOV 2010,1142,men_10000m,2010,https://worldathletics.org/athletes/athlete=14421928,toplist
42,27:53.55,,Yoshinori ODA,05 DEC 1980,JPN,5f2,,Fukuroi (JPN),16 OCT 2010,1142,men_10000m,2010,https://worldathletics.org/athletes/athlete=14205108,toplist
43,27:53.88,,Dennis MASAI,01 DEC 1991,KEN,1,,"Croix-Bleue Medavie Stadium, Moncton (CAN)",20 JUL 2010,1141,men_10000m,2010,https://worldathletics.org/athletes/athlete=14424828,toplist
44,27:54.55,,Micah NJERU,05 AUG 1988,KEN,6f2,,Fukuroi (JPN),16 OCT 2010,1140,men_10000m,2010,https://worldathletics.org/athletes/athlete=14209441,toplist
45,27:55.02,,Kensuke TAKEZAWA,11 OCT 1986,JPN,9f1,,"Palo Alto, CA (USA)",01 MAY 2010,1139,men_10000m,2010,https://worldathletics.org/athletes/athlete=14206249,toplist
46,27:56.29,,Takuya FUKATSU,10 NOV 1987,JPN,8f2,,Niigata (JPN),24 SEP 2010,1138,men_10000m,2010,https://worldathletics.org/athletes/athlete=14202746,toplist
47,27:56.39,,Patrick MWAKA,02 NOV 1992,KEN,7f2,,Fukuroi (JPN),16 OCT 2010,1137,men_10000m,2010,https://worldathletics.org/athletes/athlete=14432821,toplist
48,27:56.46,,Yusuke TAKABAYASHI,19 JUL 1987,JPN,8f2,,Fukuroi (JPN),16 OCT 2010,1137,men_10000m,2010,https://worldathletics.org/athletes/athlete=14206063,toplist
49,27:57.52,,Juan Carlos ROMERO BERNAL,15 DEC 1977,MEX,10f1,,"Palo Alto, CA (USA)",01 MAY 2010,1136,men_10000m,2010,https://worldathletics.org/athletes/athlete=14213238,toplist
50,27:57.53,,Takashi MAKABE,03 FEB 1982,JPN,11f1,,"Palo Alto, CA (USA)",01 MAY 2010,1136,men_10000m,2010,https://worldathletics.org/athletes/athlete=14204289,toplist
51,27:58.03,,Stephen KIPROTICH,27 FEB 1989,UGA,1,,Birmingham (GBR),25 JUN 2010,1135,men_10000m,2010,https://worldathletics.org/athletes/athlete=14229607,toplist
52,27:58.51,,Samuel NDUNGU,04 APR 1988,KEN,9f2,,Niigata (JPN),24 SEP 2010,1134,men_10000m,2010,https://worldathletics.org/athletes/athlete=14209388,toplist
53,27:58.58,,Joseph Kiptoo BIRECH,04 JAN 1984,KEN,3,,New Delhi (IND),11 OCT 2010,1134,men_10000m,2010,https://worldathletics.org/athletes/athlete=14207380,toplist
54,27:59.59,,Alex MWANGI MUNGWA,1984,KEN,2f1,,Fugokawa (JPN),17 JUN 2010,1132,men_10000m,2010,https://worldathletics.org/athletes/kenya/alex-mwangi-mungwa-14383732,toplist
55,28:01.54,,Tsuyoshi UGACHI,27 APR 1987,JPN,3f1,,Fugokawa (JPN),17 JUN 2010,1129,men_10000m,2010,https://worldathletics.org/athletes/athlete=14206599,toplist
56,28:03.18,,Ayad LAMDASSEM,11 OCT 1981,ESP,1,,Cáceres (ESP),30 JUN 2010,1127,men_10000m,2010,https://worldathletics.org/athletes/athlete=14166054,toplist
57,28:03.45,,Gebretsadik ABRAHA,16 JUL 1992,ETH,2,,"Croix-Bleue Medavie Stadium, Moncton (CAN)",20 JUL 2010,1127,men_10000m,2010,https://worldathletics.org/athletes/athlete=14413321,toplist
58,28:03.99,,Scott BAUHS,11 MAY 1986,USA,12f1,,"Palo Alto, CA (USA)",01 MAY 2010,1126,men_10000m,2010,https://worldathletics.org/athletes/athlete=14232164,toplist
59,28:05.25,,Ben ST. LAWRENCE,07 NOV 1981,AUS,2,,Melbourne (AUS),09 DEC 2010,1124,men_10000m,2010,https://worldathletics.org/athletes/athlete=14178764,toplist
60,28:05.33,,Brent VAUGHN,04 SEP 1984,USA,13f1,,"Palo Alto, CA (USA)",01 MAY 2010,1124,men_10000m,2010,https://worldathletics.org/athletes/athlete=14253814,toplist
61,28:05.46,,Isaac Korir MADARENG,26 AUG 1990,KEN,13,,Nairobi (KEN),26 JUN 2010,1123,men_10000m,2010,https://worldathletics.org/athletes/kenya/isaac-korir-madareng-14383263,toplist
62,28:05.89,,Evans Kipkorir TAIGET,1985,KEN,14,,Nairobi (KEN),26 JUN 2010,1123,men_10000m,2010,https://worldathletics.org/athletes/athlete=14209841,toplist
63,28:06.60,,Boaz CHEBOIYWO,02 AUG 1978,KEN,14f1,,"Palo Alto, CA (USA)",01 MAY 2010,1122,men_10000m,2010,https://worldathletics.org/athletes/athlete=14207482,toplist
64,28:07.38,,Peter BII,1973,KEN,15,,Nairobi (KEN),26 JUN 2010,1120,men_10000m,2010,https://worldathletics.org/athletes/kenya/peter-bii-14207377,toplist
65,28:07.47,,Yusuke HASEGAWA,06 AUG 1988,JPN,2f5,,Yokohama (JPN),20 NOV 2010,1120,men_10000m,2010,https://worldathletics.org/athletes/athlete=14202951,toplist
66,28:07.80,,Nahom Mesfin TARIKU,03 JUN 1989,ETH,1,,Shibetsu (JPN),20 JUN 2010,1120,men_10000m,2010,https://worldathletics.org/athletes/athlete=14181645,toplist
67,28:07.99,,Naoki OKAMOTO,26 MAY 1984,JPN,2,,Niigata (JPN),11 OCT 2010,1120,men_10000m,2010,https://worldathletics.org/athletes/athlete=14205213,toplist
68,28:08.16,,Takayuki MATSUMIYA,21 FEB 1980,JPN,1,,Kitami (JPN),14 JUL 2010,1119,men_10000m,2010,https://worldathletics.org/athletes/athlete=14204366,toplist
69,28:09.21,,Brett GOTCHER,01 SEP 1984,USA,15f1,,"Palo Alto, CA (USA)",01 MAY 2010,1118,men_10000m,2010,https://worldathletics.org/athletes/athlete=14239080,toplist
70,28:09.45,,Nicholas MAKAU,15 OCT 1990,KEN,2,,Tajimi (JPN),16 MAY 2010,1117,men_10000m,2010,https://worldathletics.org/athletes/athlete=14208996,toplist
71,28:10.59,,Christopher BARNICLE,31 MAR 1987,USA,16f1,,"Palo Alto, CA (USA)",01 MAY 2010,1116,men_10000m,2010,https://worldathletics.org/athletes/athlete=14232022,toplist
72,28:11.43,,Andy VERNON,07 JAN 1986,GBR,17f1,,"Palo Alto, CA (USA)",01 MAY 2010,1114,men_10000m,2010,https://worldathletics.org/athletes/athlete=14191093,toplist
73,28:11.45,,Mekubo MOGUSU,25 DEC 1986,KEN,4f1,,Kobe (JPN),25 APR 2010,1114,men_10000m,2010,https://worldathletics.org/athletes/athlete=14209132,toplist
74,28:12.48,,Shawn FORREST,10 JUL 1983,AUS,18f1,,"Palo Alto, CA (USA)",01 MAY 2010,1113,men_10000m,2010,https://worldathletics.org/athletes/athlete=14179694,toplist
75,28:12.83,,Abdellatif MEFTAH,03 JAN 1982,FRA,2f1,,Marseille (FRA),05 JUN 2010,1112,men_10000m,2010,https://worldathletics.org/athletes/athlete=14212366,toplist
76,28:13.70,,Linus Kipkosgei MAIYO,26 FEB 1983,KEN,16,,Nairobi (KEN),26 JUN 2010,1111,men_10000m,2010,https://worldathletics.org/athletes/athlete=14208984,toplist
77,28:13.82,,José Manuel MARTÍNEZ,22 OCT 1971,ESP,3f1,,Marseille (FRA),05 JUN 2010,1111,men_10000m,2010,https://worldathletics.org/athletes/athlete=14165788,toplist
