Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score,discipline,year,ProfileURL,source
33.0,10.03,-0.3,Hassan TAFTIAN,04 MAY 1993,IRI,1f1,,"Stade Charléty, Paris (FRA)",24 AUG 2019,1197.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14421587,toplist
38.0,10.04,2.0,Reynier MENA,21 NOV 1996,CUB,2h1,,Camagüey (CUB),22 FEB 2019,1193.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14518308,toplist
38.0,10.04,0.5,Adam GEMILI,06 OCT 1993,GBR,6,,"Olympic Stadium, London (GBR)",20 JUL 2019,1193.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14427998,toplist
40.0,10.05,0.5,Simon MAGAKWE,14 MAY 1986,RSA,1,,Germiston (RSA),25 APR 2019,1189.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14220435,toplist
40.0,10.05,1.2,Rodney ROWE,17 MAR 1997,USA,1,,"Greensboro, NC (USA)",04 MAY 2019,1189.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14689481,toplist
40.0,10.05,0.9,Bingtian SU,29 AUG 1989,CHN,5,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2019,1189.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14171509,toplist
40.0,10.05,1.3,Davon DEMOSS,20 MAY 1996,USA,4sf2,,"Austin, TX (USA)",05 JUN 2019,1189.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14706148,toplist
40.0,10.05,1.8,Christopher BELCHER,29 JAN 1994,USA,3f1,,"Montverde, FL (USA)",06 JUL 2019,1189.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14503562,toplist
45.0,10.06,0.8,Andre EWERS,07 JUN 1995,JAM,1,,"Charlottesville, VA (USA)",11 MAY 2019,1186.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14578766,toplist
45.0,10.06,0.8,Bryand RINCHER,10 SEP 1998,USA,5,,"Austin, TX (USA)",07 JUN 2019,1186.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14833257,toplist
47.0,10.07,0.1,Cejhae GREENE,06 OCT 1995,ANT,1f1,,La Chaux-de-Fonds (SUI),30 JUN 2019,1182.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14469945,toplist
47.0,10.07,1.6,Vitor Hugo DOS SANTOS,01 FEB 1996,BRA,1h2,,"CNDA, Bragança Paulista (BRA)",29 AUG 2019,1182.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14481678,toplist
47.0,10.07,0.6,Filippo TORTU,15 JUN 1998,ITA,7,,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1182.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14629026,toplist
50.0,10.08,2.0,Rohan BROWNING,31 DEC 1997,AUS,2f1,,Brisbane (AUS),23 MAR 2019,1179.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14575440,toplist
50.0,10.08,1.8,Mustaqeem WILLIAMS,24 AUG 1995,USA,3,,"Fayetteville, AR (USA)",11 MAY 2019,1179.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14491490,toplist
50.0,10.08,0.1,Alex WILSON,19 SEP 1990,SUI,2f1,,La Chaux-de-Fonds (SUI),30 JUN 2019,1179.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14329085,toplist
50.0,10.08,0.9,Thando DLODLO,22 APR 1999,RSA,1,,Trieste (ITA),06 JUL 2019,1179.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14630863,toplist
50.0,10.08,1.9,Ojie EDOBURUN,02 JUN 1996,GBR,3,,Leverkusen (GER),24 JUL 2019,1179.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14509174,toplist
55.0,10.09,1.5,Raheem CHAMBERS,06 OCT 1997,JAM,1h3,,"Charlottesville, VA (USA)",10 MAY 2019,1176.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14540251,toplist
55.0,10.09,1.3,McKinley WEST,,USA,5sf2,,"Austin, TX (USA)",05 JUN 2019,1176.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14703331,toplist
55.0,10.09,1.7,Jeff DEMPS,08 JAN 1990,USA,1f1,,"Carl Lewis TF and Soccer Complex, Houston, TX (USA)",12 JUL 2019,1176.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14236267,toplist
58.0,10.1,0.4,Rasheed DWYER,29 JAN 1989,JAM,3,,Kingston (JAM),21 JUN 2019,1172.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14201966,toplist
58.0,10.1,1.1,Ameer WEBB,19 MAR 1991,USA,1,,"Phoenix, AZ (USA)",10 JUL 2019,1172.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14373694,toplist
58.0,10.1,0.0,Rodrigo DO NASCIMENTO,26 SEP 1994,BRA,1,,São Paulo (BRA),18 AUG 2019,1172.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14496746,toplist
61.0,10.11,1.8,Keitavious WALTER,16 APR 1996,USA,4,,"Fayetteville, AR (USA)",11 MAY 2019,1169.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14633625,toplist
61.0,10.11,1.7,Ryota YAMAGATA,10 JUN 1992,JPN,5,,"Yanmar Stadium Nagai, Osaka (JPN)",19 MAY 2019,1169.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14369915,toplist
61.0,10.11,1.7,Seye OGUNLEWE,30 AUG 1991,NGR,3f1,,Rehlingen (GER),09 JUN 2019,1169.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14373436,toplist
61.0,10.11,1.0,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,1er,,Berlin (GER),22 JUN 2019,1169.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14188310,toplist
61.0,10.11,0.5,Matthew BOLING,20 JUN 2000,USA,1,,San José (CRC),19 JUL 2019,1169.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14774788,toplist
61.0,10.11,0.2,Nethaneel MITCHELL-BLAKE,02 APR 1994,GBR,1f2,,Bellinzona (SUI),01 SEP 2019,1169.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14413552,toplist
67.0,10.12,1.8,Jaron FLOURNOY,24 NOV 1996,USA,5,,"Fayetteville, AR (USA)",11 MAY 2019,1165.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14647543,toplist
67.0,10.12,1.7,Shuhei TADA,24 JUN 1996,JPN,6,,"Yanmar Stadium Nagai, Osaka (JPN)",19 MAY 2019,1165.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14707842,toplist
67.0,10.12,1.7,Cameron BURRELL,11 SEP 1994,USA,7,,"Yanmar Stadium Nagai, Osaka (JPN)",19 MAY 2019,1165.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14425758,toplist
67.0,10.12,0.9,Damian WARNER,04 NOV 1989,CAN,1ce6,,"Mösle-Stadium, Götzis (AUT)",25 MAY 2019,1165.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14173337,toplist
67.0,10.12,1.0,Ryuichiro SAKAI,14 MAR 1998,JPN,1sf1,,Hiratsuka (JPN),08 JUN 2019,1165.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14719540,toplist
67.0,10.12,0.7,Enoch ADEGOKE,08 MAR 2000,NGR,1f1,,Lagos (NGR),15 JUN 2019,1165.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14756061,toplist
67.0,10.12,1.1,Brandon CARNES,06 MAR 1995,USA,4,,"Boston, MA (USA)",16 JUN 2019,1165.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14466007,toplist
67.0,10.12,-0.3,Kukyoung KIM,19 APR 1991,KOR,1sf1,,Jeongseon (KOR),25 JUN 2019,1166.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14210243,toplist
67.0,10.12,0.1,Taymir BURNET,01 OCT 1992,NED,3f1,,La Chaux-de-Fonds (SUI),30 JUN 2019,1165.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14530331,toplist
67.0,10.12,0.7,Zhouzheng XU,26 DEC 1995,CHN,1h2,,La Chaux-de-Fonds (SUI),30 JUN 2019,1165.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14462111,toplist
67.0,10.12,1.7,Mouhamadou FALL,25 FEB 1992,FRA,1h2,,St-Etienne (FRA),26 JUL 2019,1165.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14702316,toplist
78.0,10.13,1.4,Oblique SEVILLE,16 MAR 2001,JAM,1,,Kingston (JAM),29 MAR 2019,1162.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14737998,toplist
78.0,10.13,0.8,Andrew HUDSON,14 DEC 1996,USA,2f4,,"Waco, TX (USA)",20 APR 2019,1162.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14586216,toplist
78.0,10.13,0.6,Chijindu UJAH,05 MAR 1994,GBR,2,,"FBK Stadium, Hengelo (NED)",09 JUN 2019,1162.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14410429,toplist
78.0,10.13,1.1,Kenzo COTTON,13 MAY 1996,USA,5,,"Boston, MA (USA)",16 JUN 2019,1162.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14487212,toplist
78.0,10.13,0.4,Senoj-Jay GIVANS,30 DEC 1993,JAM,4,,Kingston (JAM),21 JUN 2019,1162.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14528628,toplist
78.0,10.13,1.9,Julian REUS,29 APR 1988,GER,4,,Leverkusen (GER),24 JUL 2019,1162.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14193827,toplist
78.0,10.13,1.6,Aldemir GOMES JÚNIOR,08 JUN 1992,BRA,2h2,,"CNDA, Bragança Paulista (BRA)",29 AUG 2019,1162.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14429482,toplist
85.0,10.14,1.9,Jenns Reynold FERNÁNDEZ,04 JAN 2001,CUB,2f1,,La Habana (CUB),07 JUN 2019,1159.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14785989,toplist
85.0,10.14,0.8,Jak Ali HARVEY,04 MAY 1989,TUR,1,,Antalya (TUR),16 SEP 2019,1159.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14325558,toplist
87.0,10.15,0.1,Emile ERASMUS,03 APR 1992,RSA,2f3,,Bloemfontein (RSA),13 APR 2019,1155.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14417680,toplist
87.0,10.15,1.2,Andrew FISHER,15 DEC 1991,BRN,1h1,,Doha (QAT),21 APR 2019,1155.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14425220,toplist
87.0,10.15,1.5,Nick GRAY,02 JUN 1997,USA,2,,"Iowa City, IA (USA)",12 MAY 2019,1155.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14531871,toplist
87.0,10.15,1.9,Mosito LEHATA,08 APR 1989,LES,3f1,,La Habana (CUB),07 JUN 2019,1155.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14330015,toplist
87.0,10.15,0.9,Kemar BAILEY-COLE,10 JAN 1992,JAM,4f1,,Kingston (JAM),08 JUN 2019,1155.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14367591,toplist
92.0,10.16,2.0,Emmanuel YEBOAH,10 AUG 1997,GHA,1f1,,"Lubbock, TX (USA)",04 MAY 2019,1152.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14775361,toplist
92.0,10.16,2.0,Ramil GULIYEV,29 MAY 1990,TUR,1,,Castellón (ESP),25 MAY 2019,1152.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14178065,toplist
92.0,10.16,1.7,Joshua HARTMANN,09 JUN 1999,GER,1h11,,Weinheim (GER),25 MAY 2019,1152.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14705838,toplist
92.0,10.16,1.9,Harlyn PÉREZ,02 JUN 1995,CUB,4f1,,La Habana (CUB),07 JUN 2019,1152.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14518696,toplist
92.0,10.16,2.0,Joris VAN GOOL,04 APR 1998,NED,1f2,,La Chaux-de-Fonds (SUI),30 JUN 2019,1152.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14573866,toplist
92.0,10.16,0.2,Gavin SMELLIE,26 JUN 1986,CAN,1,,Toronto (CAN),13 JUL 2019,1152.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14173481,toplist
92.0,10.16,1.6,Jan VELEBA,06 DEC 1986,CZE,1,,Brno (CZE),26 JUL 2019,1152.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14168133,toplist
99.0,10.17,2.0,Zhiqiang WU,10 APR 1994,CHN,1,,Chongqing (CHN),07 JUN 2019,1148.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14462113,toplist
99.0,10.17,0.7,Kyree KING,09 JUL 1994,USA,2f1,,"Montverde, FL (USA)",08 JUN 2019,1148.0,men_100m,2019,https://worldathletics.org/athletes/athlete=14476000,toplist
1.0,9.86,1.6,Michael NORMAN,03 DEC 1997,USA,1f3,,"AP Ranch, Fort Worth, TX (USA)",20 JUL 2020,1255.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14588244,toplist
2.0,9.9,1.4,Trayvon BROMELL,10 JUL 1995,USA,1h3,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1241.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14519911,toplist
3.0,9.91,1.7,Akani SIMBINE,21 SEP 1993,RSA,1h3,,"Bestmed Tuks Stadium, Pretoria (RSA)",14 MAR 2020,1238.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14417763,toplist
4.0,9.97,1.9,Andre DE GRASSE,10 NOV 1994,CAN,1h2,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1217.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14535607,toplist
5.0,10.0,1.1,Ronnie BAKER,15 OCT 1993,USA,1f3,,"AP Ranch, Fort Worth, TX (USA)",23 JUL 2020,1206.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14498578,toplist
6.0,10.03,0.3,Julian FORTE,07 JAN 1993,JAM,1f5,,"Jamaica College Ashenheim Stadium, Kingston (JAM)",18 JUL 2020,1196.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14367596,toplist
6.0,10.03,1.6,Rai BENJAMIN,27 JUL 1997,USA,2f3,,"AP Ranch, Fort Worth, TX (USA)",20 JUL 2020,1196.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14574865,toplist
6.0,10.03,1.0,Aska CAMBRIDGE,31 MAY 1993,JPN,1,,"Prefectural Stadium, Fukui (JPN)",29 AUG 2020,1196.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14498459,toplist
9.0,10.04,1.4,Noah LYLES,18 JUL 1997,USA,2h3,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1193.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14536762,toplist
9.0,10.04,1.4,Yoshihide KIRYU,15 DEC 1995,JPN,1f3,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",01 AUG 2020,1193.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14547456,toplist
9.0,10.04,0.2,Andre EWERS,07 JUN 1995,JAM,1f1,,"Bolles HS Track, Jacksonville, FL (USA)",08 AUG 2020,1193.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14578766,toplist
9.0,10.04,1.8,Kyree KING,09 JUL 1994,USA,1h1,,"Montverde Academy, Montverde, FL (USA)",10 AUG 2020,1193.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14476000,toplist
9.0,10.04,0.3,Arthur CISSÉ,29 DEC 1996,CIV,2,,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,1193.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14636943,toplist
14.0,10.06,0.8,Shaun MASWANGANYI,01 FEB 2001,RSA,1sf1,,"Bestmed Tuks Stadium, Pretoria (RSA)",14 MAR 2020,1186.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14748228,toplist
15.0,10.07,1.1,Justin GATLIN,10 FEB 1982,USA,2f3,,"AP Ranch, Fort Worth, TX (USA)",23 JUL 2020,1182.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14238562,toplist
15.0,10.07,-0.2,Filippo TORTU,15 JUN 1998,ITA,2,,"Stadio Comunale, Bellinzona (SUI)",15 SEP 2020,1183.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14629026,toplist
17.0,10.08,1.3,Henricho BRUINTJIES,16 JUL 1993,RSA,2,,"Bestmed Tuks Stadium, Pretoria (RSA)",14 MAR 2020,1179.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14413736,toplist
17.0,10.08,1.4,Deniz ALMAS,17 JUL 1997,GER,1f1,,"Sepp-Herberger-Stadion, Weinheim (GER)",01 AUG 2020,1179.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14586894,toplist
19.0,10.09,1.7,Cravon GILLESPIE,31 JUL 1996,USA,1f2,,"PVAMU Track Stadium, Prairie View, TX (USA)",06 AUG 2020,1176.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14578228,toplist
19.0,10.09,1.8,Kenneth BEDNAREK,14 OCT 1998,USA,2h1,,"Montverde Academy, Montverde, FL (USA)",10 AUG 2020,1176.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14715244,toplist
19.0,10.09,0.9,Jeff DEMPS,08 JAN 1990,USA,1f1,,"Drake Stadium, Des Moines, IA (USA)",29 AUG 2020,1176.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14236267,toplist
22.0,10.1,1.8,Divine ODUDURU,07 OCT 1996,NGR,1f2,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1172.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14579422,toplist
22.0,10.1,1.6,Lamont Marcell JACOBS,26 SEP 1994,ITA,1,,"Stadio Giuseppe Grezar, Trieste (ITA)",01 AUG 2020,1172.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14453864,toplist
24.0,10.11,2.0,Silvan WICKI,13 FEB 1995,SUI,1f1,,"Stade Bouleyres, Bulle (SUI)",11 JUL 2020,1169.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14457521,toplist
24.0,10.11,1.9,Senoj-Jay GIVANS,30 DEC 1993,JAM,2h2,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1169.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14528628,toplist
24.0,10.11,0.1,Felipe BARDI,08 OCT 1998,BRA,1sf2,,"COTP Stadium, São Paulo (BRA)",11 DEC 2020,1169.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14657140,toplist
27.0,10.12,1.5,Jack HALE,22 MAY 1998,AUS,1h2,,"WA Athletics Stadium, Perth (AUS)",01 FEB 2020,1165.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14553618,toplist
27.0,10.12,0.9,Devin QUINN,08 JUN 1996,USA,2f1,,"Drake Stadium, Des Moines, IA (USA)",29 AUG 2020,1165.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14577739,toplist
27.0,10.12,0.3,Michael RODGERS,24 APR 1985,USA,5,,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,1165.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14249856,toplist
27.0,10.12,1.4,Paulo André CAMILO,20 AUG 1998,BRA,1sf1,,"COTP Stadium, São Paulo (BRA)",11 DEC 2020,1165.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14699143,toplist
31.0,10.13,2.0,Shota IIZUKA,25 JUN 1991,JPN,1f1,,"Kusanagi Athletic Stadium, Shizuoka (JPN)",02 AUG 2020,1162.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14327811,toplist
31.0,10.13,-0.5,Chun-Han YANG,01 JAN 1997,TPE,1,,New Taipei City (TPE),04 DEC 2020,1165.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14547735,toplist
33.0,10.14,1.8,Kendal WILLIAMS,23 SEP 1995,USA,2f2,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1159.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14465376,toplist
33.0,10.14,1.6,Joshua HARTMANN,09 JUN 1999,GER,1f1,,"Sportanlage an der Kanalstraße, Zeven (GER)",25 JUL 2020,1159.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14705838,toplist
33.0,10.14,1.8,Soshi MIZUKUBO,01 MAR 1999,JPN,1,,"Denka Big Swan Stadium, Niigata (JPN)",12 SEP 2020,1159.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14766547,toplist
36.0,10.15,2.0,Aaron BROWN,27 MAY 1992,CAN,1f2,,"Montverde Academy, Montverde, FL (USA)",10 AUG 2020,1155.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14366482,toplist
36.0,10.15,0.0,Yohan BLAKE,26 DEC 1989,JAM,1f3,,"National Stadium, Kingston (JAM)",22 AUG 2020,1155.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14201842,toplist
38.0,10.16,1.5,Rohan BROWNING,31 DEC 1997,AUS,1h1,,"WA Athletics Stadium, Perth (AUS)",01 FEB 2020,1152.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14575440,toplist
38.0,10.16,1.8,Nickel ASHMEADE,07 APR 1990,JAM,3f2,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1152.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14201803,toplist
38.0,10.16,0.4,Yupun ABEYKOON,31 DEC 1994,SRI,1f1,,"Paul-Greifzu-Stadion, Dessau (GER)",08 SEP 2020,1152.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14715661,toplist
38.0,10.16,0.7,Mouhamadou FALL,25 FEB 1992,FRA,1f1,,"Stadium Municipal, Albi (FRA)",12 SEP 2020,1152.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14702316,toplist
42.0,10.17,1.7,Simon MAGAKWE,14 MAY 1986,RSA,2h3,,"Bestmed Tuks Stadium, Pretoria (RSA)",14 MAR 2020,1148.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14220435,toplist
42.0,10.17,1.3,Chijindu UJAH,05 MAR 1994,GBR,2,,"Paavo Nurmen Stadion, Turku (FIN)",11 AUG 2020,1148.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14410429,toplist
42.0,10.17,1.1,Joris VAN GOOL,04 APR 1998,NED,1,,"Atletiekbaan Maarschalkerweerd, Utrecht (NED)",29 AUG 2020,1148.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14573866,toplist
45.0,10.18,1.5,Jaylen BACON,05 AUG 1996,USA,1f3,,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1145.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14531147,toplist
45.0,10.18,0.5,Yuhong HE,02 FEB 2001,CHN,1,,"Sichuan Xipu Training Base, Chengdu (CHN)",24 JUL 2020,1145.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14811428,toplist
45.0,10.18,1.6,Nesta CARTER,11 OCT 1985,JAM,1f5,,"Jamaica College Ashenheim Stadium, Kingston (JAM)",25 JUL 2020,1145.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14201894,toplist
45.0,10.18,2.0,Maurice EADDY,04 JUN 1995,USA,3f2,,"Montverde Academy, Montverde, FL (USA)",10 AUG 2020,1145.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14541293,toplist
45.0,10.18,1.5,Shuhei TADA,24 JUN 1996,JPN,1h2,,"Prefectural Stadium, Fukui (JPN)",29 AUG 2020,1145.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14707842,toplist
50.0,10.19,1.6,Rodrigo DO NASCIMENTO,26 SEP 1994,BRA,1,,"Centro de Atletismo Professor Oswaldo Terra, Sao Bernardo do Campo (BRA)",29 FEB 2020,1142.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14496746,toplist
50.0,10.19,1.6,Przemysław SŁOWIKOWSKI,20 NOV 1993,POL,1h2,,"Stadion Miejski, Jelenia Góra (POL)",26 JUL 2020,1142.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14456427,toplist
50.0,10.19,1.0,Yuki KOIKE,15 MAY 1995,JPN,3,,"Prefectural Stadium, Fukui (JPN)",29 AUG 2020,1142.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14547883,toplist
50.0,10.19,0.7,Amaury GOLITIN,28 JAN 1997,FRA,2f1,,"Stadium Municipal, Albi (FRA)",12 SEP 2020,1142.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14633823,toplist
54.0,10.2,0.0,Isiah YOUNG,05 JAN 1990,USA,1f3,,"Montverde Academy, Montverde, FL (USA)",04 JUL 2020,1138.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14360879,toplist
54.0,10.2,0.1,Tyquendo TRACEY,10 JUN 1993,JAM,1er4,,"National Stadium, Kingston (JAM)",08 AUG 2020,1138.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14463007,toplist
54.0,10.2,1.8,Bruno DEDE,07 OCT 1999,JPN,2,,"Denka Big Swan Stadium, Niigata (JPN)",12 SEP 2020,1138.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14851861,toplist
57.0,10.21,0.9,Oshane BAILEY,08 SEP 1989,JAM,1f3,,"National Stadium, Kingston (JAM)",29 FEB 2020,1135.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14201808,toplist
57.0,10.21,0.8,Jan VELEBA,06 DEC 1986,CZE,1f1,,"Stadion Juliska, Praha (CZE)",08 JUN 2020,1135.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14168133,toplist
57.0,10.21,0.1,Romario WILLIAMS,17 NOV 1995,JAM,2er4,,"National Stadium, Kingston (JAM)",08 AUG 2020,1135.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14540215,toplist
57.0,10.21,0.2,Sean SAFO-ANTWI,31 OCT 1990,GHA,3f1,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",15 AUG 2020,1135.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14361316,toplist
57.0,10.21,0.9,Akihiro HIGASHIDA,13 DEC 1995,JPN,3h3,,"Prefectural Stadium, Fukui (JPN)",29 AUG 2020,1135.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14663904,toplist
62.0,10.22,1.4,Clarence MUNYAI,20 FEB 1998,RSA,1f6,,"Bestmed Tuks Stadium, Pretoria (RSA)",07 MAR 2020,1132.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14630862,toplist
62.0,10.22,2.0,Luca LAI,24 JUN 1992,ITA,2f1,,"Stade Bouleyres, Bulle (SUI)",11 JUL 2020,1132.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14379648,toplist
62.0,10.22,1.8,Ryota SUZUKI,25 JUN 1999,JPN,3,,"Denka Big Swan Stadium, Niigata (JPN)",12 SEP 2020,1132.0,men_100m,2020,https://worldathletics.org/athletes/athlete=14815014,toplist
