Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat,Venue,Date,Results Score,discipline,year,ProfileURL,source
47,32:21.30,,Weiwei SUN,13 JAN 1985,CHN,5,,Jinan (CHN),26 OCT 2009,1120,women_10000m,2009,https://worldathletics.org/athletes/athlete=14265257,toplist
48,32:24.00,,Ryoko KIZAKI,21 JUN 1985,JPN,4,,Kobe (JPN),26 APR 2009,1118,women_10000m,2009,https://worldathletics.org/athletes/athlete=14286842,toplist
49,32:24.47,,Valentina GALIMOVA,11 MAY 1986,RUS,9,,Cheboksary (RUS),23 JUL 2009,1118,women_10000m,2009,https://worldathletics.org/athletes/athlete=14297748,toplist
50,32:24.70,,Rebecca LOWE,15 SEP 1988,AUS,4,,Melbourne (AUS),10 DEC 2009,1117,women_10000m,2009,https://worldathletics.org/athletes/athlete=14271750,toplist
51,32:25.78,,Desiree DAVILA,26 JUL 1983,USA,3,,"Berkeley, CA (USA)",24 APR 2009,1116,women_10000m,2009,https://worldathletics.org/athletes/athlete=14308638,toplist
52,32:29.45,,Remi NAKASATO,24 JUN 1988,JPN,5,,Kobe (JPN),26 APR 2009,1113,women_10000m,2009,https://worldathletics.org/athletes/athlete=14287376,toplist
53,32:29.59,,Kasumi NISHIHARA,01 MAR 1989,JPN,1,,Shizuoka (JPN),03 MAY 2009,1113,women_10000m,2009,https://worldathletics.org/athletes/athlete=14287422,toplist
54,32:29.92,,Nikki CHAPPLE,09 FEB 1981,AUS,5,,Melbourne (AUS),10 DEC 2009,1113,women_10000m,2009,https://worldathletics.org/athletes/athlete=14272333,toplist
55,32:32.43,,Madoka OGI,26 OCT 1983,JPN,6,,Kobe (JPN),26 APR 2009,1111,women_10000m,2009,https://worldathletics.org/athletes/athlete=14287526,toplist
56,32:34.87,,Yuri KANO,27 OCT 1978,JPN,8,,Hiroshima (JPN),25 JUN 2009,1108,women_10000m,2009,https://worldathletics.org/athletes/athlete=14286680,toplist
57,32:36.25,,Xiaolin ZHU,20 FEB 1984,CHN,6,,Jinan (CHN),26 OCT 2009,1107,women_10000m,2009,https://worldathletics.org/athletes/athlete=14264209,toplist
58,32:36.75,,Tatyana ARYASOVA,02 APR 1979,RUS,10,,Cheboksary (RUS),23 JUL 2009,1107,women_10000m,2009,https://worldathletics.org/athletes/athlete=14298087,toplist
59,32:38.94,,Seika NISHIKAWA,17 JUL 1987,JPN,2,,Shizuoka (JPN),03 MAY 2009,1105,women_10000m,2009,https://worldathletics.org/athletes/athlete=14287428,toplist
60,32:39.58,,Elza SHAYAKHMETOVA-KIREYEVA,26 MAR 1979,RUS,11,,Cheboksary (RUS),23 JUL 2009,1104,women_10000m,2009,https://worldathletics.org/athletes/athlete=14299263,toplist
61,32:41.37,,Yanmei ZHU,16 OCT 1986,CHN,7,,Jinan (CHN),26 OCT 2009,1103,women_10000m,2009,https://worldathletics.org/athletes/athlete=14264207,toplist
62,32:41.52,,Jinxue CHANG,09 MAR 1988,CHN,8,,Jinan (CHN),26 OCT 2009,1103,women_10000m,2009,https://worldathletics.org/athletes/athlete=14266721,toplist
63,32:41.57,,Tomoka INADOMI,16 JAN 1986,JPN,1,,Kushiro (JPN),11 JUL 2009,1103,women_10000m,2009,https://worldathletics.org/athletes/athlete=14286498,toplist
64,32:42.82,,Christine BARDELLE,16 AUG 1974,FRA,7,,Ribeira Brava (POR),06 JUN 2009,1102,women_10000m,2009,https://worldathletics.org/athletes/athlete=14258642,toplist
65,32:43.11,,Molly HUDDLE,31 AUG 1984,USA,5,,"Eugene, OR (USA)",25 JUN 2009,1101,women_10000m,2009,https://worldathletics.org/athletes/athlete=14313054,toplist
66,32:43.85,,Lisa UHL,31 AUG 1987,USA,5,,"Berkeley, CA (USA)",24 APR 2009,1101,women_10000m,2009,https://worldathletics.org/athletes/athlete=14314657,toplist
67,32:44.31,,Yuika MORI,25 JAN 1988,JPN,3,,Shizuoka (JPN),03 MAY 2009,1100,women_10000m,2009,https://worldathletics.org/athletes/athlete=14287201,toplist
68,32:44.38,,Huirong CHEN,01 JUN 1988,CHN,9,,Jinan (CHN),26 OCT 2009,1100,women_10000m,2009,https://worldathletics.org/athletes/athlete=14266696,toplist
69,32:45.99,,Hiromi OMINAMI,15 NOV 1975,JPN,2,,Kushiro (JPN),11 JUL 2009,1099,women_10000m,2009,https://worldathletics.org/athletes/athlete=14287589,toplist
70,32:46.41,,Noriko HIGUCHI,23 MAY 1985,JPN,3,,Kushiro (JPN),11 JUL 2009,1098,women_10000m,2009,https://worldathletics.org/athletes/athlete=14286354,toplist
71,32:46.68,,Yoshiko FUJINAGA,15 AUG 1981,JPN,4,,Shizuoka (JPN),03 MAY 2009,1098,women_10000m,2009,https://worldathletics.org/athletes/athlete=14286180,toplist
72,32:46.94,,Natalya POPKOVA,21 SEP 1988,RUS,1,,Kazan (RUS),18 JUN 2009,1098,women_10000m,2009,https://worldathletics.org/athletes/athlete=14298974,toplist
73,32:47.0h,,Monica WANGARI,04 OCT 1986,KEN,1,,Nakuru (KEN),03 APR 2009,1098,women_10000m,2009,https://worldathletics.org/athletes/athlete=14289495,toplist
74,32:47.34,,Gladys KWAMBAI,05 SEP 1983,KEN,8,,Utrecht (NED),14 JUN 2009,1098,women_10000m,2009,https://worldathletics.org/athletes/athlete=14289218,toplist
75,32:47.41,,Sayo NOMURA,18 APR 1989,JPN,5,,Shizuoka (JPN),03 MAY 2009,1098,women_10000m,2009,https://worldathletics.org/athletes/athlete=14287487,toplist
75,32:47.41,,Michi NUMATA,06 MAY 1989,JPN,6,,Shizuoka (JPN),03 MAY 2009,1098,women_10000m,2009,https://worldathletics.org/athletes/athlete=14287498,toplist
77,32:47.77,,Ilse POL,27 JUN 1982,NED,9,,Utrecht (NED),14 JUN 2009,1097,women_10000m,2009,https://worldathletics.org/athletes/athlete=14291930,toplist
78,32:48.44,,Kenza DAHMANI,18 NOV 1980,ALG,2,,Pescara (ITA),30 JUN 2009,1097,women_10000m,2009,https://worldathletics.org/athletes/athlete=14272839,toplist
79,32:49.23,,Jiali WANG,01 FEB 1986,CHN,1,,Jiaxing (CHN),14 JUN 2009,1096,women_10000m,2009,https://worldathletics.org/athletes/athlete=14265125,toplist
80,32:49.3h,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,1,,Nairobi (KEN),26 JUN 2009,1096,women_10000m,2009,https://worldathletics.org/athletes/athlete=14289264,toplist
81,32:49.47,,Triyaningsih TRIYANINGSIH,15 MAY 1987,INA,1,,Vientiane (LAO),17 DEC 2009,1096,women_10000m,2009,https://worldathletics.org/athletes/athlete=14282744,toplist
82,32:51.41,,Julia Mombi MURAGA,25 JAN 1985,KEN,1,,Tendo (JPN),16 MAY 2009,1094,women_10000m,2009,https://worldathletics.org/athletes/athlete=14289289,toplist
83,32:51.61,,Hitomi NAKAMURA,23 JUN 1987,JPN,4,,Kushiro (JPN),11 JUL 2009,1094,women_10000m,2009,https://worldathletics.org/athletes/athlete=14287325,toplist
84,32:52.21,,Mai ITO,23 MAY 1984,JPN,2f1,,Fugokawa (JPN),10 JUN 2009,1093,women_10000m,2009,https://worldathletics.org/athletes/athlete=14286564,toplist
85,32:52.67,,Abebech AFEWORK,11 DEC 1990,ETH,10,,Utrecht (NED),14 JUN 2009,1093,women_10000m,2009,https://worldathletics.org/athletes/athlete=14335998,toplist
86,32:53.95,,Yumi HIRATA,22 JUN 1981,JPN,5f1,,Okayama (JPN),25 SEP 2009,1092,women_10000m,2009,https://worldathletics.org/athletes/athlete=14286381,toplist
87,32:54.64,,Yukako ETO,11 JUL 1989,JPN,2,,Tendo (JPN),16 MAY 2009,1091,women_10000m,2009,https://worldathletics.org/athletes/athlete=14286159,toplist
87,32:54.64,,Aki OTAGIRI,20 AUG 1990,JPN,3f1,,Fugokawa (JPN),10 JUN 2009,1091,women_10000m,2009,https://worldathletics.org/athletes/athlete=14941088,toplist
89,32:55.43,,Kazue KOJIMA,14 OCT 1987,JPN,1,,Tokyo (JPN),04 SEP 2009,1091,women_10000m,2009,https://worldathletics.org/athletes/athlete=14286882,toplist
90,32:55.98,,Megumi SEIKE,26 FEB 1987,JPN,6f1,,Okayama (JPN),25 SEP 2009,1090,women_10000m,2009,https://worldathletics.org/athletes/athlete=14287797,toplist
91,32:56.20,,Amy CRAGG,21 JAN 1984,USA,6,,"Eugene, OR (USA)",25 JUN 2009,1090,women_10000m,2009,https://worldathletics.org/athletes/athlete=14312171,toplist
92,32:56.40,,Serena BURLA,29 JUL 1982,USA,7,,"Eugene, OR (USA)",25 JUN 2009,1090,women_10000m,2009,https://worldathletics.org/athletes/athlete=14319501,toplist
93,32:58.65,,Hiroko MIYAUCHI,19 JUN 1983,JPN,8f1,,Okayama (JPN),25 SEP 2009,1088,women_10000m,2009,https://worldathletics.org/athletes/athlete=14287161,toplist
94,32:58.83,,Rong CHEN,18 MAY 1988,CHN,2,,Jiaxing (CHN),14 JUN 2009,1088,women_10000m,2009,https://worldathletics.org/athletes/athlete=14266668,toplist
95,32:59.94,,Arina KANDO,1988,JPN,4,,Tendo (JPN),16 MAY 2009,1087,women_10000m,2009,https://worldathletics.org/athletes/athlete=14286658,toplist
96,33:00.80,,Aya NAGATA,31 MAR 1990,JPN,8,,Kobe (JPN),26 APR 2009,1086,women_10000m,2009,https://worldathletics.org/athletes/athlete=14287289,toplist
97,33:01.5h,,Peninah ARUSEI,23 FEB 1979,KEN,2,,Nairobi (KEN),23 MAY 2009,1085,women_10000m,2009,https://worldathletics.org/athletes/athlete=14288767,toplist
98,33:02.0h,,Ann WANJIRU,06 JUN 1986,KEN,2,,Nakuru (KEN),03 APR 2009,1085,women_10000m,2009,https://worldathletics.org/athletes/athlete=14367291,toplist
99,33:02.1h,,Adero NYAKISI,02 JUL 1986,UGA,1,,Kampala (UGA),24 JUL 2009,1085,women_10000m,2009,https://worldathletics.org/athletes/athlete=14289374,toplist
100,33:02.31,,Kate O'NEILL,29 JUL 1980,USA,1f1,,"Palo Alto, CA (USA)",27 MAR 2009,1085,women_10000m,2009,https://worldathletics.org/athletes/athlete=14318144,toplist
1,31:04.52,,Meselech MELKAMU,19 APR 1985,ETH,1,,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1189,women_10000m,2010,https://worldathletics.org/athletes/athlete=14259772,toplist
2,31:06.29,,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,2,,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1187,women_10000m,2010,https://worldathletics.org/athletes/athlete=14289192,toplist
3,31:10.23,,Elvan ABEYLEGESSE,11 SEP 1982,TUR,1,,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010,1183,women_10000m,2010,https://worldathletics.org/athletes/athlete=14303189,toplist
4,31:13.58,,Inês MONTEIRO,18 MAY 1980,POR,1,,Marseille (FRA),05 JUN 2010,1180,women_10000m,2010,https://worldathletics.org/athletes/athlete=14294984,toplist
5,31:18.07,,Lisa UHL,31 AUG 1987,USA,1f1,,"Palo Alto, CA (USA)",26 MAR 2010,1176,women_10000m,2010,https://worldathletics.org/athletes/athlete=14314657,toplist
6,31:19.15,,Jessica AUGUSTO,08 NOV 1981,POR,3,,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1175,women_10000m,2010,https://worldathletics.org/athletes/athlete=14294784,toplist
7,31:23.86,,Sabrina MOCKENHAUPT,06 DEC 1980,GER,2,,Marseille (FRA),05 JUN 2010,1171,women_10000m,2010,https://worldathletics.org/athletes/athlete=14278922,toplist
8,31:26.55,,Sara MOREIRA,17 OCT 1985,POR,3,,Marseille (FRA),05 JUN 2010,1169,women_10000m,2010,https://worldathletics.org/athletes/athlete=14294989,toplist
9,31:29.03,,Kayoko FUKUSHI,25 MAR 1982,JPN,1,,Kobe (JPN),25 APR 2010,1167,women_10000m,2010,https://worldathletics.org/athletes/athlete=14286215,toplist
10,31:30.92,,Hikari YOSHIMOTO,14 JAN 1990,JPN,2,,Kobe (JPN),25 APR 2010,1165,women_10000m,2010,https://worldathletics.org/athletes/athlete=14288549,toplist
11,31:36.90,,Hilde KIBET,27 MAR 1981,NED,3,,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010,1160,women_10000m,2010,https://worldathletics.org/athletes/athlete=14289096,toplist
12,31:37.07,,Doricah OBARE,10 JAN 1990,KEN,3,,Kobe (JPN),25 APR 2010,1159,women_10000m,2010,https://worldathletics.org/athletes/athlete=14289389,toplist
13,31:38.71,,Ryoko KIZAKI,21 JUN 1985,JPN,1f1,,Abashiri (JPN),17 JUL 2010,1158,women_10000m,2010,https://worldathletics.org/athletes/athlete=14286842,toplist
14,31:44.93,,Kayo SUGIHARA,24 FEB 1983,JPN,1,,Niigata (JPN),11 OCT 2010,1152,women_10000m,2010,https://worldathletics.org/athletes/athlete=14287914,toplist
15,31:46.47,,Krisztina PAPP,17 DEC 1982,HUN,2f1,,"Palo Alto, CA (USA)",26 MAR 2010,1151,women_10000m,2010,https://worldathletics.org/athletes/athlete=14282184,toplist
16,31:48.59,,Molly HUDDLE,31 AUG 1984,USA,1,,"Palo Alto, CA (USA)",01 MAY 2010,1149,women_10000m,2010,https://worldathletics.org/athletes/athlete=14313054,toplist
17,31:50.47,,Preeja SREEDHARAN,13 MAR 1982,IND,1,,Guangzhou (CHN),21 NOV 2010,1148,women_10000m,2010,https://worldathletics.org/athletes/athlete=14283083,toplist
18,31:51.39,,Tirunesh DIBABA,01 JUN 1985,ETH,1,,"Nyayo National Stadium, Nairobi (KEN)",31 JUL 2010,1147,women_10000m,2010,https://worldathletics.org/athletes/athlete=14259871,toplist
19,31:51.44,,Kavita TUNGAR,05 MAY 1985,IND,2,,Guangzhou (CHN),21 NOV 2010,1147,women_10000m,2010,https://worldathletics.org/athletes/athlete=14283028,toplist
20,31:51.91,,Joanne PAVEY,20 SEP 1973,GBR,1,,Birmingham (GBR),26 JUN 2010,1146,women_10000m,2010,https://worldathletics.org/athletes/athlete=14276037,toplist
21,31:53.22,,Remi NAKASATO,24 JUN 1988,JPN,2,,Niigata (JPN),11 OCT 2010,1145,women_10000m,2010,https://worldathletics.org/athletes/athlete=14287376,toplist
22,31:53.27,,Shitaye ESHETE,21 MAY 1990,BRN,3,,Guangzhou (CHN),21 NOV 2010,1145,women_10000m,2010,https://worldathletics.org/athletes/athlete=14383158,toplist
23,31:54.16,,Rosa María MORATÓ,19 JUN 1979,ESP,1,,Manresa (ESP),13 MAR 2010,1144,women_10000m,2010,https://worldathletics.org/athletes/athlete=14260944,toplist
24,31:54.64,,Gemma BARRACHINA FERNANDEZ,10 APR 1986,ESP,2,,Manresa (ESP),13 MAR 2010,1144,women_10000m,2010,https://worldathletics.org/athletes/athlete=14262003,toplist
25,31:55.53,,Meryem ERDOGAN,24 APR 1990,TUR,4,,Marseille (FRA),05 JUN 2010,1143,women_10000m,2010,https://worldathletics.org/athletes/athlete=14422490,toplist
26,31:59.36,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,3,,"Nyayo National Stadium, Nairobi (KEN)",31 JUL 2010,1140,women_10000m,2010,https://worldathletics.org/athletes/athlete=14289264,toplist
27,32:02.04,,Christelle DAUNAY,05 DEC 1974,FRA,5,,Marseille (FRA),05 JUN 2010,1137,women_10000m,2010,https://worldathletics.org/athletes/athlete=14257893,toplist
28,32:06.45,,Amy YODER BEGLEY,11 JAN 1978,USA,1,,"Drake Stadium, Des Moines, IA (USA)",24 JUN 2010,1133,women_10000m,2010,https://worldathletics.org/athletes/athlete=14324822,toplist
29,32:06.85,,Desiree DAVILA,26 JUL 1983,USA,2,,"Palo Alto, CA (USA)",01 MAY 2010,1133,women_10000m,2010,https://worldathletics.org/athletes/athlete=14308638,toplist
30,32:08.32,,Eloise WELLINGS,09 NOV 1982,AUS,1,,Melbourne (AUS),09 DEC 2010,1132,women_10000m,2010,https://worldathletics.org/athletes/athlete=14271451,toplist
31,32:09.01,,Hiroko MIYAUCHI,19 JUN 1983,JPN,1,,Fugokawa (JPN),17 JUN 2010,1131,women_10000m,2010,https://worldathletics.org/athletes/athlete=14287161,toplist
32,32:14.43,,Mai ITO,23 MAY 1984,JPN,3,,Niigata (JPN),11 OCT 2010,1126,women_10000m,2010,https://worldathletics.org/athletes/athlete=14286564,toplist
33,32:15.63,,Mari OZAKI,16 JUL 1975,JPN,4,,Niigata (JPN),11 OCT 2010,1125,women_10000m,2010,https://worldathletics.org/athletes/athlete=14287668,toplist
34,32:16.34,,Viktoriya POLYUDINA,29 JUN 1989,KGZ,6,,Guangzhou (CHN),21 NOV 2010,1125,women_10000m,2010,https://worldathletics.org/athletes/athlete=14289563,toplist
35,32:17.74,,Aberu KEBEDE,12 SEP 1986,ETH,1,,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1123,women_10000m,2010,https://worldathletics.org/athletes/athlete=14259806,toplist
36,32:18.90,,Noriko MATSUOKA,02 MAY 1979,JPN,5,,Kobe (JPN),25 APR 2010,1122,women_10000m,2010,https://worldathletics.org/athletes/athlete=14287083,toplist
37,32:20.47,,Zakia Mrisho MOHAMED,19 FEB 1984,TAN,2,,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1121,women_10000m,2010,https://worldathletics.org/athletes/athlete=14302619,toplist
38,32:21.29,,Tejitu DABA,20 AUG 1991,BRN,7,,Guangzhou (CHN),21 NOV 2010,1120,women_10000m,2010,https://worldathletics.org/athletes/athlete=14383159,toplist
39,32:22.93,,Yuka TAKASHIMA,12 MAY 1988,JPN,1f1,,Niigata (JPN),24 SEP 2010,1119,women_10000m,2010,https://worldathletics.org/athletes/athlete=14288055,toplist
40,32:23.44,,Freya MURRAY,20 SEP 1983,GBR,6,,Marseille (FRA),05 JUN 2010,1118,women_10000m,2010,https://worldathletics.org/athletes/athlete=14275864,toplist
41,32:24.09,,Yelena SOKOLOVA,27 DEC 1979,RUS,3,,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1118,women_10000m,2010,https://worldathletics.org/athletes/athlete=14299420,toplist
42,32:24.46,,Kaori URATA,18 SEP 1985,JPN,2f1,,Niigata (JPN),24 SEP 2010,1118,women_10000m,2010,https://worldathletics.org/athletes/athlete=14288305,toplist
43,32:25.61,,Fernanda RIBEIRO,23 JUN 1969,POR,7,,Marseille (FRA),05 JUN 2010,1117,women_10000m,2010,https://worldathletics.org/athletes/athlete=14295050,toplist
44,32:26.25,,Yukiko AKABA,18 OCT 1979,JPN,4f2,,Niigata (JPN),24 SEP 2010,1116,women_10000m,2010,https://worldathletics.org/athletes/athlete=14286054,toplist
45,32:28.77,,Amy CRAGG,21 JAN 1984,USA,3,,"Palo Alto, CA (USA)",01 MAY 2010,1114,women_10000m,2010,https://worldathletics.org/athletes/athlete=14312171,toplist
46,32:29.07,,Boru Feyse TADESE,19 NOV 1988,ETH,4,,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1114,women_10000m,2010,https://worldathletics.org/athletes/athlete=14383047,toplist
47,32:29.24,,Philomena CHEYECH,05 JUL 1982,KEN,1,,Miyoshi (JPN),15 MAY 2010,1113,women_10000m,2010,https://worldathletics.org/athletes/athlete=14288983,toplist
48,32:29.46,,Doris Chepkwemoi CHANGEYWO,12 DEC 1984,KEN,3,,Nairobi (KEN),25 JUN 2010,1113,women_10000m,2010,https://worldathletics.org/athletes/athlete=14288798,toplist
49,32:29.92,,Wude AYALEW,04 JUL 1987,ETH,4,,"Nyayo National Stadium, Nairobi (KEN)",31 JUL 2010,1113,women_10000m,2010,https://worldathletics.org/athletes/athlete=14259920,toplist
50,32:29.99,,Lineth CHEPKURUI,23 FEB 1987,KEN,4,,Nairobi (KEN),25 JUN 2010,1113,women_10000m,2010,https://worldathletics.org/athletes/athlete=14326271,toplist
51,32:30.84,,Katie MCGREGOR,02 SEP 1977,USA,4,,"Palo Alto, CA (USA)",01 MAY 2010,1112,women_10000m,2010,https://worldathletics.org/athletes/athlete=14316579,toplist
52,32:31.33,,Andrea WALKONEN,25 SEP 1986,USA,3f1,,"Palo Alto, CA (USA)",26 MAR 2010,1112,women_10000m,2010,https://worldathletics.org/athletes/athlete=14323547,toplist
53,32:32.02,,Lara TAMSETT,12 OCT 1988,AUS,2,,Melbourne (AUS),09 DEC 2010,1111,women_10000m,2010,https://worldathletics.org/athletes/athlete=14271223,toplist
54,32:32.72,,Sharon Jemutai CHEROP,16 MAR 1984,KEN,5,,Nairobi (KEN),25 JUN 2010,1110,women_10000m,2010,https://worldathletics.org/athletes/athlete=14288956,toplist
55,32:33.41,,Anikó KÁLOVICS,13 MAY 1977,HUN,1,,Budapest (HUN),09 MAY 2010,1110,women_10000m,2010,https://worldathletics.org/athletes/athlete=14281775,toplist
56,32:33.99,,Shino SAITO,07 SEP 1988,JPN,6,,Kobe (JPN),25 APR 2010,1109,women_10000m,2010,https://worldathletics.org/athletes/athlete=14287689,toplist
57,32:34.09,,Asselefech MEDESSA MERGIA,23 JAN 1985,ETH,5,,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1109,women_10000m,2010,https://worldathletics.org/athletes/athlete=14259925,toplist
58,32:34.11,,Grace MOMANYI,13 FEB 1981,KEN,1,,New Delhi (IND),08 OCT 2010,1109,women_10000m,2010,https://worldathletics.org/athletes/athlete=14289288,toplist
59,32:34.46,,Ilse POL,27 JUN 1982,NED,4f1,,"Palo Alto, CA (USA)",26 MAR 2010,1109,women_10000m,2010,https://worldathletics.org/athletes/athlete=14291930,toplist
60,32:34.95,,Megan HOGAN,10 FEB 1988,USA,5f1,,"Palo Alto, CA (USA)",26 MAR 2010,1108,women_10000m,2010,https://worldathletics.org/athletes/athlete=14362556,toplist
61,32:36.36,,Hiroko SHOI,18 JUN 1980,JPN,3f1,,Abashiri (JPN),17 JUL 2010,1107,women_10000m,2010,https://worldathletics.org/athletes/athlete=14287884,toplist
62,32:36.75,,Charlotte PURDUE,10 JUN 1991,GBR,1,,Tipton (GBR),14 AUG 2010,1107,women_10000m,2010,https://worldathletics.org/athletes/athlete=14276123,toplist
63,32:37.72,,Noriko HIGUCHI,23 MAY 1985,JPN,7,,Kobe (JPN),25 APR 2010,1106,women_10000m,2010,https://worldathletics.org/athletes/athlete=14286354,toplist
64,32:39.13,,Xue BAI,13 DEC 1988,CHN,8,,Guangzhou (CHN),21 NOV 2010,1105,women_10000m,2010,https://worldathletics.org/athletes/athlete=14266777,toplist
65,32:41.26,,Elena ROMAGNOLO,05 OCT 1982,ITA,1,,Rieti (ITA),25 APR 2010,1103,women_10000m,2010,https://worldathletics.org/athletes/athlete=14285145,toplist
66,32:42.06,,Valentina GALIMOVA,11 MAY 1986,RUS,6,,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1102,women_10000m,2010,https://worldathletics.org/athletes/athlete=14297748,toplist
67,32:42.63,,Miho NOTAGASHIRA,17 AUG 1983,JPN,2,,Marugame (JPN),14 MAY 2010,1102,women_10000m,2010,https://worldathletics.org/athletes/athlete=14287493,toplist
68,32:42.97,,Megumi SEIKE,26 FEB 1987,JPN,6f2,,Niigata (JPN),24 SEP 2010,1101,women_10000m,2010,https://worldathletics.org/athletes/athlete=14287797,toplist
69,32:43.02,,Hiromi CHUJYO,22 SEP 1989,JPN,3f1,,Niigata (JPN),24 SEP 2010,1101,women_10000m,2010,https://worldathletics.org/athletes/athlete=14433317,toplist
70,32:43.04,,Yuko MACHIDA,11 AUG 1980,JPN,4f1,,Abashiri (JPN),17 JUL 2010,1101,women_10000m,2010,https://worldathletics.org/athletes/athlete=14286992,toplist
71,32:43.45,,Aki OTAGIRI,20 AUG 1990,JPN,3,,Fugokawa (JPN),17 JUN 2010,1101,women_10000m,2010,https://worldathletics.org/athletes/athlete=14941088,toplist
72,32:44.37,,Saori NEJO,16 MAY 1982,JPN,8f2,,Niigata (JPN),24 SEP 2010,1100,women_10000m,2010,https://worldathletics.org/athletes/athlete=14287401,toplist
73,32:44.40,,Karolina NADOLSKA,06 SEP 1981,POL,8,,Marseille (FRA),05 JUN 2010,1100,women_10000m,2010,https://worldathletics.org/athletes/athlete=14293773,toplist
74,32:46.42,,Tetyana HOLOVCHENKO,13 FEB 1980,UKR,1,,Donetsk (UKR),03 JUL 2010,1098,women_10000m,2010,https://worldathletics.org/athletes/athlete=14303631,toplist
75,32:46.73,,Blake PHILLIPS-RUSSELL,24 JUL 1975,USA,4,,"Drake Stadium, Des Moines, IA (USA)",24 JUN 2010,1098,women_10000m,2010,https://worldathletics.org/athletes/athlete=14318958,toplist
76,32:46.99,,Florence KIPLAGAT,27 FEB 1987,KEN,6,,Nairobi (KEN),25 JUN 2010,1098,women_10000m,2010,https://worldathletics.org/athletes/athlete=14289139,toplist
77,32:47.22,,Yuka HAKOYAMA,09 MAR 1990,JPN,4,,Marugame (JPN),14 MAY 2010,1098,women_10000m,2010,https://worldathletics.org/athletes/athlete=14329371,toplist
78,32:47.69,,Yui OUCHI,24 DEC 1987,JPN,5,,Marugame (JPN),14 MAY 2010,1097,women_10000m,2010,https://worldathletics.org/athletes/athlete=14287655,toplist
79,32:48.67,,Peninah ARUSEI,23 FEB 1979,KEN,7,,Nairobi (KEN),25 JUN 2010,1096,women_10000m,2010,https://worldathletics.org/athletes/athlete=14288767,toplist
