Rank,Mark,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,wind,age,wind_legal
6618,5.61,Dominik ALBERTO,1992-04-28,SUI,1,"Stadion Schützenmatte, Basel (SUI)",2021-05-24,1160,2021,men_PV,Men Pole Vault,,29.1,True
6618,5.61,Thibaut COLLET,1999-06-17,FRA,2,"Stade du Brotillon, Pierre-Bénite (FRA)",2021-06-05,1160,2021,men_PV,Men Pole Vault,,22.0,True
6618,5.61,Alioune SENE,1996-02-03,FRA,3,"Stade du Brotillon, Pierre-Bénite (FRA)",2021-06-05,1160,2021,men_PV,Men Pole Vault,,25.3,True
6618,5.61,Simen GUTTORMSEN,2001-01-19,NOR,5,"Bislett Stadion, Oslo (NOR)",2021-07-01,1160,2021,men_PV,Men Pole Vault,,20.4,True
6618,5.61,Germán CHIARAVIGLIO,1987-04-16,ARG,2,"Südpfalzstadion, Landau (GER)",2021-07-10,1160,2021,men_PV,Men Pole Vault,,34.2,True
6618,5.61,Kurtis MARSCHALL,1997-04-25,AUS,3,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",2021-08-21,1160,2021,men_PV,Men Pole Vault,,24.3,True
6618,5.61,Menno VLOON,1994-05-11,NED,2,"Katschhof, Aachen (GER)",2021-09-22,1160,2021,men_PV,Men Pole Vault,,27.4,True
6618,5.61,Piotr LISEK,1992-08-16,POL,3,"Katschhof, Aachen (GER)",2021-09-22,1160,2021,men_PV,Men Pole Vault,,29.1,True
6618,5.61,Kurtis MARSCHALL,1997-04-25,AUS,4,"Katschhof, Aachen (GER)",2021-09-22,1160,2021,men_PV,Men Pole Vault,,24.4,True
6618,5.61,Ben BROEDERS,1995-06-21,BEL,5,"Katschhof, Aachen (GER)",2021-09-22,1160,2021,men_PV,Men Pole Vault,,26.3,True
6618,5.61,Bo Kanda LITA BAEHRE,1999-04-29,GER,5,"Katschhof, Aachen (GER)",2021-09-22,1160,2021,men_PV,Men Pole Vault,,22.4,True
6618,5.61,Patsapong AMSAM-ANG,1997-10-02,THA,1,Bangkok (THA),2021-12-22,1160,2021,men_PV,Men Pole Vault,,24.2,True
6618,5.61,Nate RICHARTZ,1994-11-02,USA,2,"Bell County Expo Center, Belton, TX (USA)",2021-12-31,1160,2021,men_PV,Men Pole Vault,,27.2,True
6618,5.61,Scott HOUSTON,1990-06-11,USA,1,"Dick Vert Stadium, High Point, NC (USA)",2022-04-16,1160,2022,men_PV,Men Pole Vault,,31.8,True
6618,5.61,Hunter GARRETSON,2002-04-01,USA,1,"Cardinal Park, Louisville, KY (USA)",2022-04-30,1160,2022,men_PV,Men Pole Vault,,20.1,True
6618,5.61,Hussein Assem AL HIZAM,1998-01-04,KSA,1,Kuwait (KUW),2022-05-17,1160,2022,men_PV,Men Pole Vault,,24.4,True
6618,5.61,Max MANDUSIC,1998-06-12,ITA,1,"Centro Sportivo della Guardia di Finanza, Castelporziano (ITA)",2022-05-24,1160,2022,men_PV,Men Pole Vault,,23.9,True
6618,5.61,Clayton FRITSCH,1998-12-29,USA,6,"Hayward Field, Eugene, OR (USA)",2022-05-27,1160,2022,men_PV,Men Pole Vault,,23.4,True
6618,5.61,Hussein Assem AL HIZAM,1998-01-04,KSA,6,"Stadion Śląski, Chorzów (POL)",2022-06-05,1160,2022,men_PV,Men Pole Vault,,24.4,True
6618,5.61,Bokai HUANG,1996-09-26,CHN,7,"Stadion Śląski, Chorzów (POL)",2022-06-05,1160,2022,men_PV,Men Pole Vault,,25.7,True
6618,5.61,Emmanouil KARALIS,1999-10-20,GRE,7,"Stadion Śląski, Chorzów (POL)",2022-06-05,1160,2022,men_PV,Men Pole Vault,,22.6,True
6618,5.61,Robert SOBERA,1991-01-19,POL,9,"Stadion Śląski, Chorzów (POL)",2022-06-05,1160,2022,men_PV,Men Pole Vault,,31.4,True
6618,5.61,Robert RENNER,1994-03-08,SLO,1,"Stadionul de atletism ""Nicolae Mărășescu"", Craiova (ROU)",2022-06-19,1160,2022,men_PV,Men Pole Vault,,28.3,True
6618,5.61,Armand DUPLANTIS,1999-11-10,SWE,1,"Friidrottsarena, Uppsala (SWE)",2022-06-21,1160,2022,men_PV,Men Pole Vault,,22.6,True
6618,5.61,Rutger KOPPELAAR,1993-05-01,NED,1,"Stade Naimette-Xhovémont, Liège (BEL)",2022-06-29,1160,2022,men_PV,Men Pole Vault,,29.2,True
6618,5.61,Christopher NILSEN,1998-01-13,USA,2,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",2022-07-30,1160,2022,men_PV,Men Pole Vault,,24.5,True
6618,5.61,Riccardo KLOTZ,1999-01-15,AUT,1,Silandro (ITA),2022-07-31,1160,2022,men_PV,Men Pole Vault,,23.5,True
6618,5.61,Olen Tray OATES,1995-03-14,USA,5,"Stadion, Jockgrim (GER)",2022-08-23,1160,2022,men_PV,Men Pole Vault,,27.4,True
6618,5.61,Dominik ALBERTO,1992-04-28,SUI,8,"Schloßplatz, St. Wendel (GER)",2022-08-31,1160,2022,men_PV,Men Pole Vault,,30.3,True
6618,5.61,Raphael HOLZDEPPE,1989-09-28,GER,9,"Schloßplatz, St. Wendel (GER)",2022-08-31,1160,2022,men_PV,Men Pole Vault,,32.9,True
6618,5.61,Renaud LAVILLENIE,1986-09-18,FRA,6,"Boudewijnstadion, Bruxelles (BEL)",2022-09-02,1160,2022,men_PV,Men Pole Vault,,36.0,True
6618,5.61,Oleg ZERNIKEL,1995-04-16,GER,7,"Boudewijnstadion, Bruxelles (BEL)",2022-09-02,1160,2022,men_PV,Men Pole Vault,,27.4,True
6618,5.61,Olen Tray OATES,1995-03-14,USA,6,"Olympiastadion, Berlin (GER)",2022-09-04,1160,2022,men_PV,Men Pole Vault,,27.5,True
6618,5.61,Olen Tray OATES,1995-03-14,USA,2,Chiari (ITA),2022-09-06,1160,2022,men_PV,Men Pole Vault,,27.5,True
6618,5.61,Lamin KRUBALLY,1995-02-13,GAM,6,"Katschhof, Aachen (GER)",2022-09-10,1160,2022,men_PV,Men Pole Vault,,27.6,True
6618,5.61,Olen Tray OATES,1995-03-14,USA,2,"Lindaplatz, Schaan (LIE)",2022-09-11,1160,2022,men_PV,Men Pole Vault,,27.5,True
6618,5.61,Simen GUTTORMSEN,2001-01-19,NOR,5,"Stadio Comunale, Bellinzona (SUI)",2022-09-12,1160,2022,men_PV,Men Pole Vault,,21.6,True
6618,5.61,Thibaut COLLET,1999-06-17,FRA,6,"Stadio Comunale, Bellinzona (SUI)",2022-09-12,1160,2022,men_PV,Men Pole Vault,,23.2,True
6618,5.61,Jacob WOOTEN,1997-04-22,USA,4,Toulouse (FRA),2022-09-17,1160,2022,men_PV,Men Pole Vault,,25.4,True
6618,5.61,Thibaut COLLET,1999-06-17,FRA,5,Toulouse (FRA),2022-09-17,1160,2022,men_PV,Men Pole Vault,,23.3,True
6618,5.61,Kyle RADEMEYER,2002-01-29,RSA,4,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1160,2023,men_PV,Men Pole Vault,,21.2,True
6618,5.61,Austin MILLER,1994-06-01,USA,1,"Irwin Belk TF Center, Charlotte, NC (USA)",2023-04-29,1160,2023,men_PV,Men Pole Vault,,28.9,True
6618,5.61,Alex SLINKMAN,2000-07-20,USA,1,"Tom Tellez Track, Houston, TX (USA)",2023-05-05,1160,2023,men_PV,Men Pole Vault,,22.8,True
6618,5.61,Luke WINDER,1995-08-02,USA,4,"Centennial Olympic Park, Atlanta, GA (USA)",2023-05-06,1160,2023,men_PV,Men Pole Vault,,27.8,True
6618,5.61,Matt LUDWIG,1996-07-05,USA,5,"Centennial Olympic Park, Atlanta, GA (USA)",2023-05-06,1160,2023,men_PV,Men Pole Vault,,26.8,True
6618,5.61,Matt LUDWIG,1996-07-05,USA,3,"Centrum Animacji Kultury, Duszniki (POL)",2023-05-13,1160,2023,men_PV,Men Pole Vault,,26.9,True
6618,5.61,Claudio Michel STECCHI,1991-11-23,ITA,4,"Centrum Animacji Kultury, Duszniki (POL)",2023-05-13,1160,2023,men_PV,Men Pole Vault,,31.5,True
6618,5.61,Haoyang SONG,2002-06-17,CHN,2,Taizhou (CHN),2023-05-26,1160,2023,men_PV,Men Pole Vault,,20.9,True
6618,5.61,Bokai HUANG,1996-09-26,CHN,3,Taizhou (CHN),2023-05-26,1160,2023,men_PV,Men Pole Vault,,26.7,True
6618,5.61,Tao ZHONG,2002-08-12,CHN,4,Taizhou (CHN),2023-05-26,1160,2023,men_PV,Men Pole Vault,,20.8,True
6618,5.61,Ethan CORMONT,2000-09-29,FRA,7,"Drake Stadium, Los Angeles, CA (USA)",2023-05-27,1160,2023,men_PV,Men Pole Vault,,22.7,True
6618,5.61,Valentin IMSAND,2005-01-06,SUI,1,"Stade de l'Ancien Stand, Sion (SUI)",2023-05-27,1160,2023,men_PV,Men Pole Vault,,18.4,True
6618,5.61,Bo Kanda LITA BAEHRE,1999-04-29,GER,5,"FBK Stadium, Hengelo (NED)",2023-06-04,1160,2023,men_PV,Men Pole Vault,,24.1,True
6618,5.61,Thibaut COLLET,1999-06-17,FRA,6,"FBK Stadium, Hengelo (NED)",2023-06-04,1160,2023,men_PV,Men Pole Vault,,24.0,True
6618,5.61,Ersu ŞAŞMA,1999-09-30,TUR,7,"FBK Stadium, Hengelo (NED)",2023-06-04,1160,2023,men_PV,Men Pole Vault,,23.7,True
6618,5.61,Matt LUDWIG,1996-07-05,USA,2,"Maria-Theresien-Straße, Innsbruck (AUT)",2023-06-07,1160,2023,men_PV,Men Pole Vault,,26.9,True
6618,5.61,Luke WINDER,1995-08-02,USA,3,"Maria-Theresien-Straße, Innsbruck (AUT)",2023-06-07,1160,2023,men_PV,Men Pole Vault,,27.8,True
6618,5.61,Aleksandr SOLOVYOV,2002-02-18,RUS,3,"Slavy Square, Tver (RUS)",2023-06-12,1160,2023,men_PV,Men Pole Vault,,21.3,True
6618,5.61,Pål Haugen LILLEFOSSE,2001-06-04,NOR,7,"Bislett Stadion, Oslo (NOR)",2023-06-15,1160,2023,men_PV,Men Pole Vault,,22.0,True
6618,5.61,Ben BROEDERS,1995-06-21,BEL,6,Olympia (GRE),2023-06-18,1160,2023,men_PV,Men Pole Vault,,28.0,True
6618,5.61,Paweł WOJCIECHOWSKI,1989-06-06,POL,7,Olympia (GRE),2023-06-18,1160,2023,men_PV,Men Pole Vault,,34.0,True
6618,5.61,Renaud LAVILLENIE,1986-09-18,FRA,3,"Skwer Kuracyjny, Sopot (POL)",2023-06-23,1160,2023,men_PV,Men Pole Vault,,36.8,True
6618,5.61,Robert SOBERA,1991-01-19,POL,3,"Skwer Kuracyjny, Sopot (POL)",2023-06-23,1160,2023,men_PV,Men Pole Vault,,32.4,True
6618,5.61,Jie YAO,1990-09-21,CHN,1,"Olympic Center, Shenyang (CHN)",2023-06-27,1160,2023,men_PV,Men Pole Vault,,32.8,True
6618,5.61,Bokai HUANG,1996-09-26,CHN,2,"Olympic Center, Shenyang (CHN)",2023-06-27,1160,2023,men_PV,Men Pole Vault,,26.7,True
7008,5.6,Kurtis MARSCHALL,1997-04-25,AUS,1,"WA Sports Centre, Perth (AUS)",2021-01-30,1157,2021,men_PV,Men Pole Vault,,23.8,True
7008,5.6,Kurtis MARSCHALL,1997-04-25,AUS,1,"WA Sports Centre, Perth (AUS)",2021-03-05,1157,2021,men_PV,Men Pole Vault,,23.9,True
7008,5.6,Germán CHIARAVIGLIO,1987-04-16,ARG,1,Concepción del Uruguay (ARG),2021-03-26,1157,2021,men_PV,Men Pole Vault,,33.9,True
7008,5.6,Scott HOUSTON,1990-06-11,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-27,1157,2021,men_PV,Men Pole Vault,,30.8,True
7008,5.6,Ryan LIPE,,USA,1,"Sam Bailey Track Stadium, Tuscaloosa, AL (USA)",2021-04-10,1157,2021,men_PV,Men Pole Vault,,,True
7008,5.6,Scott HOUSTON,1990-06-11,USA,4,"Drake Stadium, Des Moines, IA (USA)",2021-04-24,1157,2021,men_PV,Men Pole Vault,,30.9,True
7008,5.6,Minsub JIN,1992-09-02,KOR,1,"CVEATC, Chula Vista, CA (USA)",2021-04-24,1157,2021,men_PV,Men Pole Vault,,28.6,True
7008,5.6,Germán CHIARAVIGLIO,1987-04-16,ARG,2,"CVEATC, Chula Vista, CA (USA)",2021-04-24,1157,2021,men_PV,Men Pole Vault,,34.0,True
7008,5.6,Kyle PATER,1994-12-24,USA,3,"CVEATC, Chula Vista, CA (USA)",2021-04-24,1157,2021,men_PV,Men Pole Vault,,26.3,True
7008,5.6,Nate RICHARTZ,1994-11-02,USA,1,"CVEATC, Chula Vista, CA (USA)",2021-05-02,1157,2021,men_PV,Men Pole Vault,,26.5,True
7008,5.6,Andrew IRWIN,1993-01-23,USA,4,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1157,2021,men_PV,Men Pole Vault,,28.3,True
7008,5.6,KC LIGHTFOOT,1999-11-11,USA,4,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1157,2021,men_PV,Men Pole Vault,,21.5,True
7008,5.6,Audie WYATT,1996-04-30,USA,6,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1157,2021,men_PV,Men Pole Vault,,25.0,True
7008,5.6,Dominik ALBERTO,1992-04-28,SUI,1,"Sportanlage Brand, Thalwil (SUI)",2021-05-09,1157,2021,men_PV,Men Pole Vault,,29.0,True
7008,5.6,Eerik HAAMER,2001-01-06,EST,1,"USD Lillibridge Track Complex, Vermillion, SD (USA)",2021-05-15,1157,2021,men_PV,Men Pole Vault,,20.4,True
7008,5.6,Ethan BRAY,,USA,2,"USD Lillibridge Track Complex, Vermillion, SD (USA)",2021-05-15,1157,2021,men_PV,Men Pole Vault,,,True
7008,5.6,Zach MCWHORTER,1999-01-07,USA,1,"Clarence F. Robison Track, Provo, UT (USA)",2021-05-15,1157,2021,men_PV,Men Pole Vault,,22.4,True
7008,5.6,Valentin LAVILLENIE,1991-07-16,FRA,3,"Mestský Stadion, Ostrava (CZE)",2021-05-19,1157,2021,men_PV,Men Pole Vault,,29.8,True
7008,5.6,Oleg ZERNIKEL,1995-04-16,GER,3,"Bungertstadion, Rehlingen (GER)",2021-05-23,1157,2021,men_PV,Men Pole Vault,,26.1,True
7008,5.6,Robert SOBERA,1991-01-19,POL,1,"Stadion Miejski, Oleśnica (POL)",2021-05-26,1157,2021,men_PV,Men Pole Vault,,30.3,True
7008,5.6,Pål Haugen LILLEFOSSE,2001-06-04,NOR,1,"Fana Stadion, Bergen (NOR)",2021-05-28,1157,2021,men_PV,Men Pole Vault,,20.0,True
7008,5.6,Nate RICHARTZ,1994-11-02,USA,2,"CVEATC, Chula Vista, CA (USA)",2021-05-30,1157,2021,men_PV,Men Pole Vault,,26.6,True
7008,5.6,Pål Haugen LILLEFOSSE,2001-06-04,NOR,3,"Slottsskogsvallen, Göteborg (SWE)",2021-06-02,1157,2021,men_PV,Men Pole Vault,,20.0,True
7008,5.6,Cole WALSH,1995-06-14,USA,4,"Slottsskogsvallen, Göteborg (SWE)",2021-06-02,1157,2021,men_PV,Men Pole Vault,,26.0,True
7008,5.6,Simen GUTTORMSEN,2001-01-19,NOR,2,"CVEATC, Chula Vista, CA (USA)",2021-06-06,1157,2021,men_PV,Men Pole Vault,,20.4,True
7008,5.6,Rutger KOPPELAAR,1993-05-01,NED,2,"Sportcomplex De Leidse Hout, Leiden (NED)",2021-06-12,1157,2021,men_PV,Men Pole Vault,,28.1,True
7008,5.6,Torben BLECH,1995-02-12,GER,3,"Sportcomplex De Leidse Hout, Leiden (NED)",2021-06-12,1157,2021,men_PV,Men Pole Vault,,26.3,True
7008,5.6,Austin MILLER,1994-06-01,USA,12q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1157,2021,men_PV,Men Pole Vault,,27.0,True
7008,5.6,Cole WALSH,1995-06-14,USA,13q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1157,2021,men_PV,Men Pole Vault,,26.0,True
7008,5.6,Clayton FRITSCH,1998-12-29,USA,13q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1157,2021,men_PV,Men Pole Vault,,22.5,True
7008,5.6,Ethan BRAY,,USA,15q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1157,2021,men_PV,Men Pole Vault,,,True
7008,5.6,Deakin VOLZ,1997-05-06,USA,16q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1157,2021,men_PV,Men Pole Vault,,24.1,True
7008,5.6,Melker SVÄRD JACOBSSON,1994-01-08,SWE,5,"Westpfalzstadion, Zweibrücken (GER)",2021-06-19,1157,2021,men_PV,Men Pole Vault,,27.4,True
7008,5.6,Torben BLECH,1995-02-12,GER,6,"Westpfalzstadion, Zweibrücken (GER)",2021-06-19,1157,2021,men_PV,Men Pole Vault,,26.3,True
7008,5.6,Paweł WOJCIECHOWSKI,1989-06-06,POL,5,"Stadion Śląski, Chorzów (POL)",2021-06-20,1157,2021,men_PV,Men Pole Vault,,32.0,True
7008,5.6,Urho KUJANPÄÄ,1997-05-18,FIN,1,"Someron urheilukenttä, Somero (FIN)",2021-06-20,1157,2021,men_PV,Men Pole Vault,,24.1,True
7008,5.6,Austin MILLER,1994-06-01,USA,12,"Hayward Field, Eugene, OR (USA)",2021-06-21,1157,2021,men_PV,Men Pole Vault,,27.1,True
7008,5.6,Bangchao DING,1996-10-11,CHN,2f1,Chongqing (CHN),2021-06-24,1157,2021,men_PV,Men Pole Vault,,24.7,True
7008,5.6,Didac SALAS,1993-05-19,ESP,1,"Polideportivo Juan de la Cierva, Getafe (ESP)",2021-06-25,1157,2021,men_PV,Men Pole Vault,,28.1,True
7008,5.6,Kurtis MARSCHALL,1997-04-25,AUS,1,"USC Athletics Track, Sippy Downs, Sunshine Coast (AUS)",2021-06-25,1157,2021,men_PV,Men Pole Vault,,24.2,True
7008,5.6,Masaki EJIMA,1999-03-06,JPN,2,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-26,1157,2021,men_PV,Men Pole Vault,,22.3,True
7008,5.6,Seito YAMAMOTO,1992-03-11,JPN,3,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-26,1157,2021,men_PV,Men Pole Vault,,29.3,True
7008,5.6,Takuma ISHIKAWA,1997-11-07,JPN,3,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-26,1157,2021,men_PV,Men Pole Vault,,23.6,True
7008,5.6,Ersu ŞAŞMA,1999-09-30,TUR,2,"Atletski stadion, Smederevo (SRB)",2021-06-27,1157,2021,men_PV,Men Pole Vault,,21.7,True
7008,5.6,Mathieu COLLET,1995-03-15,FRA,1,"Stade Pierre Duboeuf, Bron (FRA)",2021-07-01,1157,2021,men_PV,Men Pole Vault,,26.3,True
7008,5.6,Jie YAO,1990-09-21,CHN,1,Hangzhou (CHN),2021-07-09,1157,2021,men_PV,Men Pole Vault,,30.8,True
7008,5.6,Sondre GUTTORMSEN,1999-06-01,NOR,3,"Kadrioru staadion, Tallinn (EST)",2021-07-10,1157,2021,men_PV,Men Pole Vault,,22.1,True
7008,5.6,Ersu ŞAŞMA,1999-09-30,TUR,3,"Kadrioru staadion, Tallinn (EST)",2021-07-10,1157,2021,men_PV,Men Pole Vault,,21.8,True
7008,5.6,Pål Haugen LILLEFOSSE,2001-06-04,NOR,5,"Kadrioru staadion, Tallinn (EST)",2021-07-10,1157,2021,men_PV,Men Pole Vault,,20.1,True
7008,5.6,Baptiste THIERY,2001-06-29,FRA,1ce1,"Kadrioru staadion, Tallinn (EST)",2021-07-11,1157,2021,men_PV,Men Pole Vault,,20.0,True
7008,5.6,Harry COPPELL,1996-07-11,GBR,1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",2021-08-15,1157,2021,men_PV,Men Pole Vault,,25.1,True
7008,5.6,Mareks ĀRENTS,1986-08-06,LAT,2,"Stadion Miejski, Miedzyzdroje (POL)",2021-08-17,1157,2021,men_PV,Men Pole Vault,,35.0,True
7008,5.6,Mikko PAAVOLA,1998-01-16,FIN,1,"Ratinan Stadion, Tampere (FIN)",2021-08-28,1157,2021,men_PV,Men Pole Vault,,23.6,True
7008,5.6,Valentin LAVILLENIE,1991-07-16,FRA,7,"Stadion Śląski, Chorzów (POL)",2021-09-05,1157,2021,men_PV,Men Pole Vault,,30.1,True
7008,5.6,Matt LUDWIG,1996-07-05,USA,8,"Stadion Śląski, Chorzów (POL)",2021-09-05,1157,2021,men_PV,Men Pole Vault,,25.2,True
7008,5.6,Mikko PAAVOLA,1998-01-16,FIN,1,"Olympiastadion, Stockholm (SWE)",2021-09-05,1157,2021,men_PV,Men Pole Vault,,23.6,True
7008,5.6,Matt LUDWIG,1996-07-05,USA,2,"Maria-Theresien-Straße, Innsbruck (AUT)",2021-09-11,1157,2021,men_PV,Men Pole Vault,,25.2,True
7008,5.6,Ersu ŞAŞMA,1999-09-30,TUR,3,"Maria-Theresien-Straße, Innsbruck (AUT)",2021-09-11,1157,2021,men_PV,Men Pole Vault,,21.9,True
7008,5.6,Wei ZHANG,1994-03-22,CHN,3,Xi'an (CHN),2021-09-21,1157,2021,men_PV,Men Pole Vault,,27.5,True
7008,5.6,Bokai HUANG,1996-09-26,CHN,3,Xi'an (CHN),2021-09-21,1157,2021,men_PV,Men Pole Vault,,25.0,True
7008,5.6,Wenwen CHEN,1997-06-08,CHN,5,Xi'an (CHN),2021-09-21,1157,2021,men_PV,Men Pole Vault,,24.3,True
7008,5.6,Masaki EJIMA,1999-03-06,JPN,1,"Nihon University Athletics Stadium, Setagaya (JPN)",2021-10-10,1157,2021,men_PV,Men Pole Vault,,22.6,True
7008,5.6,Jacob WOOTEN,1997-04-22,USA,2,Phuket (THA),2021-12-04,1157,2021,men_PV,Men Pole Vault,,24.6,True
7008,5.6,Matt LUDWIG,1996-07-05,USA,3,Phuket (THA),2021-12-04,1157,2021,men_PV,Men Pole Vault,,25.4,True
7008,5.6,Masaki EJIMA,1999-03-06,JPN,1,"Nihon University Athletics Stadium, Setagaya (JPN)",2022-03-20,1157,2022,men_PV,Men Pole Vault,,23.0,True
7008,5.6,Kurtis MARSCHALL,1997-04-25,AUS,1,"SOPAC, Sydney (AUS)",2022-04-02,1157,2022,men_PV,Men Pole Vault,,24.9,True
7008,5.6,Masaki EJIMA,1999-03-06,JPN,1,"Nihon University Athletics Stadium, Setagaya (JPN)",2022-04-09,1157,2022,men_PV,Men Pole Vault,,23.1,True
7008,5.6,Luke WINDER,1995-08-02,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-15,1157,2022,men_PV,Men Pole Vault,,26.7,True
7008,5.6,Matt LUDWIG,1996-07-05,USA,5,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1157,2022,men_PV,Men Pole Vault,,25.8,True
7008,5.6,Austin MILLER,1994-06-01,USA,6,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1157,2022,men_PV,Men Pole Vault,,27.9,True
7008,5.6,Takuma ISHIKAWA,1997-11-07,JPN,2,"Municipal Mizuho Stadium, Nagoya (JPN)",2022-04-16,1157,2022,men_PV,Men Pole Vault,,24.4,True
7008,5.6,Olen Tray OATES,1995-03-14,USA,2,"Sun Angel Stadium, Tempe, AZ (USA)",2022-04-23,1157,2022,men_PV,Men Pole Vault,,27.1,True
7008,5.6,Masaki EJIMA,1999-03-06,JPN,1f2,"Nihon University Athletics Stadium, Setagaya (JPN)",2022-04-23,1157,2022,men_PV,Men Pole Vault,,23.1,True
7008,5.6,Christopher NILSEN,1998-01-13,USA,1,"Drake Stadium, Des Moines, IA (USA)",2022-04-30,1157,2022,men_PV,Men Pole Vault,,24.3,True
7008,5.6,Jacob WOOTEN,1997-04-22,USA,2,"Drake Stadium, Des Moines, IA (USA)",2022-04-30,1157,2022,men_PV,Men Pole Vault,,25.0,True
7008,5.6,Seito YAMAMOTO,1992-03-11,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2022-04-30,1157,2022,men_PV,Men Pole Vault,,30.1,True
7008,5.6,Thibaut COLLET,1999-06-17,FRA,1,"Parc Départemental de Parilly, Vénissieux (FRA)",2022-05-08,1157,2022,men_PV,Men Pole Vault,,22.9,True
7008,5.6,Jorge LUNA,1996-06-08,MEX,1,"Estadio Olímpico de Querétaro, Queretaro (MEX)",2022-05-15,1157,2022,men_PV,Men Pole Vault,,25.9,True
7008,5.6,Matt LUDWIG,1996-07-05,USA,2,Duszniki (POL),2022-05-20,1157,2022,men_PV,Men Pole Vault,,25.9,True
7008,5.6,Ethan CORMONT,2000-09-29,FRA,2,Duszniki (POL),2022-05-20,1157,2022,men_PV,Men Pole Vault,,21.6,True
7008,5.6,Torben BLECH,1995-02-12,GER,4,Duszniki (POL),2022-05-20,1157,2022,men_PV,Men Pole Vault,,27.3,True
7008,5.6,Ben BROEDERS,1995-06-21,BEL,5,Duszniki (POL),2022-05-20,1157,2022,men_PV,Men Pole Vault,,26.9,True
7008,5.6,Jacob WOOTEN,1997-04-22,USA,5,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2022-05-21,1157,2022,men_PV,Men Pole Vault,,25.1,True
7008,5.6,Nate RICHARTZ,1994-11-02,USA,3,"Paul-Greifzu-Stadion, Dessau (GER)",2022-05-25,1157,2022,men_PV,Men Pole Vault,,27.6,True
7008,5.6,Torben BLECH,1995-02-12,GER,4,"Paul-Greifzu-Stadion, Dessau (GER)",2022-05-25,1157,2022,men_PV,Men Pole Vault,,27.3,True
7008,5.6,Ben BROEDERS,1995-06-21,BEL,2,"Altstadtmarkt, Recklinghausen (GER)",2022-05-27,1157,2022,men_PV,Men Pole Vault,,26.9,True
7008,5.6,Austin MILLER,1994-06-01,USA,3,L'Aquila (ITA),2022-05-29,1157,2022,men_PV,Men Pole Vault,,28.0,True
7008,5.6,Ersu ŞAŞMA,1999-09-30,TUR,1,"Atıcılar Atletizm Sahası, Bursa (TUR)",2022-05-29,1157,2022,men_PV,Men Pole Vault,,22.7,True
7008,5.6,Matt LUDWIG,1996-07-05,USA,5,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2022-06-03,1157,2022,men_PV,Men Pole Vault,,25.9,True
7008,5.6,Robert SOBERA,1991-01-19,POL,6,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2022-06-03,1157,2022,men_PV,Men Pole Vault,,31.4,True
7008,5.6,Urho KUJANPÄÄ,1997-05-18,FIN,4,"Bungertstadion, Rehlingen (GER)",2022-06-05,1157,2022,men_PV,Men Pole Vault,,25.0,True
7008,5.6,Ben BROEDERS,1995-06-21,BEL,3,"FBK Stadium, Hengelo (NED)",2022-06-06,1157,2022,men_PV,Men Pole Vault,,27.0,True
7008,5.6,Jacob WOOTEN,1997-04-22,USA,4,"FBK Stadium, Hengelo (NED)",2022-06-06,1157,2022,men_PV,Men Pole Vault,,25.1,True
7008,5.6,Nate RICHARTZ,1994-11-02,USA,5,"FBK Stadium, Hengelo (NED)",2022-06-06,1157,2022,men_PV,Men Pole Vault,,27.6,True
7008,5.6,Zach MCWHORTER,1999-01-07,USA,6,"Hayward Field, Eugene, OR (USA)",2022-06-08,1157,2022,men_PV,Men Pole Vault,,23.4,True
7008,5.6,Robert SOBERA,1991-01-19,POL,2,"Stadion Lekkoatletyczny, Suwalki (POL)",2022-06-10,1157,2022,men_PV,Men Pole Vault,,31.4,True
7008,5.6,Masaki EJIMA,1999-03-06,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2022-06-11,1157,2022,men_PV,Men Pole Vault,,23.3,True
