Rank,Mark,wind,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,age,wind_legal
755,20.08,0.1,Udodi Chudi ONWUZURIKE,2003-01-29,NGR,1h2,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-27,1207,2022,men_200m,Men 200m,19.3,True
755,20.08,1.1,Erriyon KNIGHTON,2004-01-29,USA,1h1,"Hayward Field, Eugene, OR (USA)",2022-06-25,1207,2022,men_200m,Men 200m,18.4,True
755,20.08,0.4,Jereem RICHARDS,1994-01-13,TTO,6,"Hayward Field, Eugene, OR (USA)",2022-07-21,1207,2022,men_200m,Men 200m,28.5,True
755,20.08,0.7,Jereem RICHARDS,1994-01-13,TTO,2,"Drake Stadium, Los Angeles, CA (USA)",2023-05-27,1207,2023,men_200m,Men 200m,29.4,True
810,20.09,-1.0,Andre DE GRASSE,1994-11-10,CAN,1,"Bislett Stadion, Oslo (NOR)",2021-07-01,1212,2021,men_200m,Men 200m,26.6,True
810,20.09,0.0,Udodi Chudi ONWUZURIKE,2003-01-29,NGR,2,"Hayward Field, Eugene, OR (USA)",2022-05-15,1206,2022,men_200m,Men 200m,19.3,True
810,20.09,1.2,Fred KERLEY,1995-05-07,USA,2sf1,"Hayward Field, Eugene, OR (USA)",2022-06-26,1206,2022,men_200m,Men 200m,27.1,True
810,20.09,1.1,Luxolo ADAMS,1996-08-01,RSA,4sf2,"Hayward Field, Eugene, OR (USA)",2022-07-19,1206,2022,men_200m,Men 200m,26.0,True
810,20.09,1.3,Alexander OGANDO,2000-05-03,DOM,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",2022-08-26,1206,2022,men_200m,Men 200m,22.3,True
810,20.09,1.3,Andrew HUDSON,1996-12-14,JAM,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",2022-08-26,1206,2022,men_200m,Men 200m,25.7,True
810,20.09,1.1,Robert GREGORY,2001-12-12,USA,1pr6,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2023-05-24,1206,2023,men_200m,Men 200m,21.4,True
810,20.09,0.6,Reynier MENA,1996-11-21,CUB,2,"Bislett Stadion, Oslo (NOR)",2023-06-15,1206,2023,men_200m,Men 200m,26.6,True
861,20.1,0.9,Joseph FAHNBULLEH,2001-09-11,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",2021-04-02,1204,2021,men_200m,Men 200m,19.6,True
861,20.1,-0.4,Shaun MASWANGANYI,2001-02-01,RSA,3,"Hayward Field, Eugene, OR (USA)",2021-06-11,1206,2021,men_200m,Men 200m,20.4,True
861,20.1,0.2,Jereem RICHARDS,1994-01-13,TTO,3sf3,"National Stadium, Tokyo (JPN)",2021-08-03,1204,2021,men_200m,Men 200m,27.6,True
861,20.1,-0.1,Joseph FAHNBULLEH,2001-09-11,LBR,1sf3,"Hayward Field, Eugene, OR (USA)",2022-06-08,1204,2022,men_200m,Men 200m,20.7,True
861,20.1,-0.4,Kenneth BEDNAREK,1998-10-14,USA,1h4,"Hayward Field, Eugene, OR (USA)",2022-06-25,1206,2022,men_200m,Men 200m,23.7,True
861,20.1,0.5,Andrew HUDSON,1996-12-14,USA,,"National Stadium, Kingston (JAM)",2022-06-26,1204,2022,men_200m,Men 200m,25.5,True
861,20.1,0.3,Aaron BROWN,1992-05-27,CAN,2sf3,"Hayward Field, Eugene, OR (USA)",2022-07-19,1204,2022,men_200m,Men 200m,30.1,True
861,20.1,0.3,Filippo TORTU,1998-06-15,ITA,3sf3,"Hayward Field, Eugene, OR (USA)",2022-07-19,1204,2022,men_200m,Men 200m,24.1,True
861,20.1,1.3,Tapiwa MAKARAWU,2000-08-14,ZIM,4f1,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2023-04-29,1204,2023,men_200m,Men 200m,22.7,True
914,20.11,1.6,Erriyon KNIGHTON,2004-01-29,USA,1f1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-31,1203,2021,men_200m,Men 200m,17.3,True
914,20.11,0.1,Elijah HALL,1994-08-22,USA,1,"Lantos Mihály Sportközpont, Budapest (HUN)",2021-08-24,1203,2021,men_200m,Men 200m,27.0,True
914,20.11,2.0,Filippo TORTU,1998-06-15,ITA,3,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-09-18,1203,2021,men_200m,Men 200m,23.3,True
914,20.11,-0.4,Matthew BOLING,2000-06-20,USA,2h4,"Hayward Field, Eugene, OR (USA)",2022-06-25,1205,2022,men_200m,Men 200m,22.0,True
914,20.11,0.6,Courtney LINDSEY,1998-11-18,USA,1f3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1203,2023,men_200m,Men 200m,24.4,True
914,20.11,1.1,Issamade ASINGA,2004-12-29,SUR,1f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",2023-04-08,1203,2023,men_200m,Men 200m,18.3,True
914,20.11,1.2,Christian COLEMAN,1996-03-06,USA,1f11,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",2023-04-21,1203,2023,men_200m,Men 200m,27.1,True
914,20.11,0.3,Kenneth BEDNAREK,1998-10-14,USA,2,"Suhaim bin Hamad Stadium, Doha (QAT)",2023-05-05,1203,2023,men_200m,Men 200m,24.6,True
914,20.11,-1.4,Jereem RICHARDS,1994-01-13,TTO,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",2023-06-30,1211,2023,men_200m,Men 200m,29.5,True
971,20.12,1.5,Aaron BROWN,1992-05-27,CAN,4,"Hayward Field, Eugene, OR (USA)",2021-08-21,1201,2021,men_200m,Men 200m,29.2,True
971,20.12,1.5,Jereem RICHARDS,1994-01-13,TTO,1f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-15,1201,2022,men_200m,Men 200m,28.3,True
971,20.12,1.0,Joseph FAHNBULLEH,2001-09-11,LBR,1h1,"Hayward Field, Eugene, OR (USA)",2022-07-18,1201,2022,men_200m,Men 200m,20.8,True
971,20.12,1.1,Zharnel HUGHES,1995-07-13,GBR,2,"Alexander Stadium, Birmingham (GBR)",2022-08-06,1201,2022,men_200m,Men 200m,27.1,True
971,20.12,0.8,Renan CORREA,2004-03-15,BRA,1,Cuiaba (BRA),2022-09-18,1201,2022,men_200m,Men 200m,18.5,True
971,20.12,-1.4,Javonte' HARDING,2001-08-29,USA,1h4,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-11,1209,2023,men_200m,Men 200m,21.7,True
971,20.12,0.9,Aaron BROWN,1992-05-27,CAN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2023-05-13,1201,2023,men_200m,Men 200m,31.0,True
971,20.12,0.6,Robert GREGORY,2001-12-12,USA,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-13,1201,2023,men_200m,Men 200m,21.4,True
971,20.12,1.1,Courtney LINDSEY,1998-11-18,USA,1,"John Jacobs Track Complex, Norman, OK (USA)",2023-05-14,1201,2023,men_200m,Men 200m,24.5,True
971,20.12,0.7,Tarsis Gracious OROGOT,2002-11-24,UGA,1pr4,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2023-05-24,1201,2023,men_200m,Men 200m,20.5,True
1021,20.13,1.1,Benjamin AZAMATI,1998-01-14,GHA,1,"West Texas A&M University Track & Soccer Complex, Canyon, TX (USA)",2021-05-08,1200,2021,men_200m,Men 200m,23.3,True
1021,20.13,1.8,Terrance LAIRD,1998-10-12,USA,1h1,"Cushing Stadium, College Station, TX (USA)",2021-05-13,1200,2021,men_200m,Men 200m,22.6,True
1021,20.13,1.2,Jereem RICHARDS,1994-01-13,TTO,4f1,"Bregyó Athletic Center, Székesfehérvár (HUN)",2021-07-06,1200,2021,men_200m,Men 200m,27.5,True
1021,20.13,-0.2,Rasheed DWYER,1989-01-29,JAM,2sf1,"National Stadium, Tokyo (JPN)",2021-08-03,1201,2021,men_200m,Men 200m,32.5,True
1021,20.13,0.5,Aaron BROWN,1992-05-27,CAN,4,"Letzigrund, Zürich (SUI)",2021-09-09,1200,2021,men_200m,Men 200m,29.3,True
1021,20.13,0.5,Josephus LYLES,1998-07-22,USA,5,"Letzigrund, Zürich (SUI)",2021-09-09,1200,2021,men_200m,Men 200m,23.1,True
1021,20.13,1.4,Benjamin AZAMATI,1998-01-14,GHA,1f1,"West Texas A&M University Track & Soccer Complex, Canyon, TX (USA)",2022-04-09,1200,2022,men_200m,Men 200m,24.2,True
1021,20.13,0.3,Joseph FAHNBULLEH,2001-09-11,LBR,2,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-14,1200,2022,men_200m,Men 200m,20.7,True
1021,20.13,0.8,Udodi Chudi ONWUZURIKE,2003-01-29,NGR,1pr3,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-25,1200,2022,men_200m,Men 200m,19.3,True
1021,20.13,0.6,Matthew BOLING,2000-06-20,USA,2,"Hayward Field, Eugene, OR (USA)",2022-06-10,1200,2022,men_200m,Men 200m,22.0,True
1021,20.13,-0.5,Zhenye XIE,1993-08-17,CHN,1f1,"Bishop Synder HS, Jacksonville, FL (USA)",2022-06-12,1203,2022,men_200m,Men 200m,28.8,True
1021,20.13,1.1,Josephus LYLES,1998-07-22,USA,2h1,"Hayward Field, Eugene, OR (USA)",2022-06-25,1200,2022,men_200m,Men 200m,23.9,True
1021,20.13,1.1,Isiah YOUNG,1990-01-05,USA,2h2,"Hayward Field, Eugene, OR (USA)",2022-06-25,1200,2022,men_200m,Men 200m,32.5,True
1021,20.13,1.4,Christian COLEMAN,1996-03-06,USA,1h3,"Hayward Field, Eugene, OR (USA)",2022-06-25,1200,2022,men_200m,Men 200m,26.3,True
1021,20.13,1.3,Erriyon KNIGHTON,2004-01-29,USA,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",2022-08-26,1200,2022,men_200m,Men 200m,18.6,True
1094,20.14,1.1,Zharnel HUGHES,1995-07-13,GBR,1f3,"National Stadium, Kingston (JAM)",2021-04-17,1198,2021,men_200m,Men 200m,25.8,True
1094,20.14,1.4,Terrance LAIRD,1998-10-12,USA,1sf3,"Hayward Field, Eugene, OR (USA)",2021-06-09,1198,2021,men_200m,Men 200m,22.7,True
1094,20.14,1.2,Aaron BROWN,1992-05-27,CAN,5f1,"Bregyó Athletic Center, Székesfehérvár (HUN)",2021-07-06,1198,2021,men_200m,Men 200m,29.1,True
1094,20.14,-0.2,Jerome BLAKE,1995-08-18,CAN,1,"Mestský Stadion, Ostrava (CZE)",2022-05-31,1199,2022,men_200m,Men 200m,26.8,True
1094,20.14,-0.2,Elijah HALL,1994-08-22,USA,2,"Mestský Stadion, Ostrava (CZE)",2022-05-31,1199,2022,men_200m,Men 200m,27.8,True
1094,20.14,1.2,Matthew BOLING,2000-06-20,USA,3sf1,"Hayward Field, Eugene, OR (USA)",2022-06-26,1198,2022,men_200m,Men 200m,22.0,True
1094,20.14,1.0,Steven GARDINER,1995-09-12,BAH,1f1,"Percy Beard Track, Gainesville, FL (USA)",2023-03-31,1198,2023,men_200m,Men 200m,27.5,True
1094,20.14,1.8,Udodi Chudi ONWUZURIKE,2003-01-29,NGR,1f3,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-04-15,1198,2023,men_200m,Men 200m,20.2,True
1094,20.14,-0.3,Joseph FAHNBULLEH,2001-09-11,LBR,3f1,"National Stadium, Gaborone (BOT)",2023-04-29,1199,2023,men_200m,Men 200m,21.6,True
1094,20.14,0.6,Javonte' HARDING,2001-08-29,USA,2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-13,1198,2023,men_200m,Men 200m,21.7,True
1094,20.14,1.6,Jacory PATTERSON,2000-02-02,USA,1pr3,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2023-05-24,1198,2023,men_200m,Men 200m,23.3,True
1094,20.14,0.3,Zharnel HUGHES,1995-07-13,GBR,2,"National Stadium, Kingston (JAM)",2023-06-03,1198,2023,men_200m,Men 200m,27.9,True
1094,20.14,1.2,Reynier MENA,1996-11-21,CUB,1,"Sollentunavallen, Sollentuna (SWE)",2023-06-11,1198,2023,men_200m,Men 200m,26.6,True
1172,20.15,1.9,Isaac MAKWALA,1985-09-24,BOT,1,"National Stadium, Gaborone (BOT)",2021-05-16,1196,2021,men_200m,Men 200m,35.6,True
1172,20.15,0.3,Terrance LAIRD,1998-10-12,USA,6,"Hayward Field, Eugene, OR (USA)",2021-06-27,1196,2021,men_200m,Men 200m,22.7,True
1172,20.15,2.0,Kyree KING,1994-07-09,USA,1,"Christian Brothers HS, Memphis, TN (USA)",2021-08-15,1196,2021,men_200m,Men 200m,27.1,True
1172,20.15,0.0,Courtney LINDSEY,1998-11-18,USA,1h3,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-27,1196,2022,men_200m,Men 200m,23.5,True
1172,20.15,0.6,Udodi Chudi ONWUZURIKE,2003-01-29,NGR,3,"Hayward Field, Eugene, OR (USA)",2022-06-10,1196,2022,men_200m,Men 200m,19.4,True
1172,20.15,-0.5,Adam GEMILI,1993-10-06,GBR,2f1,"Bishop Synder HS, Jacksonville, FL (USA)",2022-06-12,1199,2022,men_200m,Men 200m,28.7,True
1172,20.15,-0.3,Matthew BOLING,2000-06-20,USA,6,"Hayward Field, Eugene, OR (USA)",2022-06-26,1197,2022,men_200m,Men 200m,22.0,True
1172,20.15,1.2,Filippo TORTU,1998-06-15,ITA,3f1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2022-07-03,1196,2022,men_200m,Men 200m,24.0,True
1172,20.15,1.1,Renan CORREA,2004-03-15,BRA,1,Cascavel (BRA),2022-10-01,1196,2022,men_200m,Men 200m,18.5,True
1172,20.15,1.2,Elijah MORROW,1995-10-30,USA,2f11,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",2023-04-21,1196,2023,men_200m,Men 200m,27.5,True
1172,20.15,0.9,Jeremiah CURRY,2000-01-07,USA,2,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-05-14,1196,2023,men_200m,Men 200m,23.3,True
1243,20.16,1.6,Cravont CHARLESTON,1998-01-02,USA,2f1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-04-29,1195,2021,men_200m,Men 200m,23.3,True
1243,20.16,1.0,Femi OGUNODE,1991-05-15,QAT,1,Doha (QAT),2021-06-29,1195,2021,men_200m,Men 200m,30.1,True
1243,20.16,-0.2,Divine ODUDURU,1996-10-07,NGR,3sf1,"National Stadium, Tokyo (JPN)",2021-08-03,1196,2021,men_200m,Men 200m,24.8,True
1243,20.16,1.5,Rai BENJAMIN,1997-07-27,USA,5,"Hayward Field, Eugene, OR (USA)",2021-08-21,1195,2021,men_200m,Men 200m,24.1,True
1243,20.16,1.7,Javonte' HARDING,2001-08-29,USA,1,"Dick Vert Stadium, High Point, NC (USA)",2022-05-11,1195,2022,men_200m,Men 200m,20.7,True
1243,20.16,-1.2,Noah LYLES,1997-07-18,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",2023-04-14,1202,2023,men_200m,Men 200m,25.7,True
1243,20.16,0.9,David DUNLAP,2000-08-06,USA,7,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-09,1195,2023,men_200m,Men 200m,22.8,True
1321,20.17,0.5,Rasheed DWYER,1989-01-29,JAM,1,"National Stadium, Kingston (JAM)",2021-06-27,1193,2021,men_200m,Men 200m,32.4,True
1321,20.17,-0.4,Yancarlos MARTÍNEZ,1992-08-08,DOM,2h6,"National Stadium, Tokyo (JPN)",2021-08-03,1195,2021,men_200m,Men 200m,29.0,True
1321,20.17,0.4,Fred KERLEY,1995-05-07,USA,1h5,"Hayward Field, Eugene, OR (USA)",2022-07-18,1193,2022,men_200m,Men 200m,27.2,True
1321,20.17,-0.2,Blessing Akwasi AFRIFAH,2003-10-26,ISR,1sf1,"Pascual Guerrero Stadium, Cali (COL)",2022-08-03,1194,2022,men_200m,Men 200m,18.8,True
1321,20.17,-0.3,Nethaneel MITCHELL-BLAKE,1994-04-02,GBR,2,"Olympiastadion, München (GER)",2022-08-19,1194,2022,men_200m,Men 200m,28.4,True
1321,20.17,1.1,Matthew BOLING,2000-06-20,USA,1pr1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2023-05-24,1193,2023,men_200m,Men 200m,22.9,True
1321,20.17,0.6,Cameron MILLER,2000-02-17,USA,3sf3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1193,2023,men_200m,Men 200m,23.3,True
1391,20.18,0.7,Shaun MASWANGANYI,2001-02-01,RSA,1sf2,"Hayward Field, Eugene, OR (USA)",2021-06-09,1192,2021,men_200m,Men 200m,20.4,True
1391,20.18,0.5,Yohan BLAKE,1989-12-26,JAM,2,"National Stadium, Kingston (JAM)",2021-06-27,1192,2021,men_200m,Men 200m,31.5,True
1391,20.18,0.0,Alonso EDWARD,1989-12-08,PAN,1,"Stade Sottevillais 76, Sotteville-lès-Rouen (FRA)",2021-07-11,1192,2021,men_200m,Men 200m,31.6,True
1391,20.18,0.4,Noah LYLES,1997-07-18,USA,1h7,"National Stadium, Tokyo (JPN)",2021-08-03,1192,2021,men_200m,Men 200m,24.0,True
1391,20.18,0.2,Shaun MASWANGANYI,2001-02-01,RSA,4sf3,"National Stadium, Tokyo (JPN)",2021-08-03,1192,2021,men_200m,Men 200m,20.5,True
1391,20.18,-0.3,Eric HARRISON JR.,1999-02-18,TTO,1sf1,"Hayward Field, Eugene, OR (USA)",2022-06-08,1193,2022,men_200m,Men 200m,23.3,True
1391,20.18,1.0,Filippo TORTU,1998-06-15,ITA,1h6,"Hayward Field, Eugene, OR (USA)",2022-07-18,1192,2022,men_200m,Men 200m,24.1,True
1391,20.18,0.4,Aaron BROWN,1992-05-27,CAN,7,"Hayward Field, Eugene, OR (USA)",2022-07-21,1192,2022,men_200m,Men 200m,30.1,True
1391,20.18,0.6,Josephus LYLES,1998-07-22,USA,3,"Grand Bahama Sports Complex, Freeport (BAH)",2022-08-21,1192,2022,men_200m,Men 200m,24.1,True
1391,20.18,-2.8,Alexander OGANDO,2000-05-03,DOM,2,"Boudewijnstadion, Bruxelles (BEL)",2022-09-02,1208,2022,men_200m,Men 200m,22.3,True
1391,20.18,1.8,Tarsis Gracious OROGOT,2002-11-24,UGA,1h2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-11,1192,2023,men_200m,Men 200m,20.5,True
1391,20.18,0.9,Kyree KING,1994-07-09,USA,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2023-05-13,1192,2023,men_200m,Men 200m,28.8,True
1391,20.18,1.3,Javonte' HARDING,2001-08-29,USA,1pr5,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2023-05-24,1192,2023,men_200m,Men 200m,21.7,True
1391,20.18,0.7,Alexander OGANDO,2000-05-03,DOM,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2023-06-06,1192,2023,men_200m,Men 200m,23.1,True
1469,20.19,0.3,Shaun MASWANGANYI,2001-02-01,RSA,1h1,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1190,2021,men_200m,Men 200m,20.3,True
1469,20.19,-0.2,Noah LYLES,1997-07-18,USA,2h1,"Hayward Field, Eugene, OR (USA)",2021-06-25,1191,2021,men_200m,Men 200m,23.9,True
1469,20.19,0.9,Charles DOBSON,1999-10-20,GBR,1f2,"Percy Beard Track, Gainesville, FL (USA)",2022-04-15,1190,2022,men_200m,Men 200m,22.5,True
1469,20.19,0.6,Cravont CHARLESTON,1998-01-02,USA,1,"Centre sportif Bout-du-Monde, Genève (SUI)",2022-06-11,1190,2022,men_200m,Men 200m,24.4,True
1469,20.19,1.7,Puripol BOONSON,2006-01-13,THA,1,"Central Stadium, Almaty (KAZ)",2022-06-26,1190,2022,men_200m,Men 200m,16.4,True
1469,20.19,-0.3,Kyree KING,1994-07-09,USA,7,"Hayward Field, Eugene, OR (USA)",2022-06-26,1191,2022,men_200m,Men 200m,28.0,True
1469,20.19,0.0,Zharnel HUGHES,1995-07-13,GBR,1sf1,"Olympiastadion, München (GER)",2022-08-18,1190,2022,men_200m,Men 200m,27.1,True
1469,20.19,0.9,Joseph FAHNBULLEH,2001-09-11,LBR,3,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2023-05-13,1190,2023,men_200m,Men 200m,21.7,True
1469,20.19,1.3,Charles DOBSON,1999-10-20,GBR,1,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1190,2023,men_200m,Men 200m,23.6,True
1548,20.2,0.3,Jaylen SLADE,,USA,1f1,"National Training Center, Clermont, FL (USA)",2021-05-02,1189,2021,men_200m,Men 200m,,True
1548,20.2,0.7,Jereem RICHARDS,1994-01-13,TTO,3f1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1189,2021,men_200m,Men 200m,27.3,True
1548,20.2,0.9,Micaiah HARRIS,1998-12-19,USA,1h2,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1189,2021,men_200m,Men 200m,22.4,True
1548,20.2,1.6,Trayvon BROMELL,1995-07-10,USA,2f1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-31,1189,2021,men_200m,Men 200m,25.9,True
1548,20.2,-0.5,Aaron BROWN,1992-05-27,CAN,6,"National Stadium, Tokyo (JPN)",2021-08-04,1192,2021,men_200m,Men 200m,29.2,True
1548,20.2,1.5,Jerome BLAKE,1995-08-18,CAN,6,"Hayward Field, Eugene, OR (USA)",2021-08-21,1189,2021,men_200m,Men 200m,26.0,True
1548,20.2,1.6,Aaron BROWN,1992-05-27,CAN,3,"Stade Charléty, Paris (FRA)",2021-08-28,1189,2021,men_200m,Men 200m,29.3,True
1548,20.2,0.0,Jacory PATTERSON,2000-02-02,USA,1f2,"Percy Beard Track, Gainesville, FL (USA)",2022-04-01,1189,2022,men_200m,Men 200m,22.2,True
1548,20.2,1.3,Devon ACHANE,2001-10-13,USA,1f2,"Cushing Stadium, College Station, TX (USA)",2022-04-02,1189,2022,men_200m,Men 200m,20.5,True
1548,20.2,0.8,Josephus LYLES,1998-07-22,USA,2f1,"National Training Center, Clermont, FL (USA)",2022-05-01,1189,2022,men_200m,Men 200m,23.8,True
1548,20.2,1.7,Jereem RICHARDS,1994-01-13,TTO,1h8,"Hasely Crawford Stadium, Port-of-Spain (TTO)",2022-06-24,1189,2022,men_200m,Men 200m,28.4,True
1548,20.2,1.3,Yohan BLAKE,1989-12-26,JAM,1h3,"National Stadium, Kingston (JAM)",2022-06-25,1189,2022,men_200m,Men 200m,32.5,True
1548,20.2,-0.6,Erriyon KNIGHTON,2004-01-29,USA,4,"Letzigrund, Zürich (SUI)",2022-09-08,1192,2022,men_200m,Men 200m,18.6,True
1548,20.2,-0.6,Kenneth BEDNAREK,1998-10-14,USA,5,"Letzigrund, Zürich (SUI)",2022-09-08,1192,2022,men_200m,Men 200m,23.9,True
1548,20.2,1.3,Takudzwa CHIYANGWA,2002-05-02,ZIM,5f1,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2023-04-29,1189,2023,men_200m,Men 200m,21.0,True
1548,20.2,0.3,Aaron BROWN,1992-05-27,CAN,3,"Suhaim bin Hamad Stadium, Doha (QAT)",2023-05-05,1189,2023,men_200m,Men 200m,30.9,True
1548,20.2,1.6,Elijah MORROW,1995-10-30,USA,1f5,"Tom Tellez Track, Houston, TX (USA)",2023-05-05,1189,2023,men_200m,Men 200m,27.5,True
1548,20.2,1.5,James DADZIE,2001-05-17,GHA,1,"New Mexico JC, Hobbs, NM (USA)",2023-05-20,1189,2023,men_200m,Men 200m,22.0,True
1650,20.21,1.7,Javonte' HARDING,2001-08-29,USA,1,"Irwin Belk Track, Greensboro, NC (USA)",2021-05-08,1187,2021,men_200m,Men 200m,19.7,True
1650,20.21,1.4,Micaiah HARRIS,1998-12-19,USA,2sf3,"Hayward Field, Eugene, OR (USA)",2021-06-09,1187,2021,men_200m,Men 200m,22.5,True
1650,20.21,-0.1,Isiah YOUNG,1990-01-05,USA,1h2,"Hayward Field, Eugene, OR (USA)",2021-06-25,1187,2021,men_200m,Men 200m,31.5,True
1650,20.21,0.9,Yancarlos MARTÍNEZ,1992-08-08,DOM,1f1,Castellón (ESP),2021-06-29,1187,2021,men_200m,Men 200m,28.9,True
1650,20.21,0.0,Divine ODUDURU,1996-10-07,NGR,2,"Stade Sottevillais 76, Sotteville-lès-Rouen (FRA)",2021-07-11,1187,2021,men_200m,Men 200m,24.8,True
1650,20.21,-0.5,Rasheed DWYER,1989-01-29,JAM,7,"National Stadium, Tokyo (JPN)",2021-08-04,1190,2021,men_200m,Men 200m,32.5,True
1650,20.21,0.5,Udodi Chudi ONWUZURIKE,2003-01-29,NGR,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-21,1187,2021,men_200m,Men 200m,18.6,True
1650,20.21,0.2,Andre DE GRASSE,1994-11-10,CAN,1,"Stadion Śląski, Chorzów (POL)",2021-09-05,1187,2021,men_200m,Men 200m,26.8,True
1650,20.21,2.0,Kenneth BEDNAREK,1998-10-14,USA,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2022-06-05,1187,2022,men_200m,Men 200m,23.6,True
1650,20.21,1.1,Brandon CARNES,1995-03-06,USA,3h2,"Hayward Field, Eugene, OR (USA)",2022-06-25,1187,2022,men_200m,Men 200m,27.3,True
1650,20.21,0.8,Ramil GULIYEV,1990-05-29,TUR,1,"Stade Complexe Olympique, Oran (ALG)",2022-07-03,1187,2022,men_200m,Men 200m,32.1,True
1650,20.21,0.3,Yancarlos MARTÍNEZ,1992-08-08,DOM,4sf3,"Hayward Field, Eugene, OR (USA)",2022-07-19,1187,2022,men_200m,Men 200m,29.9,True
1650,20.21,0.4,Charles DOBSON,1999-10-20,GBR,1sf2,"Olympiastadion, München (GER)",2022-08-18,1187,2022,men_200m,Men 200m,22.8,True
1650,20.21,1.6,Terrence JONES,2002-11-08,BAH,1h3,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-26,1187,2023,men_200m,Men 200m,20.5,True
1650,20.21,-1.4,Joseph FAHNBULLEH,2001-09-11,LBR,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",2023-06-30,1195,2023,men_200m,Men 200m,21.8,True
1755,20.22,1.3,Brandon CARNES,1995-03-06,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-27,1186,2021,men_200m,Men 200m,26.1,True
1755,20.22,0.1,Jo'Vaughn MARTIN,,USA,1f2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-04-29,1186,2021,men_200m,Men 200m,,True
1755,20.22,-0.1,Alonso EDWARD,1989-12-08,PAN,1,"x-bionic sphere, Šamorín (SVK)",2021-06-02,1186,2021,men_200m,Men 200m,31.5,True
1755,20.22,-0.1,Kenneth BEDNAREK,1998-10-14,USA,2h2,"Hayward Field, Eugene, OR (USA)",2021-06-25,1186,2021,men_200m,Men 200m,22.7,True
1755,20.22,1.1,Julian FORTE,1993-01-07,JAM,1sf2,"National Stadium, Kingston (JAM)",2021-06-25,1186,2021,men_200m,Men 200m,28.5,True
1755,20.22,1.1,Terrance LAIRD,1998-10-12,USA,3sf2,"Hayward Field, Eugene, OR (USA)",2021-06-26,1186,2021,men_200m,Men 200m,22.7,True
1755,20.22,1.8,Yohan BLAKE,1989-12-26,JAM,1,"Trabuco Hills HS, Mission Viejo, CA (USA)",2021-07-18,1186,2021,men_200m,Men 200m,31.6,True
1755,20.22,1.8,Rasheed DWYER,1989-01-29,JAM,2,"Trabuco Hills HS, Mission Viejo, CA (USA)",2021-07-18,1186,2021,men_200m,Men 200m,32.5,True
