Rank,Mark,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,wind,age,wind_legal
1766,48.58,Isaiah LEVINGSTON,1998-08-24,USA,1h2,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1202,2021,men_400h,Men 400m Hurdles,,22.8,True
1766,48.58,Rasmus MÄGI,1992-05-04,EST,2,"Paavo Nurmen Stadion, Turku (FIN)",2021-06-07,1202,2021,men_400h,Men 400m Hurdles,,29.1,True
1766,48.58,Kenneth SELMON,1996-08-27,USA,4sf2,"National Stadium, Tokyo (JPN)",2021-08-01,1202,2021,men_400h,Men 400m Hurdles,,24.9,True
1766,48.58,Kyron MCMASTER,1997-01-03,IVB,3,"Olympiastadion, Stockholm (SWE)",2022-06-30,1202,2022,men_400h,Men 400m Hurdles,,25.5,True
1766,48.58,Sokwakhana ZAZINI,2000-01-23,RSA,2,"National Stadium, Gaborone (BOT)",2023-04-29,1202,2023,men_400h,Men 400m Hurdles,,23.3,True
1803,48.59,Kemar MOWATT,1995-03-12,JAM,4sf3,"Hayward Field, Eugene, OR (USA)",2022-07-17,1201,2022,men_400h,Men 400m Hurdles,,27.3,True
1803,48.59,Ludvy VAILLANT,1995-03-15,FRA,4,"Bislett Stadion, Oslo (NOR)",2023-06-15,1201,2023,men_400h,Men 400m Hurdles,,28.3,True
1840,48.6,Constantin PREIS,1998-05-16,GER,2f1,"Centre sportif Bout-du-Monde, Genève (SUI)",2021-06-12,1200,2021,men_400h,Men 400m Hurdles,,23.1,True
1840,48.6,Rai BENJAMIN,1997-07-27,USA,1h5,"National Stadium, Tokyo (JPN)",2021-07-30,1200,2021,men_400h,Men 400m Hurdles,,24.0,True
1840,48.6,Rai BENJAMIN,1997-07-27,USA,1,"National Stadium, Tokyo (JPN)",2022-05-08,1200,2022,men_400h,Men 400m Hurdles,,24.8,True
1840,48.6,Khallifah ROSSER,1995-07-13,USA,2,"Drake Stadium, Los Angeles, CA (USA)",2023-05-27,1200,2023,men_400h,Men 400m Hurdles,,27.9,True
1840,48.6,Ludvy VAILLANT,1995-03-15,FRA,4,"Stade Charléty, Paris (FRA)",2023-06-09,1200,2023,men_400h,Men 400m Hurdles,,28.2,True
1882,48.61,Rai BENJAMIN,1997-07-27,USA,1sf2,"Hayward Field, Eugene, OR (USA)",2021-06-25,1200,2021,men_400h,Men 400m Hurdles,,23.9,True
1882,48.61,Kenneth SELMON,1996-08-27,USA,2h2,"National Stadium, Tokyo (JPN)",2021-07-30,1200,2021,men_400h,Men 400m Hurdles,,24.9,True
1882,48.61,Wilfried HAPPIO,1998-09-22,FRA,3,"Boudewijnstadion, Bruxelles (BEL)",2022-09-02,1200,2022,men_400h,Men 400m Hurdles,,23.9,True
1919,48.62,Luke CAMPBELL,1994-11-22,GER,5sf2,"National Stadium, Tokyo (JPN)",2021-08-01,1199,2021,men_400h,Men 400m Hurdles,,26.7,True
1919,48.62,Khallifah ROSSER,1995-07-13,USA,1h5,"Hayward Field, Eugene, OR (USA)",2022-07-16,1199,2022,men_400h,Men 400m Hurdles,,27.0,True
1919,48.62,Trevor BASSITT,1998-02-26,USA,3,"Drake Stadium, Los Angeles, CA (USA)",2023-05-27,1199,2023,men_400h,Men 400m Hurdles,,25.2,True
1958,48.63,Trevor BASSITT,1998-02-26,USA,5,"Bislett Stadion, Oslo (NOR)",2023-06-15,1199,2023,men_400h,Men 400m Hurdles,,25.3,True
1958,48.63,Rasmus MÄGI,1992-05-04,EST,1f1,"Stadion Śląski, Chorzów (POL)",2023-06-21,1199,2023,men_400h,Men 400m Hurdles,,31.1,True
2037,48.65,Karsten WARHOLM,1996-02-28,NOR,1h3,"National Stadium, Tokyo (JPN)",2021-07-30,1198,2021,men_400h,Men 400m Hurdles,,25.4,True
2037,48.65,Kyron MCMASTER,1997-01-03,IVB,5,"Stade Charléty, Paris (FRA)",2023-06-09,1198,2023,men_400h,Men 400m Hurdles,,26.4,True
2086,48.66,Rasmus MÄGI,1992-05-04,EST,5,"Hayward Field, Eugene, OR (USA)",2022-05-28,1197,2022,men_400h,Men 400m Hurdles,,30.1,True
2086,48.66,Wilfried HAPPIO,1998-09-22,FRA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",2022-08-26,1197,2022,men_400h,Men 400m Hurdles,,23.9,True
2086,48.66,Julien WATRIN,1992-06-27,BEL,4,"Boudewijnstadion, Bruxelles (BEL)",2022-09-02,1197,2022,men_400h,Men 400m Hurdles,,30.2,True
2086,48.66,Chris ROBINSON,2001-02-19,USA,2f1,"Percy Beard Track, Gainesville, FL (USA)",2023-04-14,1197,2023,men_400h,Men 400m Hurdles,,22.1,True
2136,48.67,David KENDZIERA,1994-09-09,USA,3sf3,"National Stadium, Tokyo (JPN)",2021-08-01,1197,2021,men_400h,Men 400m Hurdles,,26.9,True
2136,48.67,Joshua ABUAKU,1996-07-07,GER,2f1,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1197,2023,men_400h,Men 400m Hurdles,,26.9,True
2176,48.68,Kazuki KUROKAWA,2001-06-17,JPN,1,"National Stadium, Tokyo (JPN)",2021-05-09,1196,2021,men_400h,Men 400m Hurdles,,19.9,True
2176,48.68,Cameron SAMUEL,1999-09-27,USA,3,"Hayward Field, Eugene, OR (USA)",2021-06-11,1196,2021,men_400h,Men 400m Hurdles,,21.7,True
2222,48.69,Kazuki KUROKAWA,2001-06-17,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-26,1196,2021,men_400h,Men 400m Hurdles,,20.0,True
2267,48.7,Moitalel Mpoke NAADOKILA,2001-02-08,KEN,4,"Hayward Field, Eugene, OR (USA)",2021-06-11,1195,2021,men_400h,Men 400m Hurdles,,20.3,True
2267,48.7,Sean BURRELL,2002-02-23,USA,1,"Hayward Field, Eugene, OR (USA)",2022-06-10,1195,2022,men_400h,Men 400m Hurdles,,20.3,True
2267,48.7,Nick SMIDT,1997-05-12,NED,1f1,"Putbosstadion, Oordegem (BEL)",2023-05-27,1195,2023,men_400h,Men 400m Hurdles,,26.0,True
2310,48.71,CJ ALLEN,1995-02-14,USA,1f1,"Geroge C. Griffin Track, Atlanta, GA (USA)",2023-04-22,1195,2023,men_400h,Men 400m Hurdles,,28.2,True
2362,48.72,Quivell JORDAN-BACOT,1999-08-08,USA,1h1,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-27,1194,2022,men_400h,Men 400m Hurdles,,22.8,True
2362,48.72,Wilfried HAPPIO,1998-09-22,FRA,4,"Letzigrund, Zürich (SUI)",2022-09-08,1194,2022,men_400h,Men 400m Hurdles,,24.0,True
2362,48.72,Alessandro SIBILIO,1999-04-27,ITA,2,"Centro Sportivo Fontanassa, Savona (ITA)",2023-05-24,1194,2023,men_400h,Men 400m Hurdles,,24.1,True
2404,48.73,CJ ALLEN,1995-02-14,USA,1,"Marietta HS, Marietta, GA (USA)",2021-07-09,1194,2021,men_400h,Men 400m Hurdles,,26.4,True
2404,48.73,Rasmus MÄGI,1992-05-04,EST,2h5,"National Stadium, Tokyo (JPN)",2021-07-30,1194,2021,men_400h,Men 400m Hurdles,,29.2,True
2404,48.73,Rasmus MÄGI,1992-05-04,EST,2,"Olympiastadion, Berlin (GER)",2021-09-12,1194,2021,men_400h,Men 400m Hurdles,,29.4,True
2404,48.73,Rasmus MÄGI,1992-05-04,EST,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2022-06-05,1194,2022,men_400h,Men 400m Hurdles,,30.1,True
2404,48.73,Kyron MCMASTER,1997-01-03,IVB,1f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-04-22,1194,2023,men_400h,Men 400m Hurdles,,26.3,True
2404,48.73,Emil AGYEKUM,1999-05-22,GER,3f1,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1194,2023,men_400h,Men 400m Hurdles,,24.1,True
2453,48.74,Wilfried HAPPIO,1998-09-22,FRA,3,"Stadion Śląski, Chorzów (POL)",2022-08-06,1193,2022,men_400h,Men 400m Hurdles,,23.9,True
2453,48.74,David KENDZIERA,1994-09-09,USA,1f5,"Paul Derr TF Facility, Raleigh, NC (USA)",2023-03-25,1193,2023,men_400h,Men 400m Hurdles,,28.5,True
2453,48.74,Ezekiel NATHANIEL,2003-06-20,NGR,1h1,"John Jacobs Track Complex, Norman, OK (USA)",2023-05-13,1193,2023,men_400h,Men 400m Hurdles,,19.9,True
2494,48.75,Kemar MOWATT,1995-03-12,JAM,3,"Olympiastadion, Stockholm (SWE)",2021-07-04,1193,2021,men_400h,Men 400m Hurdles,,26.3,True
2494,48.75,Quincy HALL,1998-07-31,USA,1,"Icahn Stadium, New York, NY (USA)",2022-06-12,1193,2022,men_400h,Men 400m Hurdles,,23.9,True
2494,48.75,CJ ALLEN,1995-02-14,USA,3sf2,"Hayward Field, Eugene, OR (USA)",2022-06-25,1193,2022,men_400h,Men 400m Hurdles,,27.4,True
2494,48.75,Carl BENGTSTRÖM,2000-01-13,SWE,4sf2,"Hayward Field, Eugene, OR (USA)",2022-07-17,1193,2022,men_400h,Men 400m Hurdles,,22.5,True
2539,48.76,CJ ALLEN,1995-02-14,USA,6,"Hayward Field, Eugene, OR (USA)",2022-05-28,1192,2022,men_400h,Men 400m Hurdles,,27.3,True
2539,48.76,CJ ALLEN,1995-02-14,USA,1h1,"Grand Bahama Sports Complex, Freeport (BAH)",2022-08-19,1192,2022,men_400h,Men 400m Hurdles,,27.5,True
2595,48.77,Alessandro SIBILIO,1999-04-27,ITA,8,"National Stadium, Tokyo (JPN)",2021-08-03,1192,2021,men_400h,Men 400m Hurdles,,22.3,True
2595,48.77,Rasmus MÄGI,1992-05-04,EST,4,"Olympiastadion, Stockholm (SWE)",2022-06-30,1192,2022,men_400h,Men 400m Hurdles,,30.2,True
2595,48.77,Yusaku KODAMA,2000-12-16,JPN,1,"International Stadium, Yokohama (JPN)",2023-05-21,1192,2023,men_400h,Men 400m Hurdles,,22.4,True
2645,48.78,Rasmus MÄGI,1992-05-04,EST,1h4,"Hayward Field, Eugene, OR (USA)",2022-07-16,1191,2022,men_400h,Men 400m Hurdles,,30.2,True
2645,48.78,Yasmani COPELLO,1987-04-15,TUR,3,"Olympiastadion, München (GER)",2022-08-19,1191,2022,men_400h,Men 400m Hurdles,,35.3,True
2645,48.78,CJ ALLEN,1995-02-14,USA,1,"Drake Stadium, Des Moines, IA (USA)",2023-04-29,1191,2023,men_400h,Men 400m Hurdles,,28.2,True
2685,48.79,Leonardo LEDGISTER,1999-04-27,JAM,2h2,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1191,2021,men_400h,Men 400m Hurdles,,22.1,True
2685,48.79,Kyron MCMASTER,1997-01-03,IVB,1h4,"National Stadium, Tokyo (JPN)",2021-07-30,1191,2021,men_400h,Men 400m Hurdles,,24.6,True
2685,48.79,Amere LATTIN,1997-07-12,USA,4,"Stadion Śląski, Chorzów (POL)",2022-08-06,1191,2022,men_400h,Men 400m Hurdles,,25.1,True
2685,48.79,Ludvy VAILLANT,1995-03-15,FRA,4,"Olympiastadion, München (GER)",2022-08-19,1191,2022,men_400h,Men 400m Hurdles,,27.4,True
2685,48.79,Joshua ABUAKU,1996-07-07,GER,5,"Olympiastadion, München (GER)",2022-08-19,1191,2022,men_400h,Men 400m Hurdles,,26.1,True
2685,48.79,Chris ROBINSON,2001-02-19,USA,1sf3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1191,2023,men_400h,Men 400m Hurdles,,22.3,True
2744,48.8,Trevor BASSITT,1998-02-26,USA,1,"Nashville, TN (USA)",2021-06-06,1190,2021,men_400h,Men 400m Hurdles,,23.3,True
2744,48.8,Ludvy VAILLANT,1995-03-15,FRA,1f1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2021-08-14,1190,2021,men_400h,Men 400m Hurdles,,26.4,True
2744,48.8,Yasmani COPELLO,1987-04-15,TUR,2,"Stadion Śląski, Chorzów (POL)",2021-09-05,1190,2021,men_400h,Men 400m Hurdles,,34.4,True
2744,48.8,Joshua ABUAKU,1996-07-07,GER,1f2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2022-07-03,1190,2022,men_400h,Men 400m Hurdles,,26.0,True
2797,48.81,Kenneth SELMON,1996-08-27,USA,1,"Ansin Sports Complex, Miramar, FL (USA)",2021-04-10,1190,2021,men_400h,Men 400m Hurdles,,24.6,True
2797,48.81,Moitalel Mpoke NAADOKILA,2001-02-08,KEN,1h3,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1190,2021,men_400h,Men 400m Hurdles,,20.3,True
2797,48.81,Khallifah ROSSER,1995-07-13,USA,5,"Hayward Field, Eugene, OR (USA)",2021-06-26,1190,2021,men_400h,Men 400m Hurdles,,26.0,True
2797,48.81,Rasmus MÄGI,1992-05-04,EST,4,"Olympiastadion, Stockholm (SWE)",2021-07-04,1190,2021,men_400h,Men 400m Hurdles,,29.2,True
2797,48.81,Julien WATRIN,1992-06-27,BEL,3sf2,"Olympiastadion, München (GER)",2022-08-18,1190,2022,men_400h,Men 400m Hurdles,,30.1,True
2834,48.82,Rasmus MÄGI,1992-05-04,EST,1f1,"Cluj Arena, Cluj-Napoca (ROU)",2021-06-19,1189,2021,men_400h,Men 400m Hurdles,,29.1,True
2834,48.82,Isaiah LEVINGSTON,1998-08-24,USA,2,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-05-15,1189,2022,men_400h,Men 400m Hurdles,,23.7,True
2834,48.82,Trevor BASSITT,1998-02-26,USA,1,"Alumni Stadium, Guelph (CAN)",2022-06-08,1189,2022,men_400h,Men 400m Hurdles,,24.3,True
2877,48.83,Rasmus MÄGI,1992-05-04,EST,3,"Stade Louis II, Monaco (MON)",2021-07-09,1189,2021,men_400h,Men 400m Hurdles,,29.2,True
2877,48.83,Abdelmalik LAHOULOU,1992-05-07,ALG,3h1,"National Stadium, Tokyo (JPN)",2021-07-30,1189,2021,men_400h,Men 400m Hurdles,,29.2,True
2877,48.83,Shawn ROWE,1992-12-07,JAM,6sf2,"National Stadium, Tokyo (JPN)",2021-08-01,1189,2021,men_400h,Men 400m Hurdles,,28.6,True
2877,48.83,Ludvy VAILLANT,1995-03-15,FRA,2,"Stade Complexe Olympique, Oran (ALG)",2022-07-01,1189,2022,men_400h,Men 400m Hurdles,,27.3,True
2877,48.83,Constantin PREIS,1998-05-16,GER,5,"Boudewijnstadion, Bruxelles (BEL)",2022-09-02,1189,2022,men_400h,Men 400m Hurdles,,24.3,True
2877,48.83,Yasmani COPELLO,1987-04-15,TUR,6,"Boudewijnstadion, Bruxelles (BEL)",2022-09-02,1189,2022,men_400h,Men 400m Hurdles,,35.4,True
2932,48.84,Hiromu YAMAUCHI,1999-08-24,JPN,2,"National Stadium, Tokyo (JPN)",2021-05-09,1188,2021,men_400h,Men 400m Hurdles,,21.7,True
2932,48.84,Rasmus MÄGI,1992-05-04,EST,4,"Letzigrund, Zürich (SUI)",2021-09-09,1188,2021,men_400h,Men 400m Hurdles,,29.3,True
2932,48.84,Moitalel Mpoke NAADOKILA,2001-02-08,KEN,1,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-14,1188,2022,men_400h,Men 400m Hurdles,,21.3,True
2932,48.84,İsmail NEZIR,2003-01-22,TUR,1,"Pascual Guerrero Stadium, Cali (COL)",2022-08-05,1188,2022,men_400h,Men 400m Hurdles,,19.5,True
2932,48.84,İsmail NEZIR,2003-01-22,TUR,1f2,"Stadion Śląski, Chorzów (POL)",2023-06-24,1188,2023,men_400h,Men 400m Hurdles,,20.4,True
2985,48.85,Moitalel Mpoke NAADOKILA,2001-02-08,KEN,1sf3,"Hayward Field, Eugene, OR (USA)",2021-06-09,1188,2021,men_400h,Men 400m Hurdles,,20.3,True
2985,48.85,Constantin PREIS,1998-05-16,GER,4,"Olympiastadion, Berlin (GER)",2022-09-04,1188,2022,men_400h,Men 400m Hurdles,,24.3,True
3038,48.86,Sean BURRELL,2002-02-23,USA,1h2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-28,1187,2021,men_400h,Men 400m Hurdles,,19.3,True
3038,48.86,Yasmani COPELLO,1987-04-15,TUR,3,"Bislett Stadion, Oslo (NOR)",2021-07-01,1187,2021,men_400h,Men 400m Hurdles,,34.2,True
3038,48.86,Quincy DOWNING,1993-01-16,USA,3sf1,"Hayward Field, Eugene, OR (USA)",2022-06-25,1187,2022,men_400h,Men 400m Hurdles,,29.4,True
3038,48.86,Emil AGYEKUM,1999-05-22,GER,1f1,"Universitätsstadion Am Biopark, Regensburg (GER)",2023-06-03,1187,2023,men_400h,Men 400m Hurdles,,24.0,True
3094,48.87,Kenneth SELMON,1996-08-27,USA,1,"Prairie View, TX (USA)",2021-04-03,1187,2021,men_400h,Men 400m Hurdles,,24.6,True
3094,48.87,Kenneth SELMON,1996-08-27,USA,2,"Drake Stadium, Des Moines, IA (USA)",2021-04-24,1187,2021,men_400h,Men 400m Hurdles,,24.7,True
3094,48.87,Masaki TOYODA,1998-01-17,JPN,3,"National Stadium, Tokyo (JPN)",2021-05-09,1187,2021,men_400h,Men 400m Hurdles,,23.3,True
3094,48.87,Rasmus MÄGI,1992-05-04,EST,1,"Estadio Iberoamericano, Huelva (ESP)",2021-06-03,1187,2021,men_400h,Men 400m Hurdles,,29.1,True
3094,48.87,Takatoshi ABE,1991-11-12,JPN,2,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-26,1187,2021,men_400h,Men 400m Hurdles,,29.6,True
3094,48.87,Gerald DRUMMOND,1994-09-05,CRC,1,La Nucia (ESP),2022-05-21,1187,2022,men_400h,Men 400m Hurdles,,27.7,True
3094,48.87,Abdelmalik LAHOULOU,1992-05-07,ALG,3,"Stade Complexe Olympique, Oran (ALG)",2022-07-01,1187,2022,men_400h,Men 400m Hurdles,,30.1,True
3094,48.87,Khallifah ROSSER,1995-07-13,USA,6,"Bislett Stadion, Oslo (NOR)",2023-06-15,1187,2023,men_400h,Men 400m Hurdles,,27.9,True
3150,48.88,Yasmani COPELLO,1987-04-15,TUR,2,"FBK Stadium, Hengelo (NED)",2021-06-06,1186,2021,men_400h,Men 400m Hurdles,,34.1,True
3150,48.88,Alastair CHALMERS,2000-03-31,GBR,1f1,"Putbosstadion, Oordegem (BEL)",2022-05-28,1186,2022,men_400h,Men 400m Hurdles,,22.2,True
3150,48.88,Gerald DRUMMOND,1994-09-05,CRC,4,"Grand Bahama Sports Complex, Freeport (BAH)",2022-08-21,1186,2022,men_400h,Men 400m Hurdles,,28.0,True
3204,48.89,Moitalel Mpoke NAADOKILA,2001-02-08,KEN,1,"Cushing Stadium, College Station, TX (USA)",2021-05-15,1186,2021,men_400h,Men 400m Hurdles,,20.3,True
3204,48.89,Jaheel HYDE,1997-02-02,JAM,3,"Stadion Śląski, Chorzów (POL)",2021-09-05,1186,2021,men_400h,Men 400m Hurdles,,24.6,True
3204,48.89,Malik METIVIER,1998-10-09,CAN,1sf3,"Hayward Field, Eugene, OR (USA)",2022-06-08,1186,2022,men_400h,Men 400m Hurdles,,23.7,True
3204,48.89,Kazuki KUROKAWA,2001-06-17,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2022-06-11,1186,2022,men_400h,Men 400m Hurdles,,21.0,True
3204,48.89,Wilfried HAPPIO,1998-09-22,FRA,1sf1,"Olympiastadion, München (GER)",2022-08-18,1186,2022,men_400h,Men 400m Hurdles,,23.9,True
3256,48.9,Kemar MOWATT,1995-03-12,JAM,4,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1185,2021,men_400h,Men 400m Hurdles,,26.2,True
3256,48.9,Kazuki KUROKAWA,2001-06-17,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2022-05-01,1185,2022,men_400h,Men 400m Hurdles,,20.9,True
3256,48.9,Julien WATRIN,1992-06-27,BEL,1,"Stadion Wankdorf, Bern (SUI)",2022-06-14,1185,2022,men_400h,Men 400m Hurdles,,30.0,True
3256,48.9,Abdelmalik LAHOULOU,1992-05-07,ALG,5sf2,"Hayward Field, Eugene, OR (USA)",2022-07-17,1185,2022,men_400h,Men 400m Hurdles,,30.2,True
3319,48.91,Jaheel HYDE,1997-02-02,JAM,4,"Boudewijnstadion, Bruxelles (BEL)",2021-09-03,1185,2021,men_400h,Men 400m Hurdles,,24.6,True
3319,48.91,Jose Reynaldo BENCOSME DE LEON,1992-05-16,ITA,4,"Stade Complexe Olympique, Oran (ALG)",2022-07-01,1185,2022,men_400h,Men 400m Hurdles,,30.1,True
3319,48.91,Matic Ian GUČEK,2003-09-20,SLO,2,"Pascual Guerrero Stadium, Cali (COL)",2022-08-05,1185,2022,men_400h,Men 400m Hurdles,,18.9,True
3319,48.91,Julien WATRIN,1992-06-27,BEL,5,"Stadion Śląski, Chorzów (POL)",2022-08-06,1185,2022,men_400h,Men 400m Hurdles,,30.1,True
3319,48.91,Abdelmalik LAHOULOU,1992-05-07,ALG,1f2,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1185,2023,men_400h,Men 400m Hurdles,,31.1,True
3385,48.92,Sean BURRELL,2002-02-23,USA,2,"Cushing Stadium, College Station, TX (USA)",2021-05-15,1184,2021,men_400h,Men 400m Hurdles,,19.2,True
3385,48.92,Rasmus MÄGI,1992-05-04,EST,8,"Hayward Field, Eugene, OR (USA)",2022-07-19,1184,2022,men_400h,Men 400m Hurdles,,30.2,True
3440,48.93,Kyron MCMASTER,1997-01-03,IVB,1,"Alexander Stadium, Birmingham (GBR)",2022-08-06,1184,2022,men_400h,Men 400m Hurdles,,25.6,True
3493,48.94,Amere LATTIN,1997-07-12,USA,5,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1183,2021,men_400h,Men 400m Hurdles,,23.8,True
3493,48.94,Ludvy VAILLANT,1995-03-15,FRA,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",2022-08-26,1183,2022,men_400h,Men 400m Hurdles,,27.4,True
3552,48.95,Rasmus MÄGI,1992-05-04,EST,4,"Bislett Stadion, Oslo (NOR)",2021-07-01,1183,2021,men_400h,Men 400m Hurdles,,29.2,True
3552,48.95,Kemar MOWATT,1995-03-12,JAM,5sf1,"National Stadium, Tokyo (JPN)",2021-08-01,1183,2021,men_400h,Men 400m Hurdles,,26.4,True
3552,48.95,Jaheel HYDE,1997-02-02,JAM,3,"Olympiastadion, Berlin (GER)",2021-09-12,1183,2021,men_400h,Men 400m Hurdles,,24.6,True
3552,48.95,Sokwakhana ZAZINI,2000-01-23,RSA,1,"McArthur Stadium, Potchefstroom (RSA)",2023-04-01,1183,2023,men_400h,Men 400m Hurdles,,23.2,True
3552,48.95,Ezekiel NATHANIEL,2003-06-20,NGR,2sf3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1183,2023,men_400h,Men 400m Hurdles,,20.0,True
3552,48.95,Nick SMIDT,1997-05-12,NED,2f1,"Stadion Śląski, Chorzów (POL)",2023-06-24,1183,2023,men_400h,Men 400m Hurdles,,26.1,True
3617,48.96,Kenneth SELMON,1996-08-27,USA,2,"Nashville, TN (USA)",2021-06-06,1182,2021,men_400h,Men 400m Hurdles,,24.8,True
3617,48.96,Alessandro SIBILIO,1999-04-27,ITA,1,"Stadio Quercia, Rovereto (ITA)",2021-06-27,1182,2021,men_400h,Men 400m Hurdles,,22.2,True
3617,48.96,Emil AGYEKUM,1999-05-22,GER,2,"Kadrioru staadion, Tallinn (EST)",2021-07-10,1182,2021,men_400h,Men 400m Hurdles,,22.1,True
3617,48.96,Dany BRAND,1996-02-23,SUI,2f2,"Stadio Comunale, Bellinzona (SUI)",2021-09-14,1182,2021,men_400h,Men 400m Hurdles,,25.6,True
3617,48.96,Khallifah ROSSER,1995-07-13,USA,6,"Stade Charléty, Paris (FRA)",2023-06-09,1182,2023,men_400h,Men 400m Hurdles,,27.9,True
3695,48.97,CJ ALLEN,1995-02-14,USA,3,"Nashville, TN (USA)",2021-06-06,1182,2021,men_400h,Men 400m Hurdles,,26.3,True
3695,48.97,Carl BENGTSTRÖM,2000-01-13,SWE,5,"Olympiastadion, Stockholm (SWE)",2022-06-30,1182,2022,men_400h,Men 400m Hurdles,,22.5,True
3695,48.97,Carl BENGTSTRÖM,2000-01-13,SWE,1,"Slottsskogsvallen, Göteborg (SWE)",2022-07-30,1182,2022,men_400h,Men 400m Hurdles,,22.5,True
3748,48.98,Khallifah ROSSER,1995-07-13,USA,1,"CVEATC, Chula Vista, CA (USA)",2021-05-30,1181,2021,men_400h,Men 400m Hurdles,,25.9,True
3748,48.98,Malik METIVIER,1998-10-09,CAN,1h2,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-27,1181,2022,men_400h,Men 400m Hurdles,,23.6,True
3748,48.98,Trevor BASSITT,1998-02-26,USA,1,"GVSU Track/Lacrosse Stadium, Allendale, MI (USA)",2022-05-28,1181,2022,men_400h,Men 400m Hurdles,,24.2,True
3748,48.98,Julien WATRIN,1992-06-27,BEL,6,"Olympiastadion, München (GER)",2022-08-19,1181,2022,men_400h,Men 400m Hurdles,,30.1,True
3818,48.99,Sokwakhana ZAZINI,2000-01-23,RSA,6sf1,"National Stadium, Tokyo (JPN)",2021-08-01,1181,2021,men_400h,Men 400m Hurdles,,21.5,True
3818,48.99,Moitalel Mpoke NAADOKILA,2001-02-08,KEN,1f2,"Cushing Stadium, College Station, TX (USA)",2022-04-30,1181,2022,men_400h,Men 400m Hurdles,,21.2,True
3886,49.0,Yasmani COPELLO,1987-04-15,TUR,2h4,"National Stadium, Tokyo (JPN)",2021-07-30,1180,2021,men_400h,Men 400m Hurdles,,34.3,True
3886,49.0,Rasheeme GRIFFITH,2000-05-03,BAR,3sf3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1180,2023,men_400h,Men 400m Hurdles,,23.1,True
3946,49.01,Cameron SAMUEL,1999-09-27,USA,2sf2,"Hayward Field, Eugene, OR (USA)",2021-06-25,1180,2021,men_400h,Men 400m Hurdles,,21.7,True
3946,49.01,Wilfried HAPPIO,1998-09-22,FRA,3,"Bislett Stadion, Oslo (NOR)",2022-06-16,1180,2022,men_400h,Men 400m Hurdles,,23.7,True
3946,49.01,Julien WATRIN,1992-06-27,BEL,6,"Olympiastadion, Stockholm (SWE)",2022-06-30,1180,2022,men_400h,Men 400m Hurdles,,30.0,True
3946,49.01,CJ ALLEN,1995-02-14,USA,6,"Stadion Śląski, Chorzów (POL)",2022-08-06,1180,2022,men_400h,Men 400m Hurdles,,27.5,True
3946,49.01,Aldrich BAILEY JR,1994-02-06,USA,1,"Sportcentrum, Pápa (HUN)",2022-09-06,1180,2022,men_400h,Men 400m Hurdles,,28.6,True
3946,49.01,Yusaku KODAMA,2000-12-16,JPN,1f1,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",2023-05-03,1180,2023,men_400h,Men 400m Hurdles,,22.4,True
4006,49.02,Thomas BARR,1992-07-24,IRL,1,"Slottsskogsvallen, Göteborg (SWE)",2021-06-02,1179,2021,men_400h,Men 400m Hurdles,,28.9,True
4006,49.02,Thomas BARR,1992-07-24,IRL,2h3,"National Stadium, Tokyo (JPN)",2021-07-30,1179,2021,men_400h,Men 400m Hurdles,,29.0,True
4006,49.02,Ludvy VAILLANT,1995-03-15,FRA,7sf1,"National Stadium, Tokyo (JPN)",2021-08-01,1179,2021,men_400h,Men 400m Hurdles,,26.4,True
4066,49.03,Kenneth SELMON,1996-08-27,USA,5,"Suhaim bin Hamad Stadium, Doha (QAT)",2021-05-28,1179,2021,men_400h,Men 400m Hurdles,,24.8,True
4066,49.03,Kenneth SELMON,1996-08-27,USA,1h1,"Hayward Field, Eugene, OR (USA)",2021-06-24,1179,2021,men_400h,Men 400m Hurdles,,24.8,True
