Rank,Mark,wind,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,age,wind_legal
916,9.98,0.1,Michael NORMAN,1997-12-03,USA,3,"Boudewijnstadion, Bruxelles (BEL)",2021-09-03,1213,2021,men_100m,Men 100m,23.8,True
916,9.98,-0.5,Marvin BRACY,1993-12-15,USA,2,"Stadio Colbachini, Padova (ITA)",2021-09-05,1216,2021,men_100m,Men 100m,27.7,True
916,9.98,-0.9,Ferdinand OMANYALA,1996-01-02,KEN,1,"Germiston Stadium, Johannesburg (RSA)",2022-04-13,1218,2022,men_100m,Men 100m,26.3,True
916,9.98,1.6,Matthew BOLING,2000-06-20,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-16,1213,2022,men_100m,Men 100m,21.8,True
916,9.98,1.3,Kyree KING,1994-07-09,USA,1f1,"National Training Center, Clermont, FL (USA)",2022-05-01,1213,2022,men_100m,Men 100m,27.8,True
916,9.98,-0.2,Fred KERLEY,1995-05-07,USA,2,"Hayward Field, Eugene, OR (USA)",2022-05-28,1214,2022,men_100m,Men 100m,27.1,True
916,9.98,1.5,Cravont CHARLESTON,1998-01-02,USA,1,"Centre sportif Bout-du-Monde, Genève (SUI)",2022-06-11,1213,2022,men_100m,Men 100m,24.4,True
916,9.98,1.0,Oblique SEVILLE,2001-03-16,JAM,1h1,"National Stadium, Kingston (JAM)",2022-06-23,1213,2022,men_100m,Men 100m,21.3,True
916,9.98,1.8,Kenneth BEDNAREK,1998-10-14,USA,7,"Hayward Field, Eugene, OR (USA)",2022-06-24,1213,2022,men_100m,Men 100m,23.7,True
916,9.98,1.4,Elijah HALL,1994-08-22,USA,2sf1,"Hayward Field, Eugene, OR (USA)",2022-06-24,1213,2022,men_100m,Men 100m,27.8,True
916,9.98,0.8,Yohan BLAKE,1989-12-26,JAM,1sf1,"National Stadium, Kingston (JAM)",2022-06-24,1213,2022,men_100m,Men 100m,32.5,True
916,9.98,1.1,Emmanuel MATADI,1991-04-15,LBR,h4,"Hasely Crawford Stadium, Port-of-Spain (TTO)",2022-06-24,1213,2022,men_100m,Men 100m,31.2,True
916,9.98,-0.3,Abdul Hakim SANI BROWN,1999-03-06,JPN,1h7,"Hayward Field, Eugene, OR (USA)",2022-07-15,1214,2022,men_100m,Men 100m,23.4,True
916,9.98,-0.4,Ackeem BLAKE,2002-01-21,JAM,1,"Grand Bahama Sports Complex, Freeport (BAH)",2022-08-20,1215,2022,men_100m,Men 100m,20.6,True
916,9.98,1.4,Yohan BLAKE,1989-12-26,JAM,1h2,"Stadion Manfort, Leverkusen (GER)",2022-08-28,1213,2022,men_100m,Men 100m,32.7,True
916,9.98,1.0,Akani SIMBINE,1993-09-21,RSA,1h2,"McArthur Stadium, Potchefstroom (RSA)",2023-03-30,1213,2023,men_100m,Men 100m,29.5,True
916,9.98,1.6,Joseph FAHNBULLEH,2001-09-11,LBR,2f1,"Percy Beard Track, Gainesville, FL (USA)",2023-04-15,1213,2023,men_100m,Men 100m,21.6,True
916,9.98,-0.5,Kenneth BEDNAREK,1998-10-14,USA,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2023-05-13,1216,2023,men_100m,Men 100m,24.6,True
916,9.98,1.8,Udodi Chudi ONWUZURIKE,2003-01-29,NGR,6,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-09,1213,2023,men_100m,Men 100m,20.4,True
916,9.98,-0.9,Ferdinand OMANYALA,1996-01-02,KEN,2,"Stade Charléty, Paris (FRA)",2023-06-09,1218,2023,men_100m,Men 100m,27.4,True
916,9.98,0.6,Akani SIMBINE,1993-09-21,RSA,1,"Mestský Stadion, Ostrava (CZE)",2023-06-27,1213,2023,men_100m,Men 100m,29.8,True
1055,9.99,-3.0,Akani SIMBINE,1993-09-21,RSA,1,"Bestmed Tuks Stadium, Pretoria (RSA)",2021-03-27,1228,2021,men_100m,Men 100m,27.5,True
1055,9.99,0.2,Akani SIMBINE,1993-09-21,RSA,1,"Bestmed Tuks Stadium, Pretoria (RSA)",2021-04-16,1210,2021,men_100m,Men 100m,27.6,True
1055,9.99,1.4,Andre DE GRASSE,1994-11-10,CAN,2f1,"Percy Beard Track, Gainesville, FL (USA)",2021-04-17,1210,2021,men_100m,Men 100m,26.4,True
1055,9.99,1.9,Isiah YOUNG,1990-01-05,USA,2,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1210,2021,men_100m,Men 100m,31.3,True
1055,9.99,1.3,Ronnie BAKER,1993-10-15,USA,1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-31,1210,2021,men_100m,Men 100m,27.6,True
1055,9.99,0.3,Lamont Marcell JACOBS,1994-09-26,ITA,3,"Stade Louis II, Monaco (MON)",2021-07-09,1210,2021,men_100m,Men 100m,26.8,True
1055,9.99,-0.6,Fred KERLEY,1995-05-07,USA,1f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",2022-03-26,1213,2022,men_100m,Men 100m,26.9,True
1055,9.99,0.3,Davonte BURNETT,2000-02-27,JAM,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1210,2022,men_100m,Men 100m,22.1,True
1055,9.99,1.4,Kyree KING,1994-07-09,USA,3sf1,"Hayward Field, Eugene, OR (USA)",2022-06-24,1210,2022,men_100m,Men 100m,28.0,True
1055,9.99,0.8,Ackeem BLAKE,2002-01-21,JAM,2sf1,"National Stadium, Kingston (JAM)",2022-06-24,1210,2022,men_100m,Men 100m,20.4,True
1055,9.99,0.1,Favour Oghene Tejiri ASHE,2002-04-28,NGR,1,"Samuel Ogbemudia Stadium, Benin City (NGR)",2022-06-25,1210,2022,men_100m,Men 100m,20.2,True
1055,9.99,1.6,Reynier MENA,1996-11-21,CUB,2f1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2022-07-03,1210,2022,men_100m,Men 100m,25.6,True
1055,9.99,1.6,Méba Mickaël ZEZE,1994-05-19,FRA,3f1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2022-07-03,1210,2022,men_100m,Men 100m,28.1,True
1055,9.99,0.1,Emmanuel MATADI,1991-04-15,LBR,3h2,"Hayward Field, Eugene, OR (USA)",2022-07-15,1210,2022,men_100m,Men 100m,31.2,True
1055,9.99,0.8,Kendal WILLIAMS,1995-09-23,USA,1h1,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",2022-07-30,1210,2022,men_100m,Men 100m,26.9,True
1055,9.99,0.1,Zharnel HUGHES,1995-07-13,GBR,2,"Olympiastadion, München (GER)",2022-08-16,1210,2022,men_100m,Men 100m,27.1,True
1055,9.99,0.3,Bouwahjgie NKRUMIE,2004-02-16,JAM,1,"National Stadium, Kingston (JAM)",2023-03-29,1210,2023,men_100m,Men 100m,19.1,True
1055,9.99,1.2,Ackeem BLAKE,2002-01-21,JAM,1h3,"National Stadium, Kingston (JAM)",2023-04-22,1210,2023,men_100m,Men 100m,21.2,True
1055,9.99,-0.2,Oblique SEVILLE,2001-03-16,JAM,1,"Centennial Olympic Park, Atlanta, GA (USA)",2023-05-06,1211,2023,men_100m,Men 100m,22.1,True
1055,9.99,0.1,Akani SIMBINE,1993-09-21,RSA,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2023-05-28,1210,2023,men_100m,Men 100m,29.7,True
1055,9.99,0.4,Reece PRESCOD,1996-02-29,GBR,1,"FBK Stadium, Hengelo (NED)",2023-06-04,1210,2023,men_100m,Men 100m,27.3,True
1055,9.99,0.8,Shaun MASWANGANYI,2001-02-01,RSA,2sf3,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1210,2023,men_100m,Men 100m,22.3,True
1055,9.99,1.8,Micah WILLIAMS,2001-11-12,USA,7,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-09,1210,2023,men_100m,Men 100m,21.6,True
1055,9.99,-0.6,Cravon GILLESPIE,1996-07-31,USA,1f2,"CVEATC, Chula Vista, CA (USA)",2023-06-18,1213,2023,men_100m,Men 100m,26.9,True
1208,10.0,1.9,Cejhae GREENE,1995-10-06,ANT,3f2,"Ansin Sports Complex, Miramar, FL (USA)",2021-04-10,1206,2021,men_100m,Men 100m,25.5,True
1208,10.0,0.9,Femi OGUNODE,1991-05-15,QAT,1,"Suhaim bin Hamad Stadium, Doha (QAT)",2021-05-28,1206,2021,men_100m,Men 100m,30.0,True
1208,10.0,1.6,Micah WILLIAMS,2001-11-12,USA,1h1,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1206,2021,men_100m,Men 100m,19.5,True
1208,10.0,1.2,Enoch ADEGOKE,2000-03-08,NGR,1,"Yabatech Sport Complex, Lagos (NGR)",2021-06-17,1206,2021,men_100m,Men 100m,21.3,True
1208,10.0,2.0,Marvin BRACY,1993-12-15,USA,1h3,"Hayward Field, Eugene, OR (USA)",2021-06-19,1206,2021,men_100m,Men 100m,27.5,True
1208,10.0,0.8,Cravon GILLESPIE,1996-07-31,USA,6,"Hayward Field, Eugene, OR (USA)",2021-06-20,1206,2021,men_100m,Men 100m,24.9,True
1208,10.0,-0.3,Justin GATLIN,1982-02-10,USA,3sf1,"Hayward Field, Eugene, OR (USA)",2021-06-20,1207,2021,men_100m,Men 100m,39.4,True
1208,10.0,0.6,Tyquendo TRACEY,1993-06-10,JAM,1,"National Stadium, Kingston (JAM)",2021-06-25,1206,2021,men_100m,Men 100m,28.0,True
1208,10.0,1.2,Michael RODGERS,1985-04-24,USA,2,"Bregyó Athletic Center, Székesfehérvár (HUN)",2021-07-06,1206,2021,men_100m,Men 100m,36.2,True
1208,10.0,0.3,Andre DE GRASSE,1994-11-10,CAN,4,"Stade Louis II, Monaco (MON)",2021-07-09,1206,2021,men_100m,Men 100m,26.7,True
1208,10.0,-0.1,Ferdinand OMANYALA,1996-01-02,KEN,3sf1,"National Stadium, Tokyo (JPN)",2021-08-01,1206,2021,men_100m,Men 100m,25.6,True
1208,10.0,-0.2,Enoch ADEGOKE,2000-03-08,NGR,2sf2,"National Stadium, Tokyo (JPN)",2021-08-01,1207,2021,men_100m,Men 100m,21.4,True
1208,10.0,-0.2,Trayvon BROMELL,1995-07-10,USA,3sf2,"National Stadium, Tokyo (JPN)",2021-08-01,1207,2021,men_100m,Men 100m,26.1,True
1208,10.0,0.3,Ferdinand OMANYALA,1996-01-02,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",2022-03-05,1206,2022,men_100m,Men 100m,26.2,True
1208,10.0,1.3,Jerome BLAKE,1995-08-18,CAN,2f1,"National Training Center, Clermont, FL (USA)",2022-05-01,1206,2022,men_100m,Men 100m,26.7,True
1208,10.0,-0.4,Oblique SEVILLE,2001-03-16,JAM,1f1,"National Stadium, Kingston (JAM)",2022-05-07,1208,2022,men_100m,Men 100m,21.1,True
1208,10.0,1.1,Ismael KONE,2000-11-06,CIV,1pr4,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-25,1206,2022,men_100m,Men 100m,21.5,True
1208,10.0,0.6,Joseph FAHNBULLEH,2001-09-11,LBR,1,"Hayward Field, Eugene, OR (USA)",2022-06-10,1206,2022,men_100m,Men 100m,20.7,True
1208,10.0,1.2,Conroy JONES,2002-07-08,JAM,1h3,"National Stadium, Kingston (JAM)",2022-06-23,1206,2022,men_100m,Men 100m,20.0,True
1208,10.0,1.0,Jelani WALKER,1998-06-10,JAM,4,"National Stadium, Kingston (JAM)",2022-06-24,1206,2022,men_100m,Men 100m,24.0,True
1208,10.0,1.5,Jerome BLAKE,1995-08-18,CAN,1h3,"McLeod Stadium, Langley (CAN)",2022-06-25,1206,2022,men_100m,Men 100m,26.9,True
1208,10.0,0.1,Favour Oghene Tejiri ASHE,2002-04-28,NGR,4h2,"Hayward Field, Eugene, OR (USA)",2022-07-15,1206,2022,men_100m,Men 100m,20.2,True
1208,10.0,-0.6,Letsile TEBOGO,2003-06-07,BOT,1h3,"Pascual Guerrero Stadium, Cali (COL)",2022-08-01,1209,2022,men_100m,Men 100m,19.2,True
1208,10.0,-0.7,Marvin BRACY-WILLIAMS,1993-12-15,USA,2,"Stadion Śląski, Chorzów (POL)",2022-08-06,1210,2022,men_100m,Men 100m,28.6,True
1208,10.0,-0.7,Ackeem BLAKE,2002-01-21,JAM,3,"Stadion Śląski, Chorzów (POL)",2022-08-06,1210,2022,men_100m,Men 100m,20.5,True
1208,10.0,0.2,Lamont Marcell JACOBS,1994-09-26,ITA,1sf3,"Olympiastadion, München (GER)",2022-08-16,1206,2022,men_100m,Men 100m,27.9,True
1208,10.0,-0.9,Zharnel HUGHES,1995-07-13,GBR,1f1,"National Stadium, Kingston (JAM)",2023-06-17,1211,2023,men_100m,Men 100m,27.9,True
1383,10.01,1.2,Cejhae GREENE,1995-10-06,ANT,1f1,"Tropical Park Track, Miami, FL (USA)",2021-03-20,1203,2021,men_100m,Men 100m,25.5,True
1383,10.01,1.4,Ferdinand OMANYALA,1996-01-02,KEN,1h1,"Yabatech Sport Complex, Lagos (NGR)",2021-03-30,1203,2021,men_100m,Men 100m,25.2,True
1383,10.01,1.9,Emmanuel MATADI,1991-04-15,LBR,4f2,"Ansin Sports Complex, Miramar, FL (USA)",2021-04-10,1203,2021,men_100m,Men 100m,30.0,True
1383,10.01,-0.2,Trayvon BROMELL,1995-07-10,USA,1,"Hayward Field, Eugene, OR (USA)",2021-04-24,1204,2021,men_100m,Men 100m,25.8,True
1383,10.01,0.3,Trayvon BROMELL,1995-07-10,USA,1h1,"Hayward Field, Eugene, OR (USA)",2021-04-24,1203,2021,men_100m,Men 100m,25.8,True
1383,10.01,2.0,Jason ROGERS,1991-08-31,SKN,2f1,"Tropical Park Track, Miami, FL (USA)",2021-04-24,1203,2021,men_100m,Men 100m,29.6,True
1383,10.01,1.9,Christopher BELCHER,1994-01-29,USA,3,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1203,2021,men_100m,Men 100m,27.3,True
1383,10.01,2.0,Shuhei TADA,1996-06-24,JPN,2f1,"Athletic Stadium, Tottori (JPN)",2021-06-06,1203,2021,men_100m,Men 100m,25.0,True
1383,10.01,1.7,Ryota YAMAGATA,1992-06-10,JPN,1h2,"Athletic Stadium, Tottori (JPN)",2021-06-06,1203,2021,men_100m,Men 100m,29.0,True
1383,10.01,2.0,Christopher BELCHER,1994-01-29,USA,2h3,"Hayward Field, Eugene, OR (USA)",2021-06-19,1203,2021,men_100m,Men 100m,27.4,True
1383,10.01,0.6,Yohan BLAKE,1989-12-26,JAM,2,"National Stadium, Kingston (JAM)",2021-06-25,1203,2021,men_100m,Men 100m,31.5,True
1383,10.01,-1.0,Lamont Marcell JACOBS,1994-09-26,ITA,1,"Stadio Quercia, Rovereto (ITA)",2021-06-26,1209,2021,men_100m,Men 100m,26.7,True
1383,10.01,0.3,Trayvon BROMELL,1995-07-10,USA,5,"Stade Louis II, Monaco (MON)",2021-07-09,1203,2021,men_100m,Men 100m,26.0,True
1383,10.01,0.6,Ferdinand OMANYALA,1996-01-02,KEN,3h5,"National Stadium, Tokyo (JPN)",2021-07-31,1203,2021,men_100m,Men 100m,25.6,True
1383,10.01,0.8,Rohan BROWNING,1997-12-31,AUS,1h7,"National Stadium, Tokyo (JPN)",2021-07-31,1203,2021,men_100m,Men 100m,23.6,True
1383,10.01,2.0,Erik CARDOSO,2000-03-03,BRA,1,Bragança Paulista (BRA),2021-09-04,1203,2021,men_100m,Men 100m,21.5,True
1383,10.01,-1.3,Samson COLEBROOKE,1997-05-10,BAH,1f1,"Cheney Stadium, Atlanta, GA (USA)",2022-04-09,1210,2022,men_100m,Men 100m,24.9,True
1383,10.01,1.2,Ackeem BLAKE,2002-01-21,JAM,2h3,"National Stadium, Kingston (JAM)",2022-06-23,1203,2022,men_100m,Men 100m,20.4,True
1383,10.01,-0.1,Akani SIMBINE,1993-09-21,RSA,5,"Hayward Field, Eugene, OR (USA)",2022-07-16,1203,2022,men_100m,Men 100m,28.8,True
1383,10.01,-0.1,Christian COLEMAN,1996-03-06,USA,6,"Hayward Field, Eugene, OR (USA)",2022-07-16,1203,2022,men_100m,Men 100m,26.4,True
1383,10.01,-0.6,Kendal WILLIAMS,1995-09-23,USA,1,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",2022-07-30,1206,2022,men_100m,Men 100m,26.9,True
1383,10.01,1.3,Trayvon BROMELL,1995-07-10,USA,2,"Bregyó Athletic Center, Székesfehérvár (HUN)",2022-08-08,1203,2022,men_100m,Men 100m,27.1,True
1383,10.01,1.3,Elijah HALL,1994-08-22,USA,3,"Bregyó Athletic Center, Székesfehérvár (HUN)",2022-08-08,1203,2022,men_100m,Men 100m,28.0,True
1383,10.01,1.8,Ronnie BAKER,1993-10-15,USA,2h1,"Ansin Sports Complex, Miramar, FL (USA)",2023-04-08,1203,2023,men_100m,Men 100m,29.5,True
1383,10.01,-0.2,Akani SIMBINE,1993-09-21,RSA,2,"Centennial Olympic Park, Atlanta, GA (USA)",2023-05-06,1204,2023,men_100m,Men 100m,29.6,True
1383,10.01,-0.2,Zharnel HUGHES,1995-07-13,GBR,3,"Centennial Olympic Park, Atlanta, GA (USA)",2023-05-06,1204,2023,men_100m,Men 100m,27.8,True
1383,10.01,1.9,Renan CORREA,2004-03-15,BRA,1,Bogotá (COL),2023-05-19,1203,2023,men_100m,Men 100m,19.2,True
1383,10.01,1.0,Ronnie BAKER,1993-10-15,USA,4,"Drake Stadium, Los Angeles, CA (USA)",2023-05-27,1203,2023,men_100m,Men 100m,29.6,True
1383,10.01,1.3,Da'marcus FLEMING,2001-12-21,USA,3sf1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1203,2023,men_100m,Men 100m,21.5,True
1383,10.01,1.4,Emmanuel ESEME,1993-08-17,CMR,2f1,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1203,2023,men_100m,Men 100m,29.8,True
1573,10.02,2.0,Cejhae GREENE,1995-10-06,ANT,1h2,"Ansin Sports Complex, Miramar, FL (USA)",2021-04-10,1199,2021,men_100m,Men 100m,25.5,True
1573,10.02,1.8,Benjamin AZAMATI,1998-01-14,GHA,1,"GVSU Track/Lacrosse Stadium, Allendale, MI (USA)",2021-05-29,1199,2021,men_100m,Men 100m,23.4,True
1573,10.02,1.7,Cravon GILLESPIE,1996-07-31,USA,1,"CVEATC, Chula Vista, CA (USA)",2021-05-30,1199,2021,men_100m,Men 100m,24.8,True
1573,10.02,1.5,Ferdinand OMANYALA,1996-01-02,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-06-17,1199,2021,men_100m,Men 100m,25.5,True
1573,10.02,-0.3,Micah WILLIAMS,2001-11-12,USA,4sf1,"Hayward Field, Eugene, OR (USA)",2021-06-20,1200,2021,men_100m,Men 100m,19.6,True
1573,10.02,1.2,Marvin BRACY,1993-12-15,USA,3,"Bregyó Athletic Center, Székesfehérvár (HUN)",2021-07-06,1199,2021,men_100m,Men 100m,27.6,True
1573,10.02,0.3,Femi OGUNODE,1991-05-15,QAT,2h2,"National Stadium, Tokyo (JPN)",2021-07-31,1199,2021,men_100m,Men 100m,30.2,True
1573,10.02,0.1,Ferdinand OMANYALA,1996-01-02,KEN,4,"Boudewijnstadion, Bruxelles (BEL)",2021-09-03,1199,2021,men_100m,Men 100m,25.7,True
1573,10.02,0.4,Micah WILLIAMS,2001-11-12,USA,1f1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2022-04-30,1199,2022,men_100m,Men 100m,20.5,True
1573,10.02,-0.2,Brandon CARNES,1995-03-06,USA,2,"Estadio Francisco Montaner, Ponce (PUR)",2022-05-12,1200,2022,men_100m,Men 100m,27.2,True
1573,10.02,-0.3,Elijah HALL,1994-08-22,USA,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2022-06-03,1200,2022,men_100m,Men 100m,27.8,True
1573,10.02,1.4,Cejhae GREENE,1995-10-06,ANT,1,"Vanderbilt Track, Nashville, TN (USA)",2022-06-05,1199,2022,men_100m,Men 100m,26.7,True
1573,10.02,1.1,Ryuichiro SAKAI,1998-03-14,JPN,1h5,"Athletic Stadium, Tottori (JPN)",2022-06-26,1199,2022,men_100m,Men 100m,24.3,True
1573,10.02,-0.5,Akani SIMBINE,1993-09-21,RSA,1,"Olympiastadion, Stockholm (SWE)",2022-06-30,1202,2022,men_100m,Men 100m,28.8,True
1573,10.02,0.6,Arthur CISSÉ,1996-12-29,CIV,2h3,"Hayward Field, Eugene, OR (USA)",2022-07-15,1199,2022,men_100m,Men 100m,25.5,True
1573,10.02,0.1,Fred KERLEY,1995-05-07,USA,1sf2,"Hayward Field, Eugene, OR (USA)",2022-07-16,1199,2022,men_100m,Men 100m,27.2,True
1573,10.02,0.8,Bouwahjgie NKRUMIE,2004-02-16,JAM,2,"Pascual Guerrero Stadium, Cali (COL)",2022-08-02,1199,2022,men_100m,Men 100m,18.5,True
1573,10.02,-0.9,Ferdinand OMANYALA,1996-01-02,KEN,1,"Alexander Stadium, Birmingham (GBR)",2022-08-03,1204,2022,men_100m,Men 100m,26.6,True
1573,10.02,-1.2,Ferdinand OMANYALA,1996-01-02,KEN,1sf2,"Alexander Stadium, Birmingham (GBR)",2022-08-03,1206,2022,men_100m,Men 100m,26.6,True
1573,10.02,0.0,Rohan BROWNING,1997-12-31,AUS,1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",2023-04-01,1199,2023,men_100m,Men 100m,25.2,True
1573,10.02,1.8,Courtney LINDSEY,1998-11-18,USA,1h1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-26,1199,2023,men_100m,Men 100m,24.5,True
1573,10.02,1.4,Usheoritse ITSEKIRI,1998-01-31,NGR,1,"Alumni Stadium, London (CAN)",2023-05-28,1199,2023,men_100m,Men 100m,25.3,True
1573,10.02,0.5,Brandon CARNES,1995-03-06,USA,1,"Vanderbilt Track, Nashville, TN (USA)",2023-06-03,1199,2023,men_100m,Men 100m,28.2,True
1573,10.02,1.8,Favour Oghene Tejiri ASHE,2002-04-28,NGR,8,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-09,1199,2023,men_100m,Men 100m,21.1,True
1573,10.02,1.4,Raphael BOUJU,2002-05-15,NED,3f1,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1199,2023,men_100m,Men 100m,21.1,True
1573,10.02,1.5,Chris ROYSTER,1992-01-24,USA,1h2,"John McDonnell Field, Fayetteville, AR (USA)",2023-06-23,1199,2023,men_100m,Men 100m,31.4,True
1573,10.02,1.3,Christian COLEMAN,1996-03-06,USA,3,"Icahn Stadium, New York, NY (USA)",2023-06-24,1199,2023,men_100m,Men 100m,27.3,True
1767,10.03,1.0,Fred KERLEY,1995-05-07,USA,1f1,"National Training Center, Clermont, FL (USA)",2021-04-04,1196,2021,men_100m,Men 100m,25.9,True
1767,10.03,2.0,Kyree KING,1994-07-09,USA,2h2,"Ansin Sports Complex, Miramar, FL (USA)",2021-04-10,1196,2021,men_100m,Men 100m,26.8,True
1767,10.03,1.4,Kenneth BEDNAREK,1998-10-14,USA,3f1,"Percy Beard Track, Gainesville, FL (USA)",2021-04-17,1196,2021,men_100m,Men 100m,22.5,True
1767,10.03,-1.0,Micah WILLIAMS,2001-11-12,USA,1f1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2021-05-01,1202,2021,men_100m,Men 100m,19.5,True
1767,10.03,0.5,Benjamin AZAMATI,1998-01-14,GHA,1h1,"West Texas A&M University Track & Soccer Complex, Canyon, TX (USA)",2021-05-07,1196,2021,men_100m,Men 100m,23.3,True
1767,10.03,1.9,Chijindu UJAH,1994-03-05,GBR,4,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1196,2021,men_100m,Men 100m,27.2,True
1767,10.03,0.3,Noah LYLES,1997-07-18,USA,1h2,"Boston, MA (USA)",2021-05-23,1196,2021,men_100m,Men 100m,23.8,True
1767,10.03,-0.3,Cravon GILLESPIE,1996-07-31,USA,5sf1,"Hayward Field, Eugene, OR (USA)",2021-06-20,1197,2021,men_100m,Men 100m,24.9,True
1767,10.03,1.1,Yohan BLAKE,1989-12-26,JAM,1h2,"National Stadium, Kingston (JAM)",2021-06-24,1196,2021,men_100m,Men 100m,31.5,True
1767,10.03,0.8,Julian FORTE,1993-01-07,JAM,1sf2,"National Stadium, Kingston (JAM)",2021-06-25,1196,2021,men_100m,Men 100m,28.5,True
1767,10.03,-0.8,Ronnie BAKER,1993-10-15,USA,1,"Olympiastadion, Stockholm (SWE)",2021-07-04,1200,2021,men_100m,Men 100m,27.7,True
1767,10.03,0.2,Ronnie BAKER,1993-10-15,USA,1h1,"National Stadium, Tokyo (JPN)",2021-07-31,1196,2021,men_100m,Men 100m,27.8,True
1767,10.03,-0.1,Gift LEOTLELA,1998-05-12,RSA,4sf1,"National Stadium, Tokyo (JPN)",2021-08-01,1196,2021,men_100m,Men 100m,23.2,True
1767,10.03,0.8,Trayvon BROMELL,1995-07-10,USA,3,"Sports Park Mladost, Zagreb (CRO)",2021-09-14,1196,2021,men_100m,Men 100m,26.2,True
1767,10.03,1.2,Justin GATLIN,1982-02-10,USA,3,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-09-18,1196,2021,men_100m,Men 100m,39.6,True
1767,10.03,1.9,Matthew BOLING,2000-06-20,USA,1f1,"Florida State University - Mike Long Track, Tallahassee, FL (USA)",2022-03-25,1196,2022,men_100m,Men 100m,21.8,True
1767,10.03,1.9,Joseph FAHNBULLEH,2001-09-11,LBR,1pr2,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-25,1196,2022,men_100m,Men 100m,20.7,True
1767,10.03,0.7,Terrence JONES,2002-11-08,BAH,2h2,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-27,1196,2022,men_100m,Men 100m,19.5,True
1767,10.03,0.6,Udodi Chudi ONWUZURIKE,2003-01-29,NGR,1h3,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-27,1196,2022,men_100m,Men 100m,19.3,True
1767,10.03,-0.6,Micah WILLIAMS,2001-11-12,USA,1sf1,"Hayward Field, Eugene, OR (USA)",2022-06-08,1199,2022,men_100m,Men 100m,20.6,True
1767,10.03,1.4,Marvin BRACY-WILLIAMS,1993-12-15,USA,3,"Icahn Stadium, New York, NY (USA)",2022-06-12,1196,2022,men_100m,Men 100m,28.5,True
1767,10.03,1.2,Oshane BAILEY,1989-09-08,JAM,3h3,"National Stadium, Kingston (JAM)",2022-06-23,1196,2022,men_100m,Men 100m,32.8,True
1767,10.03,1.4,Kendal WILLIAMS,1995-09-23,USA,4sf1,"Hayward Field, Eugene, OR (USA)",2022-06-24,1196,2022,men_100m,Men 100m,26.8,True
1767,10.03,-0.3,Ferdinand OMANYALA,1996-01-02,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2022-06-25,1197,2022,men_100m,Men 100m,26.5,True
1767,10.03,0.0,Jerod ELCOCK,1998-07-30,TTO,1sf1,"Hasely Crawford Stadium, Port-of-Spain (TTO)",2022-06-25,1196,2022,men_100m,Men 100m,23.9,True
1767,10.03,1.5,Brandon CARNES,1995-03-06,USA,1,"Foote Field, Edmonton (CAN)",2022-07-03,1196,2022,men_100m,Men 100m,27.3,True
1767,10.03,-0.6,Josephus LYLES,1998-07-22,USA,2,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",2022-07-30,1199,2022,men_100m,Men 100m,24.0,True
1767,10.03,1.3,Yohan BLAKE,1989-12-26,JAM,4,"Bregyó Athletic Center, Székesfehérvár (HUN)",2022-08-08,1196,2022,men_100m,Men 100m,32.6,True
