Rank,Mark,wind,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,age,wind_legal
629,10.94,0.5,Aleia HOBBS,1996-02-24,USA,2,"Stadion Śląski, Chorzów (POL)",2022-08-06,1213,2022,women_100m,Women 100m,26.4,True
629,10.94,0.0,Tamari DAVIS,2003-02-15,USA,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",2022-08-26,1213,2022,women_100m,Women 100m,19.5,True
629,10.94,-1.2,Marie-Josée TA LOU,1988-11-18,CIV,1f2,"Stadio Colbachini, Padova (ITA)",2022-09-04,1220,2022,women_100m,Women 100m,33.8,True
698,10.95,1.3,Natasha MORRISON,1992-11-17,JAM,2f1,"National Stadium, Kingston (JAM)",2021-06-05,1211,2021,women_100m,Women 100m,28.5,True
698,10.95,0.1,Mujinga KAMBUNDJI,1992-06-17,SUI,2h2,"National Stadium, Tokyo (JPN)",2021-07-30,1211,2021,women_100m,Women 100m,29.1,True
698,10.95,1.6,Aleia HOBBS,1996-02-24,USA,2h1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1211,2022,women_100m,Women 100m,26.1,True
698,10.95,0.9,Kevona DAVIS,2001-12-20,JAM,1h1,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-05-14,1211,2022,women_100m,Women 100m,20.4,True
698,10.95,1.4,Marybeth SANT-PRICE,1995-04-06,USA,1h1,"Vanderbilt Track, Nashville, TN (USA)",2022-06-05,1211,2022,women_100m,Women 100m,27.2,True
698,10.95,0.5,Javianne OLIVER,1994-12-26,USA,4sf1,"Hayward Field, Eugene, OR (USA)",2022-06-24,1211,2022,women_100m,Women 100m,27.5,True
698,10.95,0.4,Murielle AHOURÉ-DEMPS,1987-08-23,CIV,f2,"Hasely Crawford Stadium, Port-of-Spain (TTO)",2022-06-25,1211,2022,women_100m,Women 100m,34.8,True
698,10.95,-0.2,Daryll NEITA,1996-08-29,GBR,2h2,"Hayward Field, Eugene, OR (USA)",2022-07-16,1212,2022,women_100m,Women 100m,25.9,True
698,10.95,0.8,Twanisha TERRY,1999-01-24,USA,2h4,"Hayward Field, Eugene, OR (USA)",2022-07-16,1211,2022,women_100m,Women 100m,23.5,True
698,10.95,0.4,Aleia HOBBS,1996-02-24,USA,2sf3,"Hayward Field, Eugene, OR (USA)",2022-07-17,1211,2022,women_100m,Women 100m,26.4,True
698,10.95,0.4,Elaine THOMPSON-HERAH,1992-06-28,JAM,1,"Alexander Stadium, Birmingham (GBR)",2022-08-03,1211,2022,women_100m,Women 100m,30.1,True
698,10.95,-0.1,Tina CLAYTON,2004-08-17,JAM,1,"Pascual Guerrero Stadium, Cali (COL)",2022-08-03,1211,2022,women_100m,Women 100m,18.0,True
698,10.95,0.1,Daryll NEITA,1996-08-29,GBR,1sf1,"Olympiastadion, München (GER)",2022-08-16,1211,2022,women_100m,Women 100m,26.0,True
698,10.95,1.8,Julien ALFRED,2001-06-10,LCA,1f1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-29,1211,2023,women_100m,Women 100m,21.9,True
698,10.95,1.1,Morolake AKINOSUN,1994-05-17,USA,1f1,"Veterans Memorial Stadium, Clovis, CA (USA)",2023-04-29,1211,2023,women_100m,Women 100m,29.0,True
698,10.95,1.3,Aleia HOBBS,1996-02-24,USA,2h2,"Drake Stadium, Los Angeles, CA (USA)",2023-05-27,1211,2023,women_100m,Women 100m,27.3,True
772,10.96,0.7,Tamara CLARK,1999-01-09,USA,2f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-04-24,1209,2021,women_100m,Women 100m,22.3,True
772,10.96,1.2,Tianna BARTOLETTA,1985-08-30,USA,2f2,"Ansin Sports Complex, Miramar, FL (USA)",2021-06-05,1209,2021,women_100m,Women 100m,35.8,True
772,10.96,1.1,Javianne OLIVER,1994-12-26,USA,1h3,"Hayward Field, Eugene, OR (USA)",2021-06-18,1209,2021,women_100m,Women 100m,26.5,True
772,10.96,1.0,Elaine THOMPSON-HERAH,1992-06-28,JAM,1h2,"National Stadium, Kingston (JAM)",2021-06-24,1209,2021,women_100m,Women 100m,29.0,True
772,10.96,-0.3,Daryll NEITA,1996-08-29,GBR,2h4,"National Stadium, Tokyo (JPN)",2021-07-30,1210,2021,women_100m,Women 100m,24.9,True
772,10.96,0.3,Mujinga KAMBUNDJI,1992-06-17,SUI,2sf3,"National Stadium, Tokyo (JPN)",2021-07-31,1209,2021,women_100m,Women 100m,29.1,True
772,10.96,0.9,Javianne OLIVER,1994-12-26,USA,6,"Hayward Field, Eugene, OR (USA)",2021-08-21,1209,2021,women_100m,Women 100m,26.7,True
772,10.96,0.9,Mujinga KAMBUNDJI,1992-06-17,SUI,7,"Hayward Field, Eugene, OR (USA)",2021-08-21,1209,2021,women_100m,Women 100m,29.2,True
772,10.96,1.7,Daryll NEITA,1996-08-29,GBR,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",2021-08-26,1209,2021,women_100m,Women 100m,25.0,True
772,10.96,1.6,Michelle-Lee AHYE,1992-04-10,TTO,3h1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1209,2022,women_100m,Women 100m,30.0,True
772,10.96,0.8,Marybeth SANT-PRICE,1995-04-06,USA,2,"Vanderbilt Track, Nashville, TN (USA)",2022-06-05,1209,2022,women_100m,Women 100m,27.2,True
772,10.96,0.6,Melissa JEFFERSON,2001-02-21,USA,2sf1,"Hayward Field, Eugene, OR (USA)",2022-06-09,1209,2022,women_100m,Women 100m,21.3,True
772,10.96,1.8,Brittany BROWN,1995-04-18,USA,4sf2,"Hayward Field, Eugene, OR (USA)",2022-06-24,1209,2022,women_100m,Women 100m,27.2,True
772,10.96,1.8,Teahna DANIELS,1997-03-25,USA,5sf2,"Hayward Field, Eugene, OR (USA)",2022-06-24,1209,2022,women_100m,Women 100m,25.2,True
772,10.96,1.0,Tina CLAYTON,2004-08-17,JAM,1,"National Stadium, Kingston (JAM)",2022-06-24,1209,2022,women_100m,Women 100m,17.9,True
772,10.96,-0.2,Mujinga KAMBUNDJI,1992-06-17,SUI,4sf2,"Hayward Field, Eugene, OR (USA)",2022-07-17,1210,2022,women_100m,Women 100m,30.1,True
772,10.96,0.4,Tamara CLARK,1999-01-09,USA,7,"Stade Louis II, Monaco (MON)",2022-08-10,1209,2022,women_100m,Women 100m,23.6,True
772,10.96,0.9,Jacious SEARS,2001-08-14,USA,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-13,1209,2023,women_100m,Women 100m,21.7,True
868,10.97,1.2,Blessing OKAGBARE,1988-10-09,NGR,1,"Hayward Field, Eugene, OR (USA)",2021-04-24,1206,2021,women_100m,Women 100m,32.5,True
868,10.97,1.8,Javianne OLIVER,1994-12-26,USA,1h2,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1206,2021,women_100m,Women 100m,26.4,True
868,10.97,1.2,Briana WILLIAMS,2002-03-21,JAM,3f2,"Ansin Sports Complex, Miramar, FL (USA)",2021-06-05,1206,2021,women_100m,Women 100m,19.2,True
868,10.97,1.1,Shelly-Ann FRASER-PRYCE,1986-12-27,JAM,1h1,"National Stadium, Kingston (JAM)",2021-06-24,1206,2021,women_100m,Women 100m,34.5,True
868,10.97,1.2,Dina ASHER-SMITH,1995-12-04,GBR,1,"Sportcity Regional Arena, Manchester (GBR)",2021-06-26,1206,2021,women_100m,Women 100m,25.6,True
868,10.97,-0.6,Ajla DEL PONTE,1996-07-15,SUI,5,"National Stadium, Tokyo (JPN)",2021-07-31,1209,2021,women_100m,Women 100m,25.0,True
868,10.97,1.7,Ajla DEL PONTE,1996-07-15,SUI,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",2021-08-26,1206,2021,women_100m,Women 100m,25.1,True
868,10.97,1.3,Shericka JACKSON,1994-07-16,JAM,2,"Stade Charléty, Paris (FRA)",2021-08-28,1206,2021,women_100m,Women 100m,27.1,True
868,10.97,1.6,Christine MBOMA,2003-05-22,NAM,1,"National Stadium, Gaborone (BOT)",2022-04-30,1206,2022,women_100m,Women 100m,18.9,True
868,10.97,1.3,Natalliah WHYTE,1997-08-09,JAM,1f1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2022-04-30,1206,2022,women_100m,Women 100m,24.7,True
868,10.97,0.6,Nzubechi Grace NWOKOCHA,2001-04-07,NGR,3sf1,"Hayward Field, Eugene, OR (USA)",2022-06-09,1206,2022,women_100m,Women 100m,21.2,True
868,10.97,0.4,Kemba NELSON,2000-02-23,JAM,1sf3,"Hayward Field, Eugene, OR (USA)",2022-06-09,1206,2022,women_100m,Women 100m,22.3,True
868,10.97,-0.1,Mujinga KAMBUNDJI,1992-06-17,SUI,1h7,"Hayward Field, Eugene, OR (USA)",2022-07-16,1206,2022,women_100m,Women 100m,30.1,True
868,10.97,0.4,Daryll NEITA,1996-08-29,GBR,3sf3,"Hayward Field, Eugene, OR (USA)",2022-07-17,1206,2022,women_100m,Women 100m,25.9,True
868,10.97,0.5,Zoe HOBBS,1997-09-11,NZL,1f1,"SOPAC, Sydney (AUS)",2023-03-11,1206,2023,women_100m,Women 100m,25.5,True
868,10.97,1.0,Daryll NEITA,1996-08-29,GBR,1,"Centro Sportivo Fontanassa, Savona (ITA)",2023-05-24,1206,2023,women_100m,Women 100m,26.7,True
868,10.97,0.2,Morolake AKINOSUN,1994-05-17,USA,1,"Drake Stadium, Los Angeles, CA (USA)",2023-05-27,1206,2023,women_100m,Women 100m,29.0,True
868,10.97,-0.4,Marie-Josée TA LOU,1988-11-18,CIV,1,"Stadio Luigi Ridolfi, Firenze (ITA)",2023-06-02,1208,2023,women_100m,Women 100m,34.5,True
962,10.98,0.8,Natasha MORRISON,1992-11-17,JAM,1h2,"Tropical Park Track, Miami, FL (USA)",2021-04-24,1204,2021,women_100m,Women 100m,28.4,True
962,10.98,0.0,Tamara CLARK,1999-01-09,USA,1h2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-29,1204,2021,women_100m,Women 100m,22.4,True
962,10.98,0.1,Kemba NELSON,2000-02-23,JAM,1h2,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1204,2021,women_100m,Women 100m,21.3,True
962,10.98,1.0,Briana WILLIAMS,2002-03-21,JAM,1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-31,1204,2021,women_100m,Women 100m,19.2,True
962,10.98,-0.1,Blessing OKAGBARE,1988-10-09,NGR,1,"x-bionic sphere, Šamorín (SVK)",2021-06-02,1204,2021,women_100m,Women 100m,32.6,True
962,10.98,0.3,Teahna DANIELS,1997-03-25,USA,3sf3,"National Stadium, Tokyo (JPN)",2021-07-31,1204,2021,women_100m,Women 100m,24.4,True
962,10.98,1.7,Julien ALFRED,2001-06-10,LCA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1204,2022,women_100m,Women 100m,20.8,True
962,10.98,0.9,Shania COLLINS,1996-11-14,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-16,1204,2022,women_100m,Women 100m,25.4,True
962,10.98,2.0,Morolake AKINOSUN,1994-05-17,USA,2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2022-05-07,1204,2022,women_100m,Women 100m,28.0,True
962,10.98,0.7,Dina ASHER-SMITH,1995-12-04,GBR,4,"Hayward Field, Eugene, OR (USA)",2022-05-28,1204,2022,women_100m,Women 100m,26.5,True
962,10.98,0.7,Twanisha TERRY,1999-01-24,USA,5,"Hayward Field, Eugene, OR (USA)",2022-05-28,1204,2022,women_100m,Women 100m,23.3,True
962,10.98,1.4,Briana WILLIAMS,2002-03-21,JAM,1,"Jamaica College Ashenheim Stadium, Kingston (JAM)",2022-06-08,1204,2022,women_100m,Women 100m,20.2,True
962,10.98,1.1,Briana WILLIAMS,2002-03-21,JAM,2h2,"National Stadium, Kingston (JAM)",2022-06-23,1204,2022,women_100m,Women 100m,20.3,True
962,10.98,1.5,Kemba NELSON,2000-02-23,JAM,1h3,"National Stadium, Kingston (JAM)",2022-06-23,1204,2022,women_100m,Women 100m,22.3,True
962,10.98,0.5,Shericka JACKSON,1994-07-16,JAM,2sf2,"National Stadium, Kingston (JAM)",2022-06-24,1204,2022,women_100m,Women 100m,27.9,True
962,10.98,0.5,Kemba NELSON,2000-02-23,JAM,2sf2,"National Stadium, Kingston (JAM)",2022-06-24,1204,2022,women_100m,Women 100m,22.3,True
962,10.98,-0.2,Anthonique STRACHAN,1993-08-22,BAH,5sf2,"Hayward Field, Eugene, OR (USA)",2022-07-17,1205,2022,women_100m,Women 100m,28.9,True
962,10.98,0.1,Shericka JACKSON,1994-07-16,JAM,1h1,"Grand Bahama Sports Complex, Freeport (BAH)",2022-08-20,1204,2022,women_100m,Women 100m,28.1,True
962,10.98,0.9,Dina ASHER-SMITH,1995-12-04,GBR,3,"Suhaim bin Hamad Stadium, Doha (QAT)",2023-05-05,1204,2023,women_100m,Women 100m,27.4,True
962,10.98,2.0,Shashalee FORBES,1996-05-10,JAM,2f1,"National Sports Centre, Devonshire (BER)",2023-05-21,1204,2023,women_100m,Women 100m,27.0,True
962,10.98,0.7,Ezinne ABBA,2000-11-01,USA,2h1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-27,1204,2023,women_100m,Women 100m,22.6,True
962,10.98,0.9,Shericka JACKSON,1994-07-16,JAM,3,"Bislett Stadion, Oslo (NOR)",2023-06-15,1204,2023,women_100m,Women 100m,28.9,True
962,10.98,0.9,Dina ASHER-SMITH,1995-12-04,GBR,4,"Bislett Stadion, Oslo (NOR)",2023-06-15,1204,2023,women_100m,Women 100m,27.5,True
962,10.98,0.9,Daryll NEITA,1996-08-29,GBR,5,"Bislett Stadion, Oslo (NOR)",2023-06-15,1204,2023,women_100m,Women 100m,26.8,True
962,10.98,1.2,Aleia HOBBS,1996-02-24,USA,1,"Icahn Stadium, New York, NY (USA)",2023-06-24,1204,2023,women_100m,Women 100m,27.3,True
1066,10.99,0.6,Aleia HOBBS,1996-02-24,USA,1f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-04-03,1202,2021,women_100m,Women 100m,25.1,True
1066,10.99,0.8,Twanisha TERRY,1999-01-24,USA,1pr3,"Cushing Stadium, College Station, TX (USA)",2021-05-27,1202,2021,women_100m,Women 100m,22.3,True
1066,10.99,1.1,Kayla WHITE,1996-09-24,USA,2h3,"Hayward Field, Eugene, OR (USA)",2021-06-18,1202,2021,women_100m,Women 100m,24.7,True
1066,10.99,-1.0,Javianne OLIVER,1994-12-26,USA,1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1208,2021,women_100m,Women 100m,26.5,True
1066,10.99,-0.6,Mujinga KAMBUNDJI,1992-06-17,SUI,6,"National Stadium, Tokyo (JPN)",2021-07-31,1205,2021,women_100m,Women 100m,29.1,True
1066,10.99,0.5,Mujinga KAMBUNDJI,1992-06-17,SUI,2f1,"Stadio Comunale, Bellinzona (SUI)",2021-09-14,1202,2021,women_100m,Women 100m,29.2,True
1066,10.99,0.5,Anthonique STRACHAN,1993-08-22,BAH,1,"National Stadium, Kingston (JAM)",2022-03-26,1202,2022,women_100m,Women 100m,28.6,True
1066,10.99,0.2,Brittany BROWN,1995-04-18,USA,1f4,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",2022-04-02,1202,2022,women_100m,Women 100m,27.0,True
1066,10.99,1.3,Shania COLLINS,1996-11-14,USA,2f1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2022-04-30,1202,2022,women_100m,Women 100m,25.5,True
1066,10.99,1.0,Rosemary CHUKWUMA,2001-12-05,NGR,2sf2,"Hayward Field, Eugene, OR (USA)",2022-06-09,1202,2022,women_100m,Women 100m,20.5,True
1066,10.99,1.3,Teahna DANIELS,1997-03-25,USA,3,"Icahn Stadium, New York, NY (USA)",2022-06-12,1202,2022,women_100m,Women 100m,25.2,True
1066,10.99,0.5,Daryll NEITA,1996-08-29,GBR,2,"Stade Charléty, Paris (FRA)",2022-06-18,1202,2022,women_100m,Women 100m,25.8,True
1066,10.99,1.5,Marybeth SANT-PRICE,1995-04-06,USA,3h1,"Hayward Field, Eugene, OR (USA)",2022-06-23,1202,2022,women_100m,Women 100m,27.2,True
1066,10.99,1.5,Shericka JACKSON,1994-07-16,JAM,2h3,"National Stadium, Kingston (JAM)",2022-06-23,1202,2022,women_100m,Women 100m,27.9,True
1066,10.99,1.8,Kayla WHITE,1996-09-24,USA,6sf2,"Hayward Field, Eugene, OR (USA)",2022-06-24,1202,2022,women_100m,Women 100m,25.7,True
1066,10.99,0.5,Briana WILLIAMS,2002-03-21,JAM,1sf1,"National Stadium, Kingston (JAM)",2022-06-24,1202,2022,women_100m,Women 100m,20.3,True
1066,10.99,0.8,Gina LÜCKENKEMPER,1996-11-21,GER,1,"Olympiastadion, Berlin (GER)",2022-06-25,1202,2022,women_100m,Women 100m,25.6,True
1066,10.99,1.4,Nzubechi Grace NWOKOCHA,2001-04-07,NGR,1h1,"Alexander Stadium, Birmingham (GBR)",2022-08-02,1202,2022,women_100m,Women 100m,21.3,True
1066,10.99,0.6,Elaine THOMPSON-HERAH,1992-06-28,JAM,1h2,"Alexander Stadium, Birmingham (GBR)",2022-08-02,1202,2022,women_100m,Women 100m,30.1,True
1066,10.99,1.3,Mujinga KAMBUNDJI,1992-06-17,SUI,3,"Bregyó Athletic Center, Székesfehérvár (HUN)",2022-08-08,1202,2022,women_100m,Women 100m,30.1,True
1066,10.99,0.1,Gina LÜCKENKEMPER,1996-11-21,GER,1,"Olympiastadion, München (GER)",2022-08-16,1202,2022,women_100m,Women 100m,25.7,True
1066,10.99,0.1,Mujinga KAMBUNDJI,1992-06-17,SUI,2,"Olympiastadion, München (GER)",2022-08-16,1202,2022,women_100m,Women 100m,30.2,True
1066,10.99,1.1,Caisja CHANDLER,2000-06-18,USA,1f1,"USC Cromwell Field at Loker Track Stadium, Los Angeles, CA (USA)",2023-04-08,1202,2023,women_100m,Women 100m,22.8,True
1066,10.99,1.6,Kiara GRANT,2000-10-08,JAM,1f2,"Percy Beard Track, Gainesville, FL (USA)",2023-04-15,1202,2023,women_100m,Women 100m,22.5,True
1066,10.99,0.2,Aleia HOBBS,1996-02-24,USA,1,"Centennial Olympic Park, Atlanta, GA (USA)",2023-05-06,1202,2023,women_100m,Women 100m,27.2,True
1066,10.99,1.6,Anthonique STRACHAN,1993-08-22,BAH,2f1,"National Stadium, Kingston (JAM)",2023-06-03,1202,2023,women_100m,Women 100m,29.8,True
1066,10.99,-0.1,Julien ALFRED,2001-06-10,LCA,1sf1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-08,1202,2023,women_100m,Women 100m,22.0,True
1193,11.0,0.4,Sha'Carri RICHARDSON,2000-03-25,USA,1h2,"Ansin Sports Complex, Miramar, FL (USA)",2021-04-10,1200,2021,women_100m,Women 100m,21.0,True
1193,11.0,0.8,Gabrielle THOMAS,1996-12-07,USA,1h1,"Hayward Field, Eugene, OR (USA)",2021-06-18,1200,2021,women_100m,Women 100m,24.5,True
1193,11.0,0.5,Briana WILLIAMS,2002-03-21,JAM,1h4,"National Stadium, Kingston (JAM)",2021-06-24,1200,2021,women_100m,Women 100m,19.3,True
1193,11.0,1.3,Nzubechi Grace NWOKOCHA,2001-04-07,NGR,3h5,"National Stadium, Tokyo (JPN)",2021-07-30,1200,2021,women_100m,Women 100m,20.3,True
1193,11.0,-0.2,Michelle-Lee AHYE,1992-04-10,TTO,3sf2,"National Stadium, Tokyo (JPN)",2021-07-31,1201,2021,women_100m,Women 100m,29.3,True
1193,11.0,0.3,Daryll NEITA,1996-08-29,GBR,4sf3,"National Stadium, Tokyo (JPN)",2021-07-31,1200,2021,women_100m,Women 100m,24.9,True
1193,11.0,0.9,Natasha MORRISON,1992-11-17,JAM,1f1,"Lantos Mihály Sportközpont, Budapest (HUN)",2021-08-24,1200,2021,women_100m,Women 100m,28.8,True
1193,11.0,0.5,Favour OFILI,2002-12-31,NGR,2f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2022-04-09,1200,2022,women_100m,Women 100m,19.3,True
1193,11.0,1.6,Gabrielle THOMAS,1996-12-07,USA,4h1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1200,2022,women_100m,Women 100m,25.4,True
1193,11.0,-0.1,Melissa JEFFERSON,2001-02-21,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-16,1200,2022,women_100m,Women 100m,21.1,True
1193,11.0,-1.8,Shericka JACKSON,1994-07-16,JAM,1,"National Stadium, Kingston (JAM)",2022-05-07,1210,2022,women_100m,Women 100m,27.8,True
1193,11.0,0.5,Julien ALFRED,2001-06-10,LCA,1pr2,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-26,1200,2022,women_100m,Women 100m,21.0,True
1193,11.0,0.8,Morolake AKINOSUN,1994-05-17,USA,3,"Vanderbilt Track, Nashville, TN (USA)",2022-06-05,1200,2022,women_100m,Women 100m,28.1,True
1193,11.0,1.3,Cambrea STURGIS,1999-03-27,USA,4,"Icahn Stadium, New York, NY (USA)",2022-06-12,1200,2022,women_100m,Women 100m,23.2,True
1193,11.0,0.5,Jenna PRANDINI,1992-11-20,USA,5sf1,"Hayward Field, Eugene, OR (USA)",2022-06-24,1200,2022,women_100m,Women 100m,29.6,True
1193,11.0,0.5,Marie-Josée TA LOU,1988-11-18,CIV,3,"Stadion Śląski, Chorzów (POL)",2022-08-06,1200,2022,women_100m,Women 100m,33.7,True
1193,11.0,0.1,Daryll NEITA,1996-08-29,GBR,3,"Olympiastadion, München (GER)",2022-08-16,1200,2022,women_100m,Women 100m,26.0,True
1193,11.0,-0.1,Daryll NEITA,1996-08-29,GBR,1,"Olympiastadion, Berlin (GER)",2022-09-04,1200,2022,women_100m,Women 100m,26.0,True
1193,11.0,0.1,Daryll NEITA,1996-08-29,GBR,2,"Stadio Comunale, Bellinzona (SUI)",2022-09-12,1200,2022,women_100m,Women 100m,26.0,True
1193,11.0,0.2,Mckenzie LONG,2000-07-11,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1200,2023,women_100m,Women 100m,22.7,True
1193,11.0,1.0,Gina LÜCKENKEMPER,1996-11-21,GER,1h2,"Centennial Olympic Park, Atlanta, GA (USA)",2023-05-06,1200,2023,women_100m,Women 100m,26.5,True
1307,11.01,0.6,Blessing OKAGBARE,1988-10-09,NGR,1h1,"Hayward Field, Eugene, OR (USA)",2021-04-24,1198,2021,women_100m,Women 100m,32.5,True
1307,11.01,1.3,Aleia HOBBS,1996-02-24,USA,1f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-05-01,1198,2021,women_100m,Women 100m,25.2,True
1307,11.01,1.9,Cambrea STURGIS,1999-03-27,USA,1pr1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-27,1198,2021,women_100m,Women 100m,22.2,True
1307,11.01,1.0,Briana WILLIAMS,2002-03-21,JAM,4,"National Stadium, Kingston (JAM)",2021-06-25,1198,2021,women_100m,Women 100m,19.3,True
1307,11.01,1.8,Alexandra BURGHARDT,1994-04-28,GER,1f1,"Stade Bouleyres, Bulle (SUI)",2021-07-10,1198,2021,women_100m,Women 100m,27.2,True
1307,11.01,0.0,Ajla DEL PONTE,1996-07-15,SUI,2sf1,"National Stadium, Tokyo (JPN)",2021-07-31,1198,2021,women_100m,Women 100m,25.0,True
1307,11.01,1.7,Mujinga KAMBUNDJI,1992-06-17,SUI,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",2021-08-26,1198,2021,women_100m,Women 100m,29.2,True
1307,11.01,2.0,Twanisha TERRY,1999-01-24,USA,3,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2022-05-07,1198,2022,women_100m,Women 100m,23.3,True
1307,11.01,0.5,Marie-Josée TA LOU,1988-11-18,CIV,3,"Stade Charléty, Paris (FRA)",2022-06-18,1198,2022,women_100m,Women 100m,33.6,True
1307,11.01,0.5,Marybeth SANT-PRICE,1995-04-06,USA,6sf1,"Hayward Field, Eugene, OR (USA)",2022-06-24,1198,2022,women_100m,Women 100m,27.2,True
1307,11.01,0.4,Julien ALFRED,2001-06-10,LCA,2,"Alexander Stadium, Birmingham (GBR)",2022-08-03,1198,2022,women_100m,Women 100m,21.1,True
1307,11.01,1.0,Mikiah BRISCO,1996-07-14,USA,2h2,"Centennial Olympic Park, Atlanta, GA (USA)",2023-05-06,1198,2023,women_100m,Women 100m,26.8,True
1307,11.01,2.0,Celera BARNES,1998-12-02,USA,3f1,"National Sports Centre, Devonshire (BER)",2023-05-21,1198,2023,women_100m,Women 100m,24.5,True
1307,11.01,0.1,Rosemary CHUKWUMA,2001-12-05,NGR,1sf2,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-08,1198,2023,women_100m,Women 100m,21.5,True
1435,11.02,0.7,Mikiah BRISCO,1996-07-14,USA,3f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-04-24,1195,2021,women_100m,Women 100m,24.8,True
1435,11.02,0.7,Symone MASON,1999-08-31,USA,3f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-04-24,1195,2021,women_100m,Women 100m,21.6,True
1435,11.02,1.3,TyNia GAITHER,1993-03-16,BAH,2,"Tropical Park Track, Miami, FL (USA)",2021-04-24,1195,2021,women_100m,Women 100m,28.1,True
1435,11.02,0.4,Shericka JACKSON,1994-07-16,JAM,1f1,"National Stadium, Kingston (JAM)",2021-05-29,1195,2021,women_100m,Women 100m,26.9,True
1435,11.02,0.8,Blessing OKAGBARE,1988-10-09,NGR,2,"FBK Stadium, Hengelo (NED)",2021-06-06,1195,2021,women_100m,Women 100m,32.7,True
1435,11.02,1.1,Teahna DANIELS,1997-03-25,USA,3h3,"Hayward Field, Eugene, OR (USA)",2021-06-18,1195,2021,women_100m,Women 100m,24.2,True
1435,11.02,0.9,Briana WILLIAMS,2002-03-21,JAM,2sf1,"National Stadium, Kingston (JAM)",2021-06-25,1195,2021,women_100m,Women 100m,19.3,True
1435,11.02,-0.6,Teahna DANIELS,1997-03-25,USA,7,"National Stadium, Tokyo (JPN)",2021-07-31,1198,2021,women_100m,Women 100m,24.4,True
1435,11.02,0.6,Javianne OLIVER,1994-12-26,USA,6,"Letzigrund, Zürich (SUI)",2021-09-09,1195,2021,women_100m,Women 100m,26.7,True
1435,11.02,-0.4,Bassant HEMIDA,1996-09-28,EGY,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2022-05-07,1197,2022,women_100m,Women 100m,25.6,True
1435,11.02,-0.7,Abby STEINER,1999-11-24,USA,2,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-14,1199,2022,women_100m,Women 100m,22.5,True
1435,11.02,-1.3,Favour OFILI,2002-12-31,NGR,1h1,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-28,1202,2022,women_100m,Women 100m,19.4,True
1435,11.02,0.2,Julien ALFRED,2001-06-10,LCA,1,"Hayward Field, Eugene, OR (USA)",2022-06-11,1195,2022,women_100m,Women 100m,21.0,True
1435,11.02,0.2,Kemba NELSON,2000-02-23,JAM,2,"Hayward Field, Eugene, OR (USA)",2022-06-11,1195,2022,women_100m,Women 100m,22.3,True
1435,11.02,1.5,Javianne OLIVER,1994-12-26,USA,4h1,"Hayward Field, Eugene, OR (USA)",2022-06-23,1195,2022,women_100m,Women 100m,27.5,True
1435,11.02,2.0,Celera BARNES,1998-12-02,USA,2h2,"Hayward Field, Eugene, OR (USA)",2022-06-23,1195,2022,women_100m,Women 100m,23.6,True
